company_name,url,contact_url,区分,検出ワード,source_url
株式会社ウーマンプラスアルファ,https://woman-pa.com/,https://woman-pa.com/contact,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://woman-pa.com/
株式会社エジソンクラブ,https://ejisonclub.jp/,https://ejisonclub.jp/contact,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://ejisonclub.jp/
株式会社エムプランニング情報システム,https://www.mplanning-info.com/,https://www.mplanning-info.com/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.mplanning-info.com/
株式会社エンペイ,https://www.enpay.co.jp/service/top,https://www.enpay.co.jp/inquiry,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教育施設向け決済・集金支援,https://www.enpay.co.jp/service/top
株式会社エﾃﾞｭｹｰｼｮﾅﾙﾈｯﾄﾜｰｸ,https://www.e-network.jp/,https://www.e-network.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.e-network.jp/
株式会社コスモ,https://www.cosmo-web-net.co.jp/,https://www.cosmo-web-net.co.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.cosmo-web-net.co.jp/
株式会社サインウェーブ,https://sinewave.co.jp/,https://sinewave.co.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://sinewave.co.jp/
株式会社トモノカイ,https://www.tomonokai.net/,https://www.tomonokai.net/inquiry/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.tomonokai.net/
株式会社ナスピア,https://www.knospear.jp/,https://www.knospear.jp/contact,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教材・テスト・教育コンテンツ支援,https://www.knospear.jp/
株式会社ファンオブライフ,https://www.funoflife.co.jp/,https://www.funoflife.co.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教育機関向け集客・制作支援,https://www.funoflife.co.jp/
株式会社フレーベル館,https://www.froebel-kan.co.jp/,https://f.msgs.jp/webapp/form/16226_cay_4/index.do,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教育施設向けICT・業務支援,https://www.froebel-kan.co.jp/
株式会社ブックモールジャパン,https://www.gakusan.com:443/,https://www.gakusan.com/home/howtobuy.php#contactinfo,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教材・テスト・教育コンテンツ支援,https://www.gakusan.com:443/
株式会社プロンテスト,https://prontest.co.jp/series/,https://prontest.co.jp/info,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：スクール・教室運営支援,https://prontest.co.jp/series/
株式会社ユナイトプロジェクト,https://jukushiru.com/company,https://docs.google.com/forms/d/e/1FAIpQLSe9Gaj0YGy3UyyMs8YPpYwD_bxJ9_lsx_97W64CAcyYFEfE1w/viewform,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://jukushiru.com/company
株式会社塾と教育社,http://www.juku-kyoiku.com/,http://www.juku-kyoiku.com/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,http://www.juku-kyoiku.com/
株式会社声の教育社,https://www.koenokyoikusha.co.jp/books/book_top,https://www.koenokyoikusha.co.jp/contact,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.koenokyoikusha.co.jp/books/book_top
株式会社好学出版,https://www.kogaku-pub.com/,https://www.kogaku-pub.com/contact/others/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.kogaku-pub.com/
株式会社学書,https://www.gakusho.com/official/,https://www.gakusho.com/official/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.gakusho.com/official/
株式会社小峰書店,https://www.komineshoten.co.jp/,https://www.komineshoten.co.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教材・テスト・教育コンテンツ支援,https://www.komineshoten.co.jp/
株式会社少年写真新聞社,https://www.schoolpress.co.jp/,https://www.schoolpress.co.jp/company/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教材・テスト・教育コンテンツ支援,https://www.schoolpress.co.jp/
株式会社帝国書院,https://www.teikokushoin.co.jp/,https://www.teikokushoin.co.jp/faq/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教材・テスト・教育コンテンツ支援,https://www.teikokushoin.co.jp/
株式会社文理,https://www.bunri.co.jp/,https://www.bunri.co.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.bunri.co.jp/
株式会社朝日教育社,https://www.asahi-edu.net/,https://www.asahi-edu.net/contact,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.asahi-edu.net/
株式会社汐文社,https://www.choubunsha.com/,https://www.choubunsha.com/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教育施設向けICT・業務支援,https://www.choubunsha.com/
株式会社研恒社,https://www.kenkousya.jp/,https://www.kenkousya.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教育施設向け決済・集金支援,https://www.kenkousya.jp/
株式会社私塾界,http://www.shijyukukai.jp/,https://www.shijyukukai.jp/ask,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,http://www.shijyukukai.jp/
株式会社育伸社,https://www.ikushin.co.jp/,https://www.ikushin.co.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.ikushin.co.jp/
株式会社ＳＲＪ,https://speedreading.co.jp/,https://speedreading.co.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://speedreading.co.jp/
特定非営利活動法人キッズドア,https://kidsdoor.net/,https://kidsdoor.net/contact.html,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：教育機関向け集客・制作支援,https://kidsdoor.net/
特定非営利活動法人学習塾全国連合協議会,https://npojzk.net/,https://npojzk.net/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://npojzk.net/
EYL Holdings株式会社,https://eyl-holdings.co.jp/education-school-dx/,https://eyl-holdings.co.jp/inquiry/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://eyl-holdings.co.jp/education-school-dx/
VISH株式会社,https://www.buscatch.com/scholaplus/,https://www.buscatch.com/scholaplus/inquiry/?cta_from=header,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.buscatch.com/scholaplus/
テクノピアン株式会社,https://www.technosms.com/lp/tutoring/,https://www.technosms.com/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.technosms.com/lp/
合同会社ウノマス,https://unomas.jp/lp-juku/,https://unomas.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://unomas.jp/lp-juku/
株式会社TSパートナーズ,https://jukugo-cloud.com/,https://jukugo-cloud.com/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://jukugo-cloud.com/
株式会社cantik,https://cantik.co.jp/school/,https://cantik.co.jp/contact/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://cantik.co.jp/school/
株式会社スタディクラウド,https://studycloud.co.jp/,https://studycloud.co.jp/form/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://studycloud.co.jp/
株式会社トキツカゼ,https://www.tokitsukaze-edu.jp/,https://www.tokitsukaze-edu.jp/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://www.tokitsukaze-edu.jp/
株式会社プロブレイン,https://pbtokyo.co.jp/,https://pbtokyo.co.jp/,S｜業界特化Web制作・店舗支援ハブ,教育業界ハブ：学習塾・予備校向け支援,https://pbtokyo.co.jp/
