company_name,url,contact_url,decision,reason
オダ精巧社印刷株式会社,https://www.oda-p.jp/,https://www.oda-p.jp/contact/,accept,no_live_or_master_match
コダック合同会社,https://www.kodak.com/ja/,https://www.kodak.com/ja/company/page/contact-us/,accept,no_live_or_master_match
ダイレクト株式会社,http://www.direct-p.com/,http://www.direct-p.com/contact/,accept,no_live_or_master_match
ハイデルベルグ・ジャパン株式会社,https://www.heidelberg.com/jp/ja/index.jsp,https://www.heidelberg.com/jp/ja/preview_pages/forms/contact_descriptor.jsp,review,major_group_keyword_requires_official_check
プリントネット株式会社,https://odahara.jp/,https://odahara.jp/member/login.php,review,jpx_name_requires_official_domain_check
リコージャパン株式会社,https://jp.ricoh.com/companies/ricoh-japan,https://jp.ricoh.com/contact,review,major_group_keyword_requires_official_check
㈲三省堂印刷所 （095）825-6171 （095）825-6537,https://www.sansyodoinsatsu.co.jp/,https://www.sansyodoinsatsu.co.jp/contact.html,accept,no_live_or_master_match
一般社団法人 日本印刷産業連合会,https://www.jfpi.or.jp/,https://www.jfpi.or.jp/inquiry/,accept,no_live_or_master_match
五反田印刷 五反田 直一 南九州市川辺町平山6999-2 0993-56-0078 / 0993-56-3417,https://gotanda-p.net/,https://gotanda-p.net/otoiawase.html,accept,no_live_or_master_match
代表取締役 佐田隆成 〒929-0113 石川県能美市大成町ワ132番地5 Tel. 0761-55-1109 Fax.0761-55-1357 http://,http://www.neagariprint.com/,http://www.neagariprint.com/contact/,exclude,existing_sheet_match
代表取締役 政浦隆司 〒926-0031 石川県七尾市古府町ヘ34-1 Tel. 0767-53-3800 Fax.0767-53-8117 https://d,https://daiichiprint.co.jp/,https://daiichiprint.co.jp/contact/,accept,no_live_or_master_match
代表取締役社長 今川弘敏 〒921-8027 石川県金沢市神田1-22-19 Tel. 076-242-2265 Fax.076-242-2196 https:,https://nakabi.jp/,https://nakabi.jp/contact/,accept,no_live_or_master_match
代表取締役社長 出村有基 〒920-0806 石川県金沢市神宮寺3丁目4番17号 Tel. 076-251-3076 Fax.076-252-2917 http,https://eiko-shobou.com/,https://eiko-shobou.com/toiawase/,accept,no_live_or_master_match
代表取締役社長 木村竹芳 〒924-0014 石川県白山市五歩市町424-1 Tel. 076-275-3535 Fax.076-276-9878 https:,https://sungr.co.jp/sunrise-group/hokurikusunrise/,https://sungr.co.jp/sunrise-conract/,accept,no_live_or_master_match
代表取締役社長 橋本光央 〒921-8025 石川県金沢市増泉4丁目10番10号 Tel. 076-242-6121 Fax.076-243-7945 http,https://www.mba.co.jp/,https://www.mba.co.jp/inquiry/form.php,exclude,existing_sheet_match
代表取締役社長 永野琢也 〒920-8221 石川県金沢市御供田町イ-9 Tel. 076-237-5775 Fax.076-237-0030 https://,https://www.naganoprint.com/,https://www.naganoprint.com/blank-6,accept,no_live_or_master_match
全日本印刷工業組合連合会,https://www.aj-pia.or.jp/,https://www.aj-pia.or.jp/inq/,accept,no_live_or_master_match
取締役社長 島 伸行 〒921-8043 石川県金沢市西泉5丁目91番地 Tel. 076-243-3511 Fax.076-243-3040 https://,https://daiwa-printing.co.jp/,https://daiwa-printing.co.jp/contact/,accept,no_live_or_master_match
東洋インキ株式会社,https://www.artiencegroup.com/ja/group/toyo-ink/,https://www.artiencegroup.com/en/inquiry/terms.html,review,major_group_keyword_requires_official_check
株式会社 アイモス,https://imos.jp/,https://imos.jp/#contact,accept,no_live_or_master_match
株式会社SCREEN GP ジャパン,https://www.screen.co.jp/ga/,https://www.screen.co.jp/ga/contact,accept,no_live_or_master_match
株式会社岩永印刷所 （095）821-2341 （095）821-2342,https://iwanaga-print.com/,https://iwanaga-print.com/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/,accept,no_live_or_master_match
株式会社綜合印刷 久保 健太朗 鹿屋市上谷町4-6 0994-43-2093 / 0994-44,https://www.kanoyasogo.co.jp/,https://www.kanoyasogo.co.jp/contact,accept,no_live_or_master_match
第一印刷株式会社,http://dai1.com/,http://dai1.com/m/form_entry.html,exclude,existing_sheet_match
