company_name,url,address,phone,contact_url,区分,検出ワード,source_url,profile_url,company_confirmed,fetch
東通メディア,https://www.totsumedia.co.jp/,,,https://www.totsumedia.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング,https://www.aca-j.or.jp/meibo/,https://www.totsumedia.co.jp/company/,yes,ok
株式会社 北陸サンライズ,https://sungr.co.jp/sunrise-group/hokurikusunrise/,,,https://sungr.co.jp/sunrise-conract/,A｜地域広告・販促・Web支援,公式サイト確認：企画・デザイン,https://ishikawa-pia.jp/member-list/,,yes,ok
株式会社 千広企画一同,https://www.senko-edit.com/,,,https://www.senko-edit.com/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画をはじめ、各種デザイン,https://www.aca-j.or.jp/meibo/,https://www.senko-edit.com/company/,yes,ok
株式会社 根上印刷所 年賀状申込 新着情報 facebook アクセス お問い合,http://www.neagariprint.com/,,,http://www.neagariprint.com/contact/,A｜地域広告・販促・Web支援,公式サイト確認：ホームページ制作,https://ishikawa-pia.jp/member-list/,http://www.neagariprint.com/company/#c01,yes,ok
株式会社 橋本確文堂 ホーム 制作の考え方 事業案内 会社情報 環境方針 個人情,https://www.mba.co.jp/,,,https://www.mba.co.jp/inquiry/form.php,A｜地域広告・販促・Web支援,公式サイト確認：ホームページ制作＋企画からデザイン,https://ishikawa-pia.jp/member-list/,https://www.mba.co.jp/company/index.html,yes,ok
株式会社 綜合印刷,https://www.kanoyasogo.co.jp/,,,https://www.kanoyasogo.co.jp/contact,A｜地域広告・販促・Web支援,公式サイト確認：企画 企画・デザイン＋企画・デザイン＋広告代理,https://kapia.jp/member/,,yes,ok
株式会社JBF法人営業部ご契約企業様数3,https://print-jbf.jp/jbf_lp/index.html,,,https://print-jbf.jp/inquiry/,A｜地域広告・販促・Web支援,公式サイト確認：サイト制作＋マーケティング＋広告代理,https://fukuoka-pia.or.jp/list/,https://print-jbf.jp/jbf_lp/company.html,yes,ok
株式会社infit（インフィット）,https://in-fit.co.jp/,,,https://in-fit.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：サイト制作＋プロモーション＋マーケティング,https://www.aca-j.or.jp/meibo/,https://in-fit.co.jp/company,yes,ok
株式会社アイモス Skip to content HOME 実績紹介 事業案内,https://imos.jp/,,,https://imos.jp/#contact,A｜地域広告・販促・Web支援,公式サイト確認：ブランディング＋プロモーション,https://www.k-pia.jp/member-list.php,http://imos.jp#company,yes,ok
株式会社イヅミ,https://www.ipns.co.jp/,,,https://www.ipns.co.jp/inquiry.html,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション,https://www.ai-in-ko.or.jp/organization/member.html,https://www.ipns.co.jp/company.html,yes,ok
株式会社コスモ綜合印刷,https://www.cosmo-prt.co.jp/,,,https://www.cosmo-prt.co.jp/contact/index.html,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング,https://fukuoka-pia.or.jp/list/,https://www.cosmo-prt.co.jp/company/index.html,yes,ok
株式会社ゼンリンプリンテックス,https://zpx.co.jp/,,,https://zpx.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション＋マーケティング＋企画・デザイン＋企画・内容・デザイン,https://fukuoka-pia.or.jp/list/,https://zpx.co.jp/pamphlet/company-brochure/,yes,ok
株式会社トライス,https://trais.co.jp/,,,https://trais.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：SNS運用＋サイト制作＋プロモーション＋ホームページ制作＋企画・デザイン＋動画制作,https://www.hyoinko.or.jp/union/organization/branchlist/,https://trais.co.jp/outline/,yes,ok
株式会社ドミックスコーポレーション,https://domeix.jp/,,,https://domeix.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション,https://fukuoka-pia.or.jp/list/,https://domeix.jp/,yes,ok
株式会社ビーツ,https://www.beeats.co.jp/,,,https://www.beeats.co.jp/contact/sp_tool/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション＋マーケティング＋企画からデザイン＋企画・デザイン,https://www.aca-j.or.jp/meibo/,https://www.beeats.co.jp/company/,yes,ok
株式会社伸和 サービスのご案内 WEB デジタルマーケティング WEBサイト企,https://printing-shinwa.co.jp/,,,https://printing-shinwa.co.jp/contact,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング,https://fukuoka-pia.or.jp/list/,https://printing-shinwa.co.jp/we-craft-about,yes,ok
株式会社文方社 News This is BUNPOSHA Company C,https://bunposha.co.jp/,,,https://bunposha.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：広告企画,https://www.ai-in-ko.or.jp/organization/member.html,https://bunposha.co.jp/#company,yes,ok
神田印刷工業株式会社,https://www.kanda-p.co.jp/,,,https://www.kanda-p.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング＋企画からデザイン＋企画デザイン＋動画制作,https://www.ai-in-ko.or.jp/organization/member.html,https://www.kanda-p.co.jp/corporate/group/#alpha,yes,ok
祥文社印刷株式会社,https://shobunsha.net/,,,https://shobunsha.net/contact/,A｜地域広告・販促・Web支援,公式サイト確認：動画制作,https://fukuoka-pia.or.jp/list/,https://shobunsha.net/aboutus/,yes,ok
第一印刷株式会社,https://daiichiprint.co.jp/,,,https://daiichiprint.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション＋マーケティング＋企画・デザイン,https://ishikawa-pia.jp/member-list/,,yes,ok
第一印刷株式会社,http://dai1.com/,,,http://dai1.com/m/form_entry.html,A｜地域広告・販促・Web支援,公式サイト確認：ホームページ制作,https://www.nagasaki-pia.org/index.php?page_id=23,https://dai1.com/company.html,yes,ok
総合印刷機材商社 株式会社,https://www.motoya.co.jp/,,,https://www.motoya.co.jp/contact/free_consultation.html,A｜地域広告・販促・Web支援,公式サイト確認：販促支援,https://www.hyoinko.or.jp/union/organization/branchlist/,https://www.motoya.co.jp/company.html,yes,ok
藤成印刷株式会社,http://www.fujinaript.co.jp/,,,http://www.fujinaript.co.jp/contact/index.php,A｜地域広告・販促・Web支援,公式サイト確認：企画デザイン,https://www.ai-in-ko.or.jp/organization/member.html,http://www.fujinaript.co.jp/company.html,yes,ok
西日本ビジネス印刷株式会社,https://www.n-global.co.jp/,,,https://www.n-global.co.jp/inquiry/postmail.html,A｜地域広告・販促・Web支援,公式サイト確認：企画デザイン,https://fukuoka-pia.or.jp/list/,https://www.n-global.co.jp/companyphilosophy.html#phil00,yes,ok
販売促進を変える大和印刷社,https://daiwa-printing.co.jp/,,,https://daiwa-printing.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：SNS運用＋WEB制作＋サイト制作＋ホームページ制作＋企画・デザイン,https://ishikawa-pia.jp/member-list/,https://daiwa-printing.co.jp/company/,yes,ok
長崎の印刷は株式会社,https://iwanaga-print.com/,,,https://iwanaga-print.com/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/,A｜地域広告・販促・Web支援,公式サイト確認：WEB制作＋サイト制作,https://www.nagasaki-pia.org/index.php?page_id=23,https://iwanaga-print.com/%e4%bc%9a%e7%a4%be%e6%a6%82%e8%a6%81/,yes,ok
