address,business_description,company_name,decision,hub_evidence,maps_url,phone,reason,recurring_evidence,source_url,status,url
,"株式会社Zendeskは、アメリカに本社を構え、日本の東京にもオフィスを持つカスタマーサポートソフトウェア開発・提供を行う会社。
管理者・利用者が使いやすいコミュニティサイトが構築でき、ユーザーの投稿に属性情報を付与し、ユーザーの悩みの解決方をいち早く模索したり、製品リクエストの解決情報を追跡することが可能。",株式会社Zendesk,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/zendesk,MEOハブ候補,https://www.zendesk.co.jp/
,株式会社リザーブリンクは東京都港区に拠点をおく予約管理に強みを持つ会社。専任スタッフによる導入サポートがあり、ISMS認証を取得、365日24時間の有人監視でトラブルにも迅速に対応する体制を整えている。,株式会社リザーブリンク,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/yoyaku-package,MEOハブ候補,https://yoyaku-package.com/works/
,株式会社セレクトタイプは、東京都にあるWebサイト制作会社。豊富なテンプレートを使用して無料で簡単に予約システムを構築できるプランのほか、予約システムやメールフォーム付きホームページを構築できるプランがある。予約サイト内や通知メールが多言語対応可能で、ニーズの多い英語と中国語には翻訳テンプレートが用意されており、スムーズな設定ができる。,株式会社セレクトタイプ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/select-type,MEOハブ候補,https://select-type.com/
,リザーブンを運営しているウェブタは、兵庫県に拠点を置く事業者。低価格で利用できるメリットがあり、無料プランであれば0円で予約サイトを構築可能。低価格であっても他業種対応で、ホームページは自社カラーにカスタマイズが可能。,合同会社ウェブタ,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/reserven,MEOハブ候補,https://www.reserven.jp/case
,大阪を拠点とするホームページ制作会社として18年の実績を有しており、デザイン制作とシステム開発を社内一貫体制で行っている。その他、WEBサイト・業務管理システム・Iotシステムなど受託開発や、クラウド型勤怠管理システム等の自社開発・製造販売も手掛けている。特に、自社でインテリア・雑貨系のECサイト運営が目立つほか、不動産・建設関連の実績を多数有している。,株式会社スマイルヴィジョン,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/smilevision,MEOハブ候補,https://www.smilevision.co.jp/category/projects/works/
,"開業10年目、細々とですが、お仕事をいただいております。
凝ったデザインはできませんが、予算の限られた小規模な案件でも効果的なサイトになるよう工夫いたします。
小さなお店・会社・個人事業主が無理なく活用できるWEBサイトを提供します。
サイト制作に付随して、お客様のITに関するお困りも色々解決しています。

まずは無料相談でお悩みをお聞かせください。",ナカムライクウェブ,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/nakamulikeweb,MEOハブ候補,https://nakamulikeweb.com/#portfolio
,,Mihi Marketing,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/mihi,MEOハブ候補,https://mihi.marketing/
,"代表の石田は、Web黎明期からIT技術・制作技術に触れ始めたため、業務としての業界歴は約20年に及びます。
さらに弊社では、パートナーシップを結ぶ、「エンジニア」「デザイナー」「イラストレーター」「コピーライター」などと密接に連携し、上流の企画から、実開発、そして運営・改善までのあらゆる工程を一貫してご支援する事が可能です。

実績では、人材、エンターテイメント、不動産、アパレルなどの大手・有名企業の案件において、企画からプロジェクトマネージメント・ディレクションなどを主に対応。Webサイト制作や、システム開発なども実績を毎年積み重ねており、最新技術を含めたさまざまな実装をご提供しています。",合同会社チャネルワークス,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/channelworks,MEOハブ候補,https://www.lancers.jp/profile/sakurajima/portfolio
,ホームページ公開後の保守管理、運用サポートを重視する考えから、顧客を長崎市内の中小企業・個人事業主に限定してWebコンサルティング、Web制作、保守運用を提供している。900社を超える事業主のホームページ制作や管理の実績を持っている。,株式会社WEB-HABU,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/web-habu,MEOハブ候補,https://web-habu.com/workslist/
,"企画から運用までワンストップで行う会社です。
元々がシステム会社というのもあり、Web制作はもちろん、システムが絡んでくるサイトなども弊社でワンストップで対応可能。
さらに多種多様な業界で制作実績があり、映像編集や撮影、写真のレタッチなども対応可能ですのでお気軽にご連絡ください。",株式会社シーファイブ,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/c-fiv,MEOハブ候補,https://c-fiv.com/
,"弊社は創業9年目のインハウスSEOコンサルティングをメインとしたWebマーケティング会社でWEB制作もワンストップで対応。SEO以外にもリスティング、ディスプレイ、SNS広告などWEBマーケティング全般を得意としています。

SEOは求人業界、不動産業界。広告は金融、美容、不動産業界に数多くの実績がございます。

インハウスSEOに関しては、貴社のSEOマーケ担当の一員として、施策の立案だけでなく、開発エンジニアへのインプットやリリース前レビュー、web解析ツールを使用した分析調査業務やコンディション測定のためのモニタリング業務なども対応可能です。",株式会社クロスリミット,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/cross-limit,MEOハブ候補,https://cross-limit.com/
,"制作費0円・月額7,980円〜ホームページを制作致します。

「何十万円もかけたが、問い合わせが増えない」
「商品に自信があるのに、売れない」
「もっと売るにはどうしたら良いの？」
「認知度を上げるための方法がわからない」

...こういった悩みを抱えている方は少なくないはずです。

緊急事態宣言の延長により様々な課題に悩む店舗・個人事業主・小規模事業主にピッタリ。

サイツクならパソコンが苦手な方でも、ホームページについての知識がなくても大丈夫です。専門用語をなるべく使わずに更新代行やサポートを行っております。

只今、無料相談実施中！
気軽にご相談ください。",サイツク,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/saitsuku,MEOハブ候補,https://ryugasaki-seitai.com/
,岡山県倉敷市のIT企業。企画からアフターフォローまで包括的に、ITシステム構築、ITソリューションの提供を行う。ホームページ制作実績は地元岡山県の企業が多い。,エムアンドシーシステム株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/mandc,MEOハブ候補,https://www.mandc.co.jp/
,クライアント企業と顧客をつなぐためのネットショップの構築を得意としており、様々な業界のサイト構築実績を持つ。,コンセプトボックス,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/conceptbox,MEOハブ候補,http://conceptbox.jp/case/index.html
,ブランディングのため、オウンドメディアを中心にWEBサイトやグラフィックのデザインを行う個人事業主。東京だけでなくバンコクにも拠点を持つ。受賞歴あり。,水鳥デザイン：株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/mizutori,MEOハブ候補,http://mizutori.jp/
,鳥取県鳥取市にあるweb制作会社。Webサイトの企画から、デザイン・制作および環境構築まで一貫したサポートを提供する。,レトロボ,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/retrobo,MEOハブ候補,https://kayu708.tumblr.com/
,岐阜県でシステム開発を中心に行う制作会社。生産管理システムや設備点検システム、勤怠・給与管理システムなどを開発。,株式会社メガ・トレンド,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/megatrend,MEOハブ候補,https://megatrend.co.jp/
,"【WordPress】【サーバー・ドメイン無料】【納品後の修正無料】
【制作格安パック有】【全国対応可】【訪問・Zoom等のビデオ会議可】
価格とクォリティに自信あり！
小規模事業者ならではの、足の速い対応をしています。
「お客様のご要望」と、当社の「プロ観点ならでは提案」の融合で、
満足度120%を目指します。
HP：https://online.jeccompany.jp/
メールアドレス：jec2017@jeccompany.jp",JEC company,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/jeccompany,MEOハブ候補,https://online.jeccompany.jp/
,"2003年創業からエンタメを中心に幅広い業種のホームページを制作してまいりました。
サブスクリプション型Webサイトの制作・運営、レスポンシブデザイン、Webアクセシビリティ対応のコーディング、PHP(Laravel)等のプログラム言語を使用したWebアプリケーション、WordPress等CMSを使用したWebサイトなど対応可能。",株式会社トライヘッド,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/trihead,MEOハブ候補,http://www.trihead.jp/
,"弊社はHP、ECサイト作成、広告運用、キャスティングなど幅広く対応しております！
基本的にはNOと言わない姿勢で取り組んで参ります。
なるべくお安く、クウォリティの高い物を目指します。

何卒よろしくお願いいたします。",株式会社FASTPLUS,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/fastplus,MEOハブ候補,https://amairo.store/
,Webサイト制作だけでなく、各種オフィス用品やPC、ソフトウェアの販売からサーバー構築、Webシステム制作などITに関わる様々なサービスを提供。,株式会社ワールドネットワーク,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/world-n,MEOハブ候補,http://www.world-n.net/index.html
,北海道札幌市に本社をもつWebサイトの制作会社。ネットショップは主に、MakeShopやBASE、カラーミーショップなどが対応可能。ショップの形態などを踏まえてサービスを選択する提案型ディレクションが得意。ホームページ制作から派生する要望や課題解決、トラブルにも対応できるスキルとノウハウを提供。,アートシステム株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/art21-hp,MEOハブ候補,https://www.art21-hp.jp/products/index.html
,"『とどく・ひびく・動かすコンテンツを。』
株式会社unravelは、紙メディア品質のコンテンツ力を持つ「Web編集プロダクション」であり、ROI重視で結果を出す「SEO・CROコンサルティング企業」です。
コンテンツSEO・コンテンツマーケティング記事やLPに特化して、企画・執筆・編集を1記事5万円でご提供します。",株式会社unravel（アンラベル）,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/unravelling-the-world,MEOハブ候補,https://unravelling-the-world.co.jp/
,"映像制作、コンバージョンする広告の運用のご相談などお問い合わせください。一社一貫体制にてご提供いたします。

私たちはとにかく早く動くということを重視し、日々働いています。何故ならば、ものを運ぶ時に、”速達”は通常配達よりも費用が高くつくように、”早さ”というものは日々価値が高まっているからです。早く動き、挑戦をすれば、失敗してもすぐに修正することができるため、より早く成長することができます。私たちの会社名、「Fast Motion」はとにかく早く動き、スピードで価値を生むマーケットプレイスを創るというところからも来ています。",株式会社FastMotion,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/fastmotion,MEOハブ候補,https://fastmotion.biz/
,岩手県奥州市に本社、宮城県仙台市にオフィスを構えるECサイト制作会社。WEBサイトの構築、業務システムの開発、情報機器の販売・保守、グラフィックデザインといった様々なサービスを、ワンストップでお客様へ提供。,株式会社ショージック,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/shogic,MEOハブ候補,https://shogic.jp/#WORKS
,"数多くの会社の中から弊社をご覧いただき誠にありがとうございます。
株式会社itoqはただの制作会社、運用代行会社とは一線を画し、お客様の
ビジネス課題に対して調査・分析・比較検討を行い、解決策としての
企画・運用をご提案して参ります。ちょっとしたお困り事からでも
まずはご相談頂ければ幸いです。",株式会社itoq,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/itoq,MEOハブ候補,https://www.itoq.co.jp/web-support
,"SEO対策専門なので、原因不明の順位低下やアクセスの減少など、様々な案件に対応いたします。ペナルティ解除の実績も多数あります。一日30ユニークユーザーを4,000ユニークユーザーまで改善したサイトもあります。",Find content,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/find-content,MEOハブ候補,https://web.find-content.jp/
,"「挑戦する人を助けたい」
こんな想いからこの会社は生まれました。
私たちのミッションは、事業を通して助け合いが循環する世界を作ることです。
新規事業、新規のWebサイト作成に挑戦したい方は全力でサポートしますので、よろしくお願いします！",株式会社リビルド,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/re-build,MEOハブ候補,https://rebuild.studio/case/1/
,"企業内での業務効率化やウェブサービス運営の為のウェブアプリケーション開発を行っております。現状の問題点のヒアリングからソリューションの提案と
いった要件定義の段階から製作・運用までを請け負っています。",有限会社リニア・ジャパン,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/linear-jp,MEOハブ候補,https://linear-jp.biz/
,"SHIROでは、Webとデザインの力でお客さまのビジネスの目標を達成するお手伝いをしています。
長期的な視点で利益の創出と成果の達成にこだわるWebサイト制作、ユーザーにお客様のブランドの想いを伝え、ファン創出を目的とするブランディングなどのExperience Design、マーケティングなどのビジネス分野からWebサイト公開後の運用や分析、御社内チームのWeb運用スキルの育成まで、各分野に特化したメンバーやパートナーとチームを組み、Web領域外も考慮したビジネス全体の戦略・導線を設計いたします。",シロ株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/shiro,MEOハブ候補,https://shiro.co.jp/
,"HP制作のリンクトは、新規事業の立ち上げなどのサポートからホームページ制作、HPリニューアルまで幅広く対応させていただいております。
レスポンシブ対応、WP構築、SEO対策、SSL対策までホームページに必要な機能はすべて揃っております。
HP業界にもサイトの品質も良く、良心的な価格でスタートできる制作会社があっても良いのではないか？と感じスタートしました。

お客様のご要望に応えられるようにスタッフ一同日々意識して取り組んでおります。",合同会社教育開発社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/links-too,MEOハブ候補,https://links-too.com/
,デザイン、マーケティング、ビジネスに関するプロデュース、ディレクション、コンサルティングと、最適なUXデザインを実現するための各種調査・企画・制作・広告サービスを一貫して提供しています。市場調査・研究、ブランディング、WEB制作・開発、映像制作、印刷物・看板などのビジネスデザインに必要な各種サービスをご用意しています。,デザイン情報株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/diinc,MEOハブ候補,https://diinc.co.jp/service/web/
,"弊社では「月額15,000円のみ」の定額制による「人に自慢できる高品質な会社ホームページ」をご提供しています。（初回は契約手数料1万円がかかります）

ドメインやサーバーなどの保守管理費や、作成後の画像変更や文章修正などのアフターサポートもすべて込みとなり、「毎月15,000円のみ」で御社を末永くアフターフォローさせていただきます。",株式会社パッショーネ,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/passione-inc,MEOハブ候補,https://passione-inc.jp/works/
,"写真のプロフェッショナル集団です。ウェブ／EC制作・運営サポートとブランディングを得意としています。
実際にECを運営し短期間で売り上げを上げた実績から、クライアント様に合ったマーケティング方法を御提案します。",プロモスジャパン株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/promos,MEOハブ候補,https://www.setouchi-bc.co.jp/sic-tour
,小さな工務店専門のホームページ制作会社。同じ工務店だからこそわかること、だからこそできること、同じように再現性の高いメソッドでウェブサイト制作から、SEO対策、インターネット上の認知を向上させます。,でんホーム,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/denhome,MEOハブ候補,https://www.denhome.jp/
,"弊社はメンバーの多くが大手企業コンサルタント出身者や国内最大手広告代理店の出身者です。そのため、ただ言われた通りにサイトを作るのではなく、お客様のビジネスを理解した上で最適なWebサイト、Webマーケティング施策を共に実践していきます。

デザインについても某芸大にて講師勤務の実績があるデザイナーが担当します。

また、社内にはセキュリティスペシャリストも在籍しているため、高いセキュリティ基準をお持ちの企業様にも安心してご利用いただけます。",株式会社amplit,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/amplit,MEOハブ候補,https://amplit.co.jp/
,EC事業部から派生したWEBマーケティングチームです。社内外に優秀な人材を配置し、チームで制作にあたります。タイミングによっては超短納期での納品も可能です。言われたことをやるだけでなく、必要のないものにはNOと言う提案力もございます。,株式会社グラニーレ クラウドサービス,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/granire-cloud,MEOハブ候補,https://granire-cloud.com/review/
,"創業以来、当社は開発支援に力を入れて参りましたが、
今後改めて受託開発やWebサイト制作に力を入れていく方針となりました。
ITの利活用含めてお気軽にお問い合わせください。",株式会社フィルイン,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/fillin-inc,MEOハブ候補,https://www.fillin-inc.com/works/
,デザイン〜コーディング、制作後の運用までワンストップで行えるのが強み。幅広い業界で制作実績あり。また、料金はシンプルな3つのプランをご用意。すべてのプランにおいてWordPressを標準搭載し、制作後の運用サポートも行う,PENGUIN WORKS,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/penguin-works,MEOハブ候補,https://penguin-works.jp/
,"”クリエイティブコンテンツ至上主義”
私たちはデジタル上のツールを使用した数値的な結果を出すだけではなく、ブランディングの向上にもつながる“コンテンツ”を重視したデジタルマーケティングプランをニーズやコストに合わせて立案することで、費用対効果を最大限に引き出します。",ストレリチアデジタルコンサルティング合同会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/strelitziadigitalconsulting,MEOハブ候補,https://strelitziadigitalconsulting.com/
,沖縄県沖縄市に本社を置くホームページ制作会社。分析によって得られた戦略に基づき、成果を出すためのUI/UX設計を行う。最新鋭の解析ツールを導入し月に1度のレポート報告などWEBサイトの管理運用を代行。,株式会社エクスクラン,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/ex-clam,MEOハブ候補,https://ex-clam.com/category/works
,"石川県にあるシステム開発会社です。SEOの内部対策が特に得意です。自社で複数のメディアを運営しており、メディア単体で収益化しています。

SEOの料金体系は他社の場合ですと、コンサルティング費用+対策費用（実務）が分かれているパターンが多いですが、弊社の場合はコンサルティングと実務を合算した料金体系なので安心です。",クラウドロイド株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/crowdroid,MEOハブ候補,https://crowdroid.co.jp/
,"大阪本社のシステム開発・ホームページ制作を手掛けておる企業で、WEBシステム・ホームページは沖縄事業所を中心に展開。
WORDPRESSなどCMSを活用したホームページ制作ではご要望にあわせた柔軟なカスタマイズ対応を得意とし、お客様からご評価をいただいています。
また不動産領域に特化したホームページパッケージ「ehome-V」を開発、全国に展開しており、リモート対応もご評価いただいています。",アルカディア・システムズ株式会社,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/dejikichi,MEOハブ候補,http://dejikichi.com/case_studies
,"「Webのマイホームづくり」
ホームページ＝我が家。
訪れる人たちが笑顔になれる場所。
とびっきりの""こだわり""と""想い""の詰まった
とっておきの""我が家""でおもてなししませんか？

""人が集まり、笑顔が生まれる場所""をデザインする。
ただ作るだけでも、ただ魅せるだけでも、ただ集めるだけでもない。
""集まる、伝わる、繋がる""を通して""価値が生まれる""。
""三方良し〜Win-Win-Win (3W)""のウェブサイトづくりに尽力いたします。",Yutaka Design｜ユタカデザイン,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/yutaka-design,MEOハブ候補,https://yutaka-design.com/
,不動産業界に特化しており、自社で不動産の管理・紹介に特化したCMSツール「ShowSpace」を開発・提供している。自社CMSを用いたホームページやWebシステムなどの構築実績を豊富に持ち、集客率・反響率アップのためのコンサルティングまで提供する,モッドワークス株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/modworks,MEOハブ候補,https://www.modworks.co.jp/works/
,"日経電子版の運営にかかわってきた経験と、
渋谷系のベンチャーでサイトを成功させてきた経験を生かし、
がんばる企業様のサイト制作をご支援しております。
特に、中小業者様の「ネットを何とかしなくては」という悩みに寄り添い、
ご予算内で活路を開くことをミッションとしております。
柔軟に対応できますのでお気軽にご相談ください。
※ 神奈川県を拠点にしていますが、Zoom利用で全国の企業様のお手伝いをしております。",moribito works（屋号）,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/moribito,MEOハブ候補,https://moribito.net/works/
,"ホームページ制作からロゴデザイン・サイト運用まで手がける制作会社。ARを活用した集客サービスなど、SNSを活用した集客など様々な施策の対応が可能。68,000円からホームページを制作できる格安プラン「らくぱっく」の提供も行なっている。",株式会社イースネット,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/easenet,MEOハブ候補,https://www.easenet.co.jp/works/index.html
,"アイテックプラスは、茨城県水戸市のウェブ制作会社です。
中小企業・学校・行政のウェブサイトの制作実績が多数ございます。
クライアントの魅力を引き出すため、丁寧に取材をしてコンテンツ制作をします。
運用も含めて相談できるパートナーとして、多くのお客様にご支持を頂いています。",株式会社アイテックプラス,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/itec-plus,MEOハブ候補,http://www.itec-plus.jp/works/
,"日常的な書類作成やデータ入力、スケジュール調整などの事務業務から、
記帳代行など経理業務、Webサイト更新・保守や名刺作成などのクリエイティブ業務まで。「誰に頼む？」「いくらかかる？」「採用いつできる？」という悩みを解決する、オンラインアシスタントチームのWeb制作部門です。",株式会社 米岡,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/tokumei-gakari,MEOハブ候補,https://tokumei-gakari.com/marketing-lp/
,"集客に繋がるホームページ制作なら株式会社ティーエルマーケティングにお任せください。
これまでに1,000社以上の制作実績があり、様々な業種・業態のお客様に対し結果を出してきました。
今の時代を勝ち抜く為のノウハウがありますのでホームページ制作をお考えならご相談ください。",株式会社ティーエルマーケティング,keep,Web制作会社プロフィール,,,,,https://web-kanji.com/companies/tl-marketing,MEOハブ候補,https://tl-marketing.jp/hp/voice/
,デザインやマーケティング目線での企画設計に強みを持つ制作会社です。デザイン性やブランディングにこだわったWebサイトの制作から、ユーザー目線で効果を上げるためのランディングページや販促ツールまで対応。お客さまの企業や事業計画をヒアリングし、目標を叶えるためのサポートをいたします。また、イラストレーションの作成や紙媒体の作成も得意としています。,株式会社Particula,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/particula,MEOハブ候補,https://www.particula.jp/works/
,クラウドファンディングのページ制作に特化した会社。クラウドファンディングサイトと業務提携しており、プロジェクト立ち上げ～集客迄サポート。自社にメーカープロダクトデザイン経験の有るデザイナーが3名+ライティング1名いる為、幅広いジャンルに対応可能。,OKIAMI株式会社,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/okiami,MEOハブ候補,https://www.makuake.com/project/togo/
,"東京のコンサル会社とのパートナーシップにより、WEB集客・マーケティングに強いサービスを展開しています。事業戦略や採用戦略など企業の事業を推し進める高度な戦略の提供も強みです。
企画からマーケティング、コンサルティング、広告運用までワンストップで対応可能。
デザイン的にはシンプルで洗練されたものを目指し、企業ブランディングに貢献します。",企画デザイン事務所スラッシュディー,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/slashd,MEOハブ候補,https://www.slashd.com/works/
,nanoconnect（ナノコネクト）はWeb、グラフィックデザインを手掛ける名古屋のフリーランスのデザイン屋さんです。名刺などの小さなツールでも伝えることを意識したデザイン制作に取り組んでおります。思いを伝える手段、方法なども含めご提案し、サポートいたします。,nanoconnect（ナノコネクト）,drop,Web制作会社プロフィール,,,existing_or_duplicate,,https://web-kanji.com/companies/nano-connect,MEOハブ候補,https://www.nano-connect.com/
