address,business_description,company_name,decision,hub_evidence,maps_url,phone,reason,source_url,status,url
〒150-0043 東京都渋谷区道玄坂 1丁目10番5号 渋谷プレイス 8F 〒530-0004 大阪府大阪市北区堂島浜 2丁目2-28 堂島アクシスビル3F,Webサイト総合プロデュース Webシステム総合プロデュース Webパッケージ商品のプロデュース Webマーケティングコンサルティング 企業情報システムコンサルティング 主要取引先 パナソニック エレクトリックワークスクリエイツ株式会社 関西ビジネスインフォメーション株式会社 江崎グリコ株式会社 株式会社小学館 株式会社マンダム Peach Aviation株式会社 コスモ石油販売株式会社 コスモエネルギーソリューションズ株式会社 日本ジェネリック株式会社 住友不動産株式会社 学校法人電子学園 学校法人大阪国際学園 株式会社辻????料理教育研究所 積水樹脂株式会社 倉敷紡績株式会社 東洋不動産プロパティマネジメント株式会社 株式会社はてな 株式会社Cygames 京セラ株式会社 大東電材株式会社 三洋化成工業株式会社 株式会社ワオ・コーポレーション 株式会社スタジオアリス 株式会社電通 株式会社電通プロモーションプラス 株式会社電通ライブ 株式会社電通デジタル 株式会社アド電通大阪 株式会社サイバー・コミュニケーションズ デジタル・アドバタイジング・コンソーシアム株式会社 株式会社博報堂 株式会社博報堂DYメディアパートナーズ 株式会社大広 株式会社読売広告社 株式会社リクルート 株式会社エクスペリエンス 株式会社サイバーエージェント 株式会社東急エージェンシー 株式会社インフォバーン ネットイヤーグループ株式会社 Boundless株式会社 株式会社マイナビ 株式会社デジタルガレージ 株式会社ENJIN 株式会社クレオ りえぞん企画株式会社 株式会社ファースト オリオンセールスプロモーション株式会社 株式会社YRK and シナジーマーケティング株式会社 株式会社マッキャンエリクソン 株式会社朝日広告社 株式会社大伸社ディライト 株式会社テー・オー・ダブリュー 株式会社JR西日本コミュニケーションズ ヴェネクト株式会社,株式会社ジーピーオンライン,keep,WEBマーケティング / Webマーケティング / 広告 / 集客 / 運用 / コンサル / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1703050790-995947,MEOハブ候補,https://www.gpol.co.jp/
〒810-0024 福岡県福岡市中央区桜坂 一丁目14番18号ESハウス7,株式会社まいぺんらいはウェブ制作・運用事業を行う会社です,株式会社まいぺんらい,keep,集客 / 運用 / ホームページ制作,,,,https://www.weblinks.jp/hpvendor/1767408651-375760,MEOハブ候補,https://maipenrai-inc.co.jp/
〒150-0045 東京都渋谷区神泉町7-6 芦沢ビル3F,■受託システム開発 フロントエンドを中心としたシステム開発を得意とし戦略策定から保守まで一貫して対応 ■WEBデザイン事業 UI・UXを追求したWEBデザイン事業の展開 ■システムエンジニアリングサービス事業 案件選択制＊単価連動評価＊キャリア支援など高い透明性でエンジニアの活躍をサポート ■自社サービス展開 商標侵害のリスクを最小限に抑えるSaaS型サービス「Check Mate」の開発及び提供,株式会社レベルス,keep,運用 / 保守 / 管理 / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1752488069-004426,MEOハブ候補,https://level-s.jp/
〒818-0061 福岡県筑紫野市紫3-13-31 〒818-0072 福岡県筑紫野市二日市中央6丁目4-3 63ビル302号,ウェブ制作・運用、印刷物等の制作,株式会社くじら,keep,広告 / 集客 / 運用 / ホームページ制作 / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1694660024-236012,MEOハブ候補,https://kujila.co.jp/
〒150-0002 東京都渋谷区渋谷3-26-16 第五叶ビル5F,国内唯一の採用マーケティング・採用広報特化の支援会社です。 主な支援内容は以下になります。 ・採用サイト制作 ・コーポレートサイト制作 ・採用LP制作 ・採用広告（Meta、Google、Yahoo、LINEなど） ・採用SNS ・採用パンフレット制作 主要取引先 ・株式会社ワールドインテック ・株式会社クラシアン ・ジャフコ グループ株式会社 ・味の素食品株式会社 ・ドコモ・テクノロジ株式会社,株式会社hypex,keep,SNS / 広告 / 運用 / コンサル / ブランディング,,,,https://www.weblinks.jp/hpvendor/1717547480-617374,MEOハブ候補,https://hypex.jp/
〒100-0014 東京都千代田区永田町2-14-2 山王グランドビル 514,メディア運営 IT事業,ProFuture株式会社,keep,WEBマーケティング / Webマーケティング / SNS / 広告 / 集客 / 運用 / 管理 / コンサル,,,,https://www.weblinks.jp/hpvendor/1000000025-111136,MEOハブ候補,https://www.profuture.co.jp/mk/
〒903-0111 沖縄県那覇市天久1131-11 5階フロア 東京サテライト・オフィス 東京都豊島区南長崎3-28-20 108号,■ウェブ事業 ・ホームページ制作・保守管理 ・SNS広告運用代行 ・各種ポータルサイト/ASPサービス運営 ■印刷デザイン事業 ・デザイン・印刷 ・ノベルティグッズ制作 ■多言語翻訳事業 ・76言語 翻訳 ■エージェント事業 ・ラジオCM制作管理（全国 AM49局、FM38局） ・テレビCM制作管理（沖縄3局） ・TVer(ティーバー)動画CM制作管理（全国） ・有料職業紹介事業（許可番号：47-ユ-300141） ■eスポーツ事業 ・eスポーツイベントの提供等,株式会社リマープロ,keep,SNS / 広告 / 運用 / 保守 / 管理 / コンサル / ブランディング / ホームページ制作 / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1000007478-117806,MEOハブ候補,https://remar.co.jp/
〒107-0052 東京都港区赤坂8丁目8-10 AKASAKA8BLDG.B1F,経営コンサルティング事業 システムソリューション事業 ウェブサイト制作【格安ホームページ制作のWebma!】 労働者派遣事業（厚生労働大臣許可 派13-310673） 自家用自動車有償貸渡し事業 メディア事業 サイバーセキュリティメディア事業【サイバーセキュリティメディアCCSI】 WordPressの改ざん復旧サービスWebRepair(ウェブリペア)【WordPress改ざん復旧サービスWebRepair】,Cross&Crown合同会社,keep,運用 / コンサル / ホームページ制作,,,,https://www.weblinks.jp/hpvendor/1000008146-118474,MEOハブ候補,https://www.crossandcrown.co.jp/
〒450-6321 愛知県名古屋市中村区名駅1-1-1 JPタワー名古屋21階,ウェブアプリケーション開発・保守 ウェブサイト構築・保守 アドバイザリーサービス,株式会社ユナイテッドワークス,keep,保守,,,,https://www.weblinks.jp/hpvendor/1000000296-111407,MEOハブ候補,https://www.unitedworks.co.jp/
〒102-0074 東京都千代田区九段南1-6-5 九段会館テラス1F,ウェブグローバルガバナンス（WeGG）改善パッケージ グローバルサイト ヒューリスティック調査 海外競合ウェブサイト コンテンツ比較調査 多言語WEBユーザビリティ調査 グローバルサイトリニューアル 事前/事後検証調査 グローバルサイトアクセス解析 海外WEBマーケティング関連調査 グローバルサイト 簡易診断プログラム,ワールドインテリジェンスパートナーズジャパン株式会社,keep,WEBマーケティング / Webマーケティング / SNS / コンサル,,,,https://www.weblinks.jp/hpvendor/1000000163-111274,MEOハブ候補,https://japan.wipgroup.com/index.html
〒100-0006 東京都千代田区有楽町1-9-4 蚕糸会館4階,・データドリブンマーケティング支援事業 ・クラウドプロダクト・SaaS事業 ・ICT・Webインテグレーション事業 ・ASEAN EC支援事業 ・地元創生・自治体DX支援 主要取引先 株式会社アサツー ディ・ケイ アドビシステムズ株式会社 株式会社アラタナ 株式会社ecbeing 株式会社インテリジェンス 株式会社売れるネット広告社 エキサイト株式会社 エヌ・ティ・ティ レゾナント株式会社 エヌ・ティ・ティ・コミュニケーションズ株式会社 株式会社NTTデータ 株式会社オプト 株式会社oriconME オルビス株式会社 株式会社カプコン 株式会社 KDDI ウェブコミュニケーションズ 京都リサーチパーク株式会社 グーグル株式会社 株式会社ぐるなび 株式会社サイバーエージェント 株式会社 産経デジタル 株式会社ジェイアール東日本企画 株式会社ジェイティービー 株式会社ジェーシービー GMOメイクショップ株式会社 住友商事株式会社 住友林業株式会社 株式会社セプテーニ ソフトバンクモバイル株式会社 株式会社大広 株式会社ダイヤモンド社 ダイヤモンドヘッド株式会社 株式会社ディー・エヌ・エー 株式会社電通 トランスコスモス株式会社 ニフティ株式会社 株式会社ベネッセコーポレーション 株式会社博報堂 株式会社ビデオリサーチ 福山通運株式会社 富士フイルム株式会社 プーマ ジャパン株式会社 株式会社フューチャーショップ マイクロソフト株式会社 株式会社マイナビ マネックス証券株式会社 三菱電機株式会社 株式会社村田製作所 株式会社読売広告社 株式会社読売新聞東京本社 楽天株式会社 株式会社リクルート,株式会社イー・エージェンシー,keep,SNS / 広告,,,,https://www.weblinks.jp/hpvendor/1000000150-111261,MEOハブ候補,https://www.e-agencygroup.co.jp/
〒368-0025 埼玉県秩父市桜木町14-30,ウェブサイトの企画・制作・保守 ウェブシステムの企画・設計・開発・保守 ウェブマーケティングの企画立案・プロデュース WordPressソリューション事業 主要取引先 厚生労働省 パイオニア株式会社 合同会社DMM.com 株式会社ノバレーゼ 株式会社サイバーエージェント SBIホールディングス株式会社 株式会社KADOKAWA・DWANGO 株式会社エイチ・アイ・エス 高圧ガス保安協会 アットホーム株式会社 トーソー株式会社 日本医療福祉生活協同組合連合会 全研本社株式会社 GMOクラウド株式会社 シナジーマーケティング株式会社 株式会社インフォマート 株式会社廣済堂出版 株式会社ジー・モード 公益社団法人日本薬学会 公益社団法人全日本不動産協会,株式会社インスパイアデザイン,keep,ウェブマーケティング / 運用 / 保守 / 管理 / ホームページ制作 / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1000000222-111333,MEOハブ候補,https://inspire-design.net/
〒277-0841 千葉県柏市あけぼの2-8-24,イベント運営サポート、ホームページ制作、システム開発、データ管理業務、Eメール・DM制作発送、印刷物のデザイン・印刷、コールセンター業務代行,株式会社大塚ビジネスサービス,keep,運用 / 保守 / 管理 / ホームページ制作,,,,https://www.weblinks.jp/hpvendor/1000000248-111359,MEOハブ候補,https://www.otsuka-bs.co.jp/index.html
〒101-0021 東京都千代田区外神田5-2-7 外神田下村ビル5F,ネットワーク構築 ソフトウェア設計・開発・販売 パソコン・ネットワーク装置及び関連機器販売 IT関連代行業務 機器購入・情報処理に関わるコンサルティング Web制作 主要取引先 [販売先] 東京都（消防庁・教育庁・産業労働局・福祉保健局・交通局・建設局・主税局・中央卸売市場・東京都水道局 他）・森北出版・昭和大・東京医科大・群馬大学・岩波書店 ・東京ガス株式会社・東京ガスエンジニアリングソリューションズ株式会社・埼玉県（教育局・産業労働部・都市整備部 他）・金融庁・国土交通省・農林水産省・外務省・人事院・法務省・関東農政局他 [仕入先] 富士通・富士通パーソナルズ・キャノンマーケティングジャパン・ダイワボウ情報システム・シャープエレクトロニクスマーケティング・NEC・NECフィールディングリコー・コニカミノルタ・ビクター,株式会社 エンターオン,keep,管理 / コンサル / ホームページ制作 / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1000000111-111222,MEOハブ候補,https://www.enteron.jp/index.html
〒102-0083 東京都千代田区麹町1-8 高砂ビル3F,ビジュアルソリューション事業・メディア事業・インターネット広告事業・システム開発事業・教育事業,株式会社QLEA（クリア）,keep,広告,,,,https://www.weblinks.jp/hpvendor/1000000263-111374,MEOハブ候補,https://www.qlea.co.jp/
〒102-0075 東京都千代田区三番町20-2 三番町パークライフ 308,広告企画 Webコンテンツ制作、運営 インタラクティブコンテンツ、ソフト制作 CM・映像制作 プリプロダクション ポストプロダクション 3Dコンピューターグラフィックス制作 印刷 他広告制作全般,株式会社日広工房,keep,SNS / 広告 / 運用 / 保守 / 管理 / コンサル / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1000000184-111295,MEOハブ候補,https://www.nikko-k.co.jp/
〒102-0082 東京都千代田区一番町17-2 ラビ一番町4F,WEB系システム受託開発 WEB制作 WEB系運用サポート CMS・EC導入、カスタマイズ 主要取引先 株式会社公文教育研究会 NECマネジメントパートナー株式会社 伊藤忠インタラクティブ株式会社 株式会社NTTデータ・スマートソーシング 株式会社NTTデータフロンティア 両備ホールディングス株式会社 富士通エレクトロニクス株式会社 ヤマゼンクリエイト株式会社 一般財団法人 大阪府教職員互助組合 株式会社大伸社 株式会社クレスコ 株式会社リステック,株式会社イー・サポート,keep,運用 / ホームページ制作 / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1000000154-111265,MEOハブ候補,https://www.esupport.co.jp/
〒102-0072 東京都千代田区飯田橋3-2-2 飯田橋3丁目ビル3F,Webマーケティング マーケティングチーム外部化プラン 内製化支援プラン 大型リニューアル BtoBサービスサイト オウンドメディア,株式会社アジタス,keep,WEBマーケティング / Webマーケティング / 運用 / コンサル,,,,https://www.weblinks.jp/hpvendor/1000000136-111247,MEOハブ候補,https://partners.tomose-grp.jp/
〒101-0032 東京都千代田区岩本町2-13-6,不動産仲介業 有料職業紹介事業 完全成果報酬型Webマーケティング代行事業 受託型WEBマーケティング代行事業・ネット広告事業 WEBマーケティングに伴うWEBサイト制作・開発事業 コンテンツマーケティング・SEO事業,株式会社ユナイテッドリバーズ,keep,WEBマーケティング / Webマーケティング / SNS / 広告 / 集客 / 運用 / コンサル,,,,https://www.weblinks.jp/hpvendor/1000000114-111225,MEOハブ候補,https://united-rivers.com/
〒101-0041 東京都千代田区神田須田町1丁目23-1 住友不動産神田ビル2号館10F,ソリューションサービス BXサービス FinTech クラウドサービス EdTech HealthTech CharaTech,ネオス株式会社,keep,SNS / 販促 / 集客 / 運用 / 保守 / 管理 / コンサル,,,,https://www.weblinks.jp/hpvendor/1000000151-111262,MEOハブ候補,https://www.neoscorp.jp/
〒950-1457 新潟県新潟市南区清水4501-1,情報システム構想の企画・立案、コンピューターソフトウェアの企画・開発、 POSシステム開発、情報化コンサルティング、システム運用・保守業務、コンピューター教育、Web・DTP制作等,株式会社ビット・エイ,keep,販促 / 運用 / 保守 / 管理 / コンサル / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1000000251-111362,MEOハブ候補,http://www.bit.or.jp/
〒581-0038 大阪府八尾市若林町1-76-3 ステーションプラザ八尾南4F,広告及びセールスプロモーションの企画・制作 Webの企画・制作 映像制作 イベント&エキジビションプロデュース マーケティングコミュニケーション ブランディング 主要取引先 シャープ株式会社 タカラベルモント株式会社 エー・ビー・シー開発株式会社 株式会社クボタ ケイミュー株式会社 タカラスタンダード株式会社 日本生命保険相互会社 株式会社南都銀行 独立行政法人国立文化財機構奈良文化財研究所 奈良県 株式会社島精機製作所（順不同）,株式会社オレンジ,keep,広告 / 販促 / ブランディング / WEB制作 / Web制作,,,,https://www.weblinks.jp/hpvendor/1000000262-111373,MEOハブ候補,http://o-range.co.jp/
〒177-0041 東京都練馬区石神井町3-10-20 302,・魅力を見つけ磨く「デザインプランニング事業」 ・編集と発信を担う「ディレクション事業」 ・プロジェクトをチームで支える「マネジメント事業」,よふかし株式会社,keep,ブランディング / ホームページ制作,,,,https://www.weblinks.jp/hpvendor/1000007104-117432,MEOハブ候補,https://4fukashi.com/
〒461-0001 愛知県名古屋市東区泉一丁目21番27号 泉ファーストスクエア9階,●グローバルコミュニケーション支援サービス 多言語翻訳サービス 翻訳管理運用サービス 外国語 コピーライティング・リライトサービス スピード翻訳 ●Web戦略サービス Webサイト戦略・企画・設計 Webサイト制作・開発 プロジェクト管理 運用・改善 ●動画配信・制作サービス オンラインセミナー配信サービス 動画制作 ●企業コミュニケーション支援サービス 企業アーカイブ（コーポレートアーカイブ）サービス 資料整理・ファイリングサービス 資料電子化サービス ●クロスメディアサービス カタログ・マニュアル制作 DTP制作ワークフロー構築サービス 年史・周年記念誌・編纂 広報誌・編纂 企業年表作成サービス ●コンサルティング事業（コンサルティングサイト） 情報セキュリティコンサルティングサービス プライバシーマーク・ISO 27001取得支援サービス IT導入・運用支援サービス 主要取引先 愛知県 愛知時計電機株式会社 株式会社アイム 株式会社AIRDO 株式会社アキュラホーム 株式会社アクティブ 株式会社アルファコーポレーション 株式会社アルペン 伊藤忠インタラクティブ株式会社 一般社団法人日本建設業連合会 中部支部 株式会社MTG 勤次郎株式会社 株式会社グッドスマイルカンパニー 株式会社交通新聞社 公益財団法人 サントリー芸術財団 公益財団法人 名古屋観光コンベンションビューロー 公益財団法人あいち産業振興機構 公益財団法人東京都公園協会 公益法人 科学技術交流財団 国立大学法人名古屋大学 古河ロックドリル株式会社 コニカミノルタジャパン株式会社 静岡県労働金庫 株式会社JTBプランニングネットワーク ジャパンベストレスキューシステム株式会社 ショーワグローブ株式会社 スズキ株式会社 株式会社ZOZO ソニー株式会社 ソフトバンク・テクノロジー株式会社 チームラボ株式会社 チタカ・インターナショナル・フーズ株式会社 株式会社中電シーティーアイ 中部運輸局 中部国際空港利用促進協議会 株式会社電通国際情報サービス 東映アニメーション株式会社 東建コーポレーション株式会社 特許庁 トヨタ・コニック・プロ株式会社 トヨタコネクティッド株式会社 内閣府 中日本高速道路株式会社 名古屋外国語大学 名古屋市 名古屋文理大学 日本メナード化粧品株式会社 日本賃貸保証株式会社 株式会社ノリタケカンパニーリミテド 株式会社浜島書店 ぴあ株式会社 ブラザー工業株式会社 株式会社文祥堂 三菱UFJリサーチ&コンサルティング株式会社 三菱総研DCS株式会社 株式会社ゆめみ ローランド株式会社,株式会社エスケイワード,keep,運用 / 管理 / コンサル / ブランディング,,,,https://www.weblinks.jp/hpvendor/1000000224-111335,MEOハブ候補,https://www.skword.co.jp/
