address,business_description,company_name,decision,detail_url,hub_evidence,list_text,maps_url,phone,reason,recurring_evidence,source_url,status,url
東京都千代田区神田淡路町２丁目１０１番地,,トヨタ・コニック・プロ株式会社,drop,https://houjin.goo.to/corporations/8010001052899,,トヨタ・コニック・プロ株式会社 デルフィス 長い歴史を持つ広告代理店で、トヨタ自動車グループと強固な関係を築き、広告業務とeビジネスコンサルティングを展開しています。地域密着の活動も重視しています。 情報・通信業 コンサルティング・経営支援業界 東京都千代田区神田淡路町２丁目１０１番地 更新日：2026年08月21日,,,existing_name,,,,
,,株式会社サンカクカンパニー,drop,https://houjin.goo.to/corporations/8010901016994,,株式会社サンカクカンパニー サンカクカンパニー デジタルマーケティングのコンサルティングを中心に、人材育成やメドテック、ヘルステックに取り組む企業で、幅広いサービスを提供し企業成長を支援しています。 情報・通信業 サービス業界（その他） 東京都北区上中里２丁目９番１号 更新日：2026年08月14日,,,existing_name,,,,
東京都新宿区神楽坂２丁目１２番地,,株式会社メディア・トラスト,drop,https://houjin.goo.to/corporations/9010001042057,,株式会社メディア・トラスト メディアトラスト 幅広いIT支援を提供する企業で、AI・データサイエンスを活用したコンサルティングやシステム開発を行い、顧客の経営戦略を最適化します。 情報・通信業 IT業界 東京都新宿区神楽坂２丁目１２番地 更新日：2023年01月30日,,,existing_name,,,,
,,株式会社コムニコ,drop,https://houjin.goo.to/corporations/9010401078972,,株式会社コムニコ コムニコ SNS運用代行やコンサルティングを手掛ける専門企業で、戦略策定からアカウント運用まで幅広く支援。多様なSNSに対応し、実績のある運用体制でトラブルにも迅速に対応。 情報・通信業 コンサルティング・経営支援業界 東京都港区東新橋１丁目５番２号 更新日：2023年01月30日,,,existing_name,,,,
東京都墨田区押上２丁目１８番１２号,,東武ビジネスソリューション株式会社,drop,https://houjin.goo.to/corporations/9010601034841,,東武ビジネスソリューション株式会社 ビジネスシステム化を通じた業務効率改善を目指し、幅広いIT関連サービスを提供する企業。デジタル領域での専門性を持つ。 情報・通信業 コンサルティング・経営支援業界 東京都墨田区押上２丁目１８番１２号 更新日：2023年01月30日,,,existing_name,,,,
東京都立川市曙町１丁目２５番１２号オリンピックビル７Ｆ,,株式会社ガイアプロモーション,drop,https://houjin.goo.to/corporations/9012801002784,,株式会社ガイアプロモーション ガイアプロモーション 独自のストーリーを重視する企業で、広告やマーケティングを通じて食と健康の課題解決に取り組み、新しい価値観の創造を目指す。 情報・通信業 コンサルティング・経営支援業界 東京都立川市曙町１丁目２５番１２号オリンピックビル７Ｆ 更新日：2026年07月07日,,,existing_name,,,,
大阪府大阪市西区江戸堀１丁目２２番１７号,,リタワークス株式会社,drop,https://houjin.goo.to/corporations/1120001131112,,リタワークス株式会社 リタワークス 社会的インパクトを重視したサービスで病院・NPO向けに特化しており、WEBサイト制作やプロジェクト管理ツールを提供。ソーシャルビジネスに挑み、社会課題解決に貢献。 情報・通信業 サービス業界（その他） 大阪府大阪市西区江戸堀１丁目２２番１７号 更新日：2026年08月21日,,,existing_name,,,,
大阪府大阪市中央区安土町１丁目８番１５号,,株式会社ディスカバリー,drop,https://houjin.goo.to/corporations/1120001194092,,株式会社ディスカバリー ディスカバリー デジタルマーケティングを中心に、広告運用代行やクリエイティブ制作、通販支援サービスを提供しており、多様な広告プラットフォームに対応しています。 コンサルティング・経営支援業界 大阪府大阪市中央区安土町１丁目８番１５号 更新日：2026年08月21日,,,existing_name,,,,
愛知県名古屋市中区丸の内３丁目１６番２９号,,株式会社新東通信,drop,https://houjin.goo.to/corporations/1180001036792,,株式会社新東通信 シントウツウシン 幅広い事業展開を行い、地域創生やサーキュラーエコノミーに注力。革新的な素材を用いたプロジェクトやデジタルマーケティングを推進し、社会貢献を目指しています。 国内の法人・組合 エンターテイメント業界 愛知県名古屋市中区丸の内３丁目１６番２９号 更新日：2026年06月16日,,,existing_name,,,,
宮城県仙台市青葉区中央１丁目３番１号,,株式会社メディアステーション,drop,https://houjin.goo.to/corporations/1370201000579,,株式会社メディアステーション メディアステーション 幅広いサービスを提供する企業で、通信機器販売やITソリューションの提案を行い、顧客のニーズに応える。社員や社会への貢献を重視し、信頼関係を築いている。 通信業界 宮城県仙台市青葉区中央１丁目３番１号 更新日：2026年08月25日,,,existing_name,,,,
神奈川県鎌倉市高野２６番地１,,株式会社イーベース・ソリューションズ,drop,https://houjin.goo.to/corporations/2021001010414,,株式会社イーベース・ソリューションズ イーベースソリューションズ 高度な技術力を持つ専門家が集う企業で、柔軟な対応力を備えたソリューションを提供。地域貢献にも積極的。 IT業界 神奈川県鎌倉市高野２６番地１ 更新日：2023年01月30日,,,existing_name,,,,
愛知県西尾市道光寺町東縄６５番地,,株式会社エムアイシーグループ,drop,https://houjin.goo.to/corporations/7180301022347,,株式会社エムアイシーグループ エムアイシーグループ 幅広い特殊印刷技術を活用し、ワンストップでクリエイティブな広告・販促物を提供する総合印刷会社。SDGsへの取り組みも進めています。 サービス業界（その他） 愛知県西尾市道光寺町東縄６５番地 更新日：2026年08月21日,,,existing_name,,,,
石川県金沢市粟崎町３丁目２８１番地５,,株式会社アイ・アイ・ピー金沢,drop,https://houjin.goo.to/corporations/8220001009647,,株式会社アイ・アイ・ピー金沢 アイアイピーカナザワ 人材と起業のトータルコンサルティングを提供し、教育訓練や再就職支援を行う企業。多彩な事業展開と最新技術を活用するVRソリューションが特長。 教育・学習業界 石川県金沢市粟崎町３丁目２８１番地５ 更新日：2026年08月04日,,,existing_name,,,,
宮崎県延岡市長浜町１丁目１９０１番地８,,株式会社エン,drop,https://houjin.goo.to/corporations/8350001007456,,株式会社エン 地域の情報発信と広告掲載を中心に、印刷物やデジタルコンテンツの制作を行い、全国からの集客を目指している企業である。 マスコミ・メディア業界 宮崎県延岡市長浜町１丁目１９０１番地８ 更新日：2026年08月18日,,,existing_name,,,,
香川県三豊市詫間町松崎１７４３－１,,株式会社本気モード,drop,https://houjin.goo.to/corporations/8470001015133,,株式会社本気モード ホンキモード 地域活性化や店舗代行、ネットショップ運営に強みを持つ企業で、スイーツを活用した地域振興に力を入れています。SDGs事業認定も取得し、持続可能な社会に貢献。 サービス業界（その他） 香川県三豊市詫間町松崎１７４３－１ 更新日：2026年08月21日,,,existing_name,,,,
愛媛県松山市安城寺町１８６番地１,,株式会社イープレス,drop,https://houjin.goo.to/corporations/8500001000750,,株式会社イープレス イープレス 50年以上の歴史を持つ企業で、デジタルとアナログの両方を活かしたブランディングやコンテンツ制作を提供。地域に貢献し、お客様のニーズに応える多彩なサービスを展開。 サービス業界（その他） 愛媛県松山市安城寺町１８６番地１ 更新日：2023年01月30日,,,existing_name,,,,
東京都渋谷区渋谷３丁目１９番１号,,ブルースクレイ・ジャパン株式会社,drop,https://houjin.goo.to/corporations/8011001062640,,ブルースクレイ・ジャパン株式会社 ブルースクレイジャパン 数々のWebマーケティング施策を提供する企業は、SEO診断やデジタル広告診断を通じてクライアントの課題を明らかにし、効果的な戦略を立案します。 コンサルティング・経営支援業界 東京都渋谷区渋谷３丁目１９番１号 更新日：2026年08月21日,,,existing_name,,,,
東京都中央区銀座３丁目８番１３号銀座三丁目ビルディング２階,,株式会社ダイヤモンドファンタジー,drop,https://houjin.goo.to/corporations/9010001128582,,株式会社ダイヤモンドファンタジー ダイヤモンドファンタジー デジタルマーケティングやITソリューションを駆使し、顧客のビジネス成長を支援。最新のトレンドを取り入れ、顧客満足度向上に努める企業です。 サービス業 IT業界 東京都中央区銀座３丁目８番１３号銀座三丁目ビルディング２階 更新日：2023年01月30日,,,existing_name,,,,
東京都品川区東五反田１丁目２４番２号,,ナイル株式会社,drop,https://houjin.goo.to/corporations/9013301023560,,ナイル株式会社 ナイル 証券番号 5618 東証グロース インターネットを活用したマーケティング及びDX支援を通じて、社会課題解決に挑む企業であり、革新的なサービスを提供して人々の生活を向上させている。 情報・通信業 コンサルティング・経営支援業界 東京都品川区東五反田１丁目２４番２号 更新日：2026年06月21日,,,existing_name,,,,
"東京都中央区・製造業(パルプ・紙)・資本金1,900万円・従業員44名 製造業(パルプ・紙) コンサルティング・経営支援業界 東京都中央区築地１丁目１３番１４号",,株式会社アイアクト,drop,https://houjin.goo.to/corporations/9120001090152,,"株式会社アイアクト アイアクト 本社東京都中央区・製造業(パルプ・紙)・資本金1,900万円・従業員44名 製造業(パルプ・紙) コンサルティング・経営支援業界 東京都中央区築地１丁目１３番１４号 更新日：2026年08月21日",,,existing_name,,,,
岡山県岡山市北区平田１７０番１１３ウィンビル２０２,,株式会社イケル,drop,https://houjin.goo.to/corporations/9260001017546,,株式会社イケル イケル ホームページ制作を専門とする企業で、地域に根ざしたサービスを提供。多彩なプランを展開し、顧客のニーズに応じたブランディングをサポート。運用支援にも注力し、長期的な関係を築いている。 サービス業界（その他） 岡山県岡山市北区平田１７０番１１３ウィンビル２０２ 更新日：2023年01月30日,,,existing_name,,,,
熊本県熊本市中央区新大江１丁目１９番１０－８０２号,,株式会社クラウドウォーカー,drop,https://houjin.goo.to/corporations/2330001019871,,株式会社クラウドウォーカー クラウドウォーカー スマートフォンを中心とした情報収集方法の変化に対応し、最適化されたホームページ制作やWi-Fi環境整備、クラウドサービスを通じて、お客様のビジネスを支援する企業です。 IT業界 熊本県熊本市中央区新大江１丁目１９番１０－８０２号 更新日：2026年08月21日,,,existing_name,,,,
大阪府吹田市江坂町１丁目２３番３８号,,エフアンドエムネット株式会社,drop,https://houjin.goo.to/corporations/7120901014609,,エフアンドエムネット株式会社 エフアンドエムネット 幅広いITサービスを提供し、eラーニングシステムやシステム開発を手掛ける企業は、企画から運用サポートまで一貫したサービスを提供することを目指しています。 IT業界 大阪府吹田市江坂町１丁目２３番３８号 更新日：2023年01月30日,,,existing_name,,,,
東京都江東区亀戸１丁目５番７号,,マイクロシステム株式会社,drop,https://houjin.goo.to/corporations/9010001057591,,マイクロシステム株式会社 マイクロシステム 幅広い製品を提供し、社会貢献を重視する企業で、信頼性の高いサービスを提供。地域密着の営業所で、迅速な顧客対応を行っている。 情報・通信業 商社・卸売業界 東京都江東区亀戸１丁目５番７号 更新日：2026年06月30日,,,existing_name,,,,
東京都新宿区新宿３丁目４番８号京王フレンテ新宿三丁目４階,,株式会社ステッチ,drop,https://houjin.goo.to/corporations/1010001073373,,株式会社ステッチ ステッチ デジタル領域でのクリエイティブなソリューションを提供する企業であり、データ分析やプロトタイピング支援を通じて新規事業立ち上げをサポートしています。教育にも取り組み、学びの機会を創出しています。 コンサルティング・経営支援業界 東京都新宿区新宿３丁目４番８号京王フレンテ新宿三丁目４階 更新日：2026年08月07日,,,existing_name,,,,
"東京都渋谷区・コンサルティング・経営支援業界・資本金11,000万円・従業員357名 コンサルティング・経営支援業界 東京都渋谷区恵比寿南１丁目１５番１号",,株式会社デジタルアイデンティティ,drop,https://houjin.goo.to/corporations/1011001117178,,"株式会社デジタルアイデンティティ デシタルアイデンティティ 本社東京都渋谷区・コンサルティング・経営支援業界・資本金11,000万円・従業員357名 コンサルティング・経営支援業界 東京都渋谷区恵比寿南１丁目１５番１号 更新日：2026年05月19日",,,existing_name,,,,
東京都目黒区青葉台４丁目７番７号住友不動産青葉台ヒルズ８Ｆ,,株式会社フォースリー,drop,https://houjin.goo.to/corporations/2010401100619,,株式会社フォースリー フォースリー 多様な事業を展開する企業で、インターネット広告を基盤にメディアや飲食店運営、アパレルブランドを手掛け、ニーズに応じたサービスを提供しています。 コンサルティング・経営支援業界 東京都目黒区青葉台４丁目７番７号住友不動産青葉台ヒルズ８Ｆ 更新日：2025年12月11日,,,existing_name,,,,
,,株式会社ファインズ,drop,https://houjin.goo.to/corporations/2011001127135,,株式会社ファインズ ファインズ 証券番号 5125 東証グロース 動画を活用したマーケティングDXを推進し、企業の業務効率化と付加価値向上を実現する多様なサービスを提供している。 情報・通信業 エンターテイメント業界 東京都港区芝浦１丁目２番１号シーバンスＮ館１９階 更新日：2026年08月21日,,,existing_name,,,,
東京都千代田区神田錦町２丁目２番１号,,株式会社ギャプライズ,drop,https://houjin.goo.to/corporations/2011201012260,,株式会社ギャプライズ ギャプライズ 最先端のテクノロジーと情熱的なチームが融合し、顧客のWebビジネスに圧倒的な成果を提供する企業で、理念経営を実践している。 コンサルティング・経営支援業界 東京都千代田区神田錦町２丁目２番１号 更新日：2025年12月11日,,,existing_name,,,,
"社大分県大分市・広告業界・資本金1,600万円 広告業界 大分県大分市新町１０番１８号",,株式会社ビイング,drop,https://houjin.goo.to/corporations/2320001002928,,"株式会社ビイング 本社大分県大分市・広告業界・資本金1,600万円 広告業界 大分県大分市新町１０番１８号 更新日：2026年02月24日",,,existing_name,,,,
"東京都文京区・サービス業・資本金5,000万円・従業員164名 サービス業 コンサルティング・経営支援業界 東京都文京区後楽１丁目４番１４号",,ソウルドアウト株式会社,drop,https://houjin.goo.to/corporations/5010001129394,,"ソウルドアウト株式会社 ソウルドアウト 証券番号 6553 東証プライム 本社東京都文京区・サービス業・資本金5,000万円・従業員164名 サービス業 コンサルティング・経営支援業界 東京都文京区後楽１丁目４番１４号 更新日：2026年06月22日",,,existing_name,,,,
"東京都渋谷区・情報・通信業・資本金33,737万円・従業員78名 情報・通信業 IT業界 東京都渋谷区渋谷３丁目１０番１３号",,株式会社イノベーション,drop,https://houjin.goo.to/corporations/5011001035806,,"株式会社イノベーション イノベーション 証券番号 3970 東証グロース 本社東京都渋谷区・情報・通信業・資本金33,737万円・従業員78名 情報・通信業 IT業界 東京都渋谷区渋谷３丁目１０番１３号 更新日：2026年06月22日",,,existing_name,,,,
東京都江東区富岡１丁目１２番８号,,株式会社シフラ,drop,https://houjin.goo.to/corporations/8010601029066,,株式会社シフラ シフラ 農業と食文化の多様性を重視し、国内外の市場に評価されるサービスを展開。持続可能な発展を目指し、技術とアイディアで日本の農業を守る取り組みを行っている。 コンサルティング・経営支援業界 東京都江東区富岡１丁目１２番８号 更新日：2025年12月26日,,,existing_name,,,,
東京都新宿区・コンサルティング・経営支援業界・資本金800万円・従業員38名 コンサルティング・経営支援業界 東京都新宿区西新宿７丁目５番８号,,株式会社センタード,drop,https://houjin.goo.to/corporations/8011101058274,,株式会社センタード センタード 本社東京都新宿区・コンサルティング・経営支援業界・資本金800万円・従業員38名 コンサルティング・経営支援業界 東京都新宿区西新宿７丁目５番８号 更新日：2026年08月21日,,,existing_name,,,,
東京都千代田区飯田橋２丁目１１番１０号,,株式会社オルセル,drop,https://houjin.goo.to/corporations/9011101052177,,株式会社オルセル 売る力を提供する会社で、EC制作や各種モール構築など、幅広いサービスを展開。多くの事業者のWEB課題を解決し、クライアントの成功をサポートしている。 サービス業界（その他） 東京都千代田区飯田橋２丁目１１番１０号 更新日：2023年01月30日,,,existing_name,,,,
福岡県福岡市博多区中洲４丁目６番１２号プラート中洲,,株式会社プライムコンセプト,drop,https://houjin.goo.to/corporations/9290001060089,,株式会社プライムコンセプト プライムコンセプト 宿泊業界に特化したコンサルティング会社で、ホテル・旅館の業績向上を目指す。経営支援やWEBマーケティング、トレーニング等を提供し、1000社以上の実績を持つ。 サービス業 コンサルティング・経営支援業界 福岡県福岡市博多区中洲４丁目６番１２号プラート中洲 更新日：2025年11月04日,,,existing_name,,,,
"東京都豊島区・サービス業界（その他）・資本金10,000万円 サービス業界（その他） 東京都豊島区東池袋１丁目１８番１号",,株式会社オーエス,drop,https://houjin.goo.to/corporations/1013301021101,,"株式会社オーエス オーエス 本社東京都豊島区・サービス業界（その他）・資本金10,000万円 サービス業界（その他） 東京都豊島区東池袋１丁目１８番１号 更新日：2025年12月11日",,,existing_name,,,,
東京都渋谷区広尾１丁目１１番２号アイオス広尾ビル,,株式会社バント,drop,https://houjin.goo.to/corporations/2010001157407,,株式会社バント バント デジタルマーケティングを専門とする企業で、戦略設計から広告運用、分析まで幅広いサービスを提供。お客様と共に目標達成を目指し、信頼関係を築くことを重視しています。 サービス業界（その他） 東京都渋谷区広尾１丁目１１番２号アイオス広尾ビル 更新日：2026年08月11日,,,existing_name,,,,
東京都八王子市・情報・通信業 情報・通信業 サービス業界（その他） 東京都八王子市台町２丁目２５番９号,,株式会社パットンファイヴ,drop,https://houjin.goo.to/corporations/2010102008921,,株式会社パットンファイヴ パットンファイヴ 本社東京都八王子市・情報・通信業 情報・通信業 サービス業界（その他） 東京都八王子市台町２丁目２５番９号 更新日：2026年06月09日,,,existing_name,,,,
兵庫県神戸市中央区北長狭通５丁目２番１９号コフィオ神戸元町,,有限会社エムリンク,drop,https://houjin.goo.to/corporations/2140002019535,,有限会社エムリンク 地域密着のデザイン制作会社で、印刷物からホームページまで多様なサービスを提供。お客様の立場に立ち、信頼関係を基にした正直な対応を重視。 情報・通信業 サービス業界（その他） 兵庫県神戸市中央区北長狭通５丁目２番１９号コフィオ神戸元町 更新日：2023年01月30日,,,existing_name,,,,
"東京都渋谷区・情報・通信業・資本金44,818万円・従業員201名 情報・通信業 IT業界 東京都渋谷区桜丘町１番１号",,株式会社アピリッツ,drop,https://houjin.goo.to/corporations/4011001065192,,"株式会社アピリッツ アピリッツ 証券番号 4174 東証スタンダード 本社東京都渋谷区・情報・通信業・資本金44,818万円・従業員201名 情報・通信業 IT業界 東京都渋谷区桜丘町１番１号 更新日：2026年06月22日",,,existing_name,,,,
"東京都中央区・情報・通信業・資本金57,096万円・従業員252名 情報・通信業 コンサルティング・経営支援業界 東京都中央区銀座２丁目１５番２号",,ネットイヤーグループ株式会社,drop,https://houjin.goo.to/corporations/5010401094866,,"ネットイヤーグループ株式会社 ネットイヤーグループ 証券番号 3622 東証グロース 本社東京都中央区・情報・通信業・資本金57,096万円・従業員252名 情報・通信業 コンサルティング・経営支援業界 東京都中央区銀座２丁目１５番２号 更新日：2026年06月22日",,,existing_name,,,,
"東京都中央区・サービス業・資本金80,780万円・従業員493名 サービス業 コンサルティング・経営支援業界 東京都中央区晴海１丁目８番１０号",,株式会社メンバーズ,drop,https://houjin.goo.to/corporations/7010701022764,,"株式会社メンバーズ メンバーズ 証券番号 2130 東証プライム 本社東京都中央区・サービス業・資本金80,780万円・従業員493名 サービス業 コンサルティング・経営支援業界 東京都中央区晴海１丁目８番１０号 更新日：2026年06月22日",,,existing_name,,,,
"東京都品川区・情報・通信業・資本金1,000万円・従業員12名 情報・通信業 コンサルティング・経営支援業界 東京都品川区上大崎２丁目１５番１９号",,ヴィビットインタラクティヴ株式会社,drop,https://houjin.goo.to/corporations/9011001041742,,"ヴィビットインタラクティヴ株式会社 ヴィビットインタラクティヴ 本社東京都品川区・情報・通信業・資本金1,000万円・従業員12名 情報・通信業 コンサルティング・経営支援業界 東京都品川区上大崎２丁目１５番１９号 更新日：2023年01月30日",,,existing_name,,,,
茨城県神栖市高浜２４６３番地２７号,,株式会社ハイファクトリ,drop,https://houjin.goo.to/corporations/1050001022756,,株式会社ハイファクトリ ハイファクトリ 総合デジタルマーケティングを専門とし、Webサイト制作や広告運用、SEO対策を提供する企業。SaaSプロダクトの開発にも力を入れ、企業の成長に寄与している。 サービス業界（その他） 茨城県神栖市高浜２４６３番地２７号 更新日：2025年12月11日,,,existing_name,,,,
宮城県仙台市青葉区一番町１丁目１２番２号,,株式会社コミューナ,drop,https://houjin.goo.to/corporations/1370001039231,,株式会社コミューナ コミューナ 地域産品の海外展開を支援する企業で、多言語ウェブサイト制作や工芸品販売など多岐にわたりサービスを提供しています。 サービス業 専門サービス業界 宮城県仙台市青葉区一番町１丁目１２番２号 更新日：2025年12月11日,,,existing_name,,,,
"東京都港区・国内の法人・組合・資本金5,280万円・従業員140名 国内の法人・組合 サービス業界（その他） 東京都港区南青山２丁目２番１５号",,サイブリッジグループ株式会社,drop,https://houjin.goo.to/corporations/2010401082114,,"サイブリッジグループ株式会社 サイブリッジグループ 本社東京都港区・国内の法人・組合・資本金5,280万円・従業員140名 国内の法人・組合 サービス業界（その他） 東京都港区南青山２丁目２番１５号 更新日：2025年12月11日",,,existing_name,,,,
東京都渋谷区桜丘町１２番１０号,,株式会社サイバー・バズ,drop,https://houjin.goo.to/corporations/2011001046938,,株式会社サイバー・バズ サイバーバズ 証券番号 7069 東証グロース インターネット上において、自社の広告メディア・インフルエンサーネットワーク、ソーシャルメディアから発信される情報を活用したマーケティング手法を広告主企業様へご提供しております。 サービス業 コンサルティング・経営支援業界 東京都渋谷区桜丘町１２番１０号 更新日：2026年06月22日,,,existing_name,,,,
神奈川県横浜市中区羽衣町３丁目５５番地１,,株式会社アイ・ティ・エー,drop,https://houjin.goo.to/corporations/2020001041782,,株式会社アイ・ティ・エー ITコンサルティングを通じて、Webマーケティングの最適化を図る。通信機器の提案・提供も行い、最新技術を駆使した幅広いサービスを展開している。 コンサルティング・経営支援業界 神奈川県横浜市中区羽衣町３丁目５５番地１ 更新日：2026年08月21日,,,existing_name,,,,
新潟県新潟市東区江南１丁目９番１１号,,株式会社ユニークワン,drop,https://houjin.goo.to/corporations/2110001029703,,株式会社ユニークワン ユニークワン 地方発メガベンチャーを目指す企業で、Webマーケティングとインフルエンサー事業を展開。企業の広告を支援し、地域情報の発信も行っている。 広告業界 新潟県新潟市東区江南１丁目９番１１号 更新日：2023年01月30日,,,existing_name,,,,
"東京都渋谷区・サービス業・資本金89,888万円・従業員209名 サービス業 広告業界 東京都渋谷区円山町３番６号",,株式会社フルスピード,drop,https://houjin.goo.to/corporations/4011001041672,,"株式会社フルスピード フルスピード 証券番号 2159 東証スタンダード 本社東京都渋谷区・サービス業・資本金89,888万円・従業員209名 サービス業 広告業界 東京都渋谷区円山町３番６号 更新日：2026年06月22日",,,existing_name,,,,
"東京都港区・情報・通信業・資本金33,163万円・従業員172名 情報・通信業 IT業界 東京都港区六本木３丁目１番１号",,株式会社ブレインパッド,drop,https://houjin.goo.to/corporations/5010701015274,,"株式会社ブレインパッド ブレインパッド 証券番号 3655 東証プライム 本社東京都港区・情報・通信業・資本金33,163万円・従業員172名 情報・通信業 IT業界 東京都港区六本木３丁目１番１号 更新日：2026年06月22日",,,existing_name,,,,
"東京都渋谷区・サービス業・資本金61,203万円・従業員147名 サービス業 コンサルティング・経営支援業界 東京都渋谷区恵比寿１丁目１９番１５号",,アライドアーキテクツ株式会社,drop,https://houjin.goo.to/corporations/5011001045516,,"アライドアーキテクツ株式会社 アライドアーキテクツ 証券番号 6081 東証グロース 本社東京都渋谷区・サービス業・資本金61,203万円・従業員147名 サービス業 コンサルティング・経営支援業界 東京都渋谷区恵比寿１丁目１９番１５号 更新日：2026年06月22日",,,existing_name,,,,
"東京都渋谷区・サービス業・資本金9,170万円・従業員86名 サービス業 コンサルティング・経営支援業界 東京都渋谷区恵比寿４丁目２０番３号恵比寿ガーデンプレイスタワー",,株式会社ピアラ,drop,https://houjin.goo.to/corporations/6011001059993,,"株式会社ピアラ ピアラ 証券番号 7044 東証スタンダード 本社東京都渋谷区・サービス業・資本金9,170万円・従業員86名 サービス業 コンサルティング・経営支援業界 東京都渋谷区恵比寿４丁目２０番３号恵比寿ガーデンプレイスタワー 更新日：2026年06月22日",,,existing_name,,,,
