company_name,url,address,phone,maps_url,status,source_url,business_description,hub_evidence,recurring_evidence
株式会社スリーエース,https://www.3ace-net.co.jp/,1410022 東京都品川区東五反田２丁目７番１３号ヴィラシェ－ル７０５,代表者名 代表取締役 片山 茂,,MEOハブ候補,https://db.grip.website/detail/1010701018537,最終更新日時： 2026/08/24 17:15 法人番号 1010701018537 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社スリーエース 株式会社スリーエース の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 人材業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン 人材業界 / 人材紹介 人材業界 / 人材派遣 Webサイトの新規制作・リニューアル、CMSの導入（Movable Type・Word Press）、Webシステム全般の提案など、幅広く対応可能な京都市下京区の制作会社。 ,,
株式会社東京システム技研,https://www.tsl.co.jp/,1600023 東京都新宿区西新宿１丁目２１番,代表者名 代表取締役社長 布施 靖行,,MEOハブ候補,https://db.grip.website/detail/4011101014999,最終更新日時： 2026/08/24 17:11 法人番号 4011101014999 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社東京システム技研 トウキョウシステムギケン 株式会社東京システム技研 の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン ソフトウエアーの受託開発 ,,
株式会社エージェントグロー,https://www.agent-grow.com/,1060032 東京都,-,,MEOハブ候補,https://db.grip.website/detail/8010401124703,最終更新日時： 2026/08/24 17:10 法人番号 8010401124703 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社エージェントグロー エージェントグロー 株式会社エージェントグロー の制作実績・料金を 「ホームページ制作会社データベース」で見る → IT・ソフトウェア業界 Web・デジタルマーケティング業界 IT・ソフトウェア業界 / システム受託開発(SIer・SES) IT・ソフトウェア業界 / ソフトウェア・パッケージ Web・デジタルマーケティング業界 / Webサイト制作・デザイン Web・デジタルマーケティング業界 / Webシステム開発・アプリ開発 システム開発・販売 ,,
株式会社システム・ベルーフ,https://sbf.co.jp/,1050011 東京都港区芝公園１丁目６番７号,代表者名 高橋 智弘,,MEOハブ候補,https://db.grip.website/detail/2010401050649,最終更新日時： 2026/08/24 17:10 法人番号 2010401050649 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社システム・ベルーフ システムベルーフ 株式会社システム・ベルーフ の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン Web・デジタルマーケティング業界 / Webシステム開発・アプリ開発 ソフトウェア開発及びコンサルティング事業 ,,
株式会社エフ・ビー・エル,http://foryourbetterlife.jp/company,9000015 沖縄県那覇市久茂地２丁目１番３号,098-943-9412,,MEOハブ候補,https://db.grip.website/detail/1360001013658,最終更新日時： 2026/04/11 11:21 法人番号 1360001013658 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社エフ・ビー・エル 株式会社エフ・ビー・エル の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン 1. 衛生管理事業（次亜塩素酸水） • 次亜塩素酸水の販売・取次: 強力な除菌・消臭効果を持つ「次亜塩素酸水」の取り扱いを行っています。 • 用途: 医療施設、介護施設、飲食店、オフィスなどの空間除菌や衛生管理ソリューションとして提供しています。 2. 環境ビジネス（CO2排出権取引） • 受託取次業務: 企業が排出する二酸化炭素（CO2）の排出枠を取引する「排出権取引」のサポートを行っています。 • コンサルティング: 取引の基礎となる体制づくりのバックアップや、導入前のアドバイスを行っています。 3. 仲介・取次サービス • 取扱商品の仲介: 自社で在庫を抱えるだけでなく、優れた環境・衛生関連商品のマッチングや仲介業務を幅広く手がけています。 ,,
株式会社４１８インターナショナル,http://418.jp/,1060032 東京都港区六本木６丁目８番１０号ＳＴＥＰ六本木ビルＷＥＳＴ３４,代表者名,,MEOハブ候補,https://db.grip.website/detail/1010401090919,最終更新日時： 2026/04/11 11:21 法人番号 1010401090919 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社４１８インターナショナル 株式会社４１８インターナショナル の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン Web・デジタルマーケティング業界 / デジタルコンテンツ制作 ウェブサイトの制作・企画・管理・運営 ,,
株式会社Ｇｒｉｐｒｏ,https://gripro.co.jp/,5300043 大阪府大阪市北区天満４丁目６番７号－３０１,06-6357-4414,,MEOハブ候補,https://db.grip.website/detail/7120001181688,最終更新日時： 2026/04/11 11:21 法人番号 7120001181688 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社Ｇｒｉｐｒｏ 株式会社Ｇｒｉｐｒｏ の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン Web・デジタルマーケティング業界 / Web広告運用・コンサル グリプロはクライアントの課題を発見し、それを解決するプランニングとデザインで、グッとくるコミュニケーションを紡ぎ出しながら、ブランド価値向上と持続的な成長をサポートします。具体的には、お客様の課題と目標を的確に把握し、ウェブやグラフィックを活用したトータルな成長戦略をプランニングします。また、伝えたいコンセプトやサービスに根ざした意味のあるデザインで、他と差別化できる世界観を確立します。さらに、プランニングで定めたゴールに向けて、定期的に効果を検証し、戦略を最適化、改修や改善のお手伝いをします。 ,,
アップウィッシュ株式会社,https://up-wish.co.jp/,4440815 愛知県岡崎市羽根町字陣場３０３番地,0564-58-0988,,MEOハブ候補,https://db.grip.website/detail/1180301001488,最終更新日時： 2026/04/11 11:21 法人番号 1180301001488 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 アップウィッシュ株式会社 アップウィッシュ アップウィッシュ株式会社 の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン 当社は「不動産の問屋」として、複雑な条件を持つ不動産や利用価値が低いとされる「難題物件」を専門とし、独自の視点と専門性で再生・価値向上させる事業を展開しています。具体的には、買取事業、ハウスプランニング事業、リフォーム事業、賃貸管理事業、土木・開発事業を手掛けており、これらの事業を通じて地域の住宅市場の活性化と人々の豊かな生活の実現に貢献しています。不動産の潜在価値を見抜くプロ集団として、課題を成長の機会と捉え、常に挑戦し続けることで社会に貢献してまいります。 ,,
株式会社Ｉ２Ｃ,https://i2c.jp/,1050022 東京都港区海岸１丁目１１番１号,代表者名 堀 剛明,,MEOハブ候補,https://db.grip.website/detail/3010801020663,最終更新日時： 2026/07/01 01:37 法人番号 3010801020663 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社Ｉ２Ｃ 株式会社Ｉ２Ｃ の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン Web・デジタルマーケティング業界 / Webシステム開発・アプリ開発 株式会社Ｉ２Ｃは、東京都に本社を置くシステム開発会社。「ビジネスの根幹に確かな力を。」をスローガンに、企業の中枢を支えるシステム構築に注力。単なる受託開発にとどまらず、顧客ビジネスの競争力向上を目指したビジネスソリューション提供を強みとする。社会の未充足ニーズへの対応と技術革新を通じた世界改善を企業理念に掲げる。 ,,
株式会社トーハン・コンピュータ・サービス,https://www.tohan-tcs.co.jp/,1620813 東京都新宿区東五軒町６番２４号,代表者名,,MEOハブ候補,https://db.grip.website/detail/5011101014255,"最終更新日時： 2026/08/11 13:22 法人番号 5011101014255 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社トーハン・コンピュータ・サービス トーハンコンピュータサービス 株式会社トーハン・コンピュータ・サービス の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン 『出版流通の仕組みと、トーハン・コンピュータ・サービスの役割』 皆さんが読んでいる書籍・コミック・雑誌などの出版物は、出版社から出荷され、出版販売会社を経由し、小売である書店やコンビニエンスストア等にて販売されています。(市場規模は、約1兆1,200億円) 私たちトーハン・コンピュータ・サービスは、(株)トーハンの情報処理部門から1992年に独立、これらの流通処理を最新のIT(情報技術)を駆使して、読者のニーズに応え続けています。 『先輩社員が語る、トーハン・コンピュータ・サービスの【ここが◎！】』 ★自分が開発したシステムが稼働し、ユーザの一助となることがやりがい 自分が開発に携わったシステムが実際に出版流通の現場で稼働しユーザの方々の一助となってくれることが大きなやりがいとなっています。(30代 女性) ★全ての工程を経験でき、自分の強みを生かすことができる 午前中から夕方までは開発のための環境準備や障害対応。そのほかにも新しいプロジェクトの打ち合わせなどにも参加し、1日の作業内容を上長に報告し、明日の作業準備を行って1日の業務が終了します。(30代 男性) ★社内が和やか！ 入社前は&ldquo;職場&rdquo;というものの雰囲気がどのようなものか、不安でしたが 説明会の際、社内の雰囲気や日頃の様子などを飾らずに伝えてくれる会社に安心感を覚えました。(20代 男性) ★地理的な位置が良い 軽視されがちですが、実際入社してみて、オフィスが東京の飯田橋にあるという利便性に、大きなメリットを感じています。 (20代 女性) ★『誰だって最初は初心者！』という、受け入れ態勢 文系出身の私にIT業界が務まるのか&hellip;？、という不安を払拭してくれた言葉です。入社してみて、「IT未経験者用の長期的なカリキュラム」・「片手間でなく専任指導員」の充実に驚きました。(20代 男性) ★受託業務・福利厚生について 親会社トーハンのシステム開発・運用を請け負っているという点で安定している。福利厚生の点からも、トーハンの関連会社であるというのは大きなメリットだと思います。(30代 女性) ",,
アイシードインターナショナル株式会社,http://aiseed.jp/,1600018 東京都,代表者名,,MEOハブ候補,https://db.grip.website/detail/4010401100146,最終更新日時： 2026/06/01 16:23 法人番号 4010401100146 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 アイシードインターナショナル株式会社 アイシードインターナショナル アイシードインターナショナル株式会社 の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン Web・デジタルマーケティング業界 / Web広告運用・コンサル Web・デジタルマーケティング業界 / ECサイト構築・支援 イベントの企画、制作、運営を行っています。 ,,
株式会社センダン,https://sendan-ltd.jp/,1030001 東京都中央区日本橋小伝馬町１０番１号,03-6661-7860,,MEOハブ候補,https://db.grip.website/detail/3010001081366,最終更新日時： 2026/04/11 11:21 法人番号 3010001081366 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社センダン センダン 株式会社センダン の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン Web・デジタルマーケティング業界 / デジタルコンテンツ制作 福祉施設・老人ホーム、ホテルの社員食堂や朝食レストランなど、給食委託企業として幅広い食事サービスを提供しています。 ,,
株式会社アビソル,https://www.abi-sol.co.jp/index.html,1410031 東京都品川区西五反田８丁目１－２平森ビル７Ｆ,代表者名,,MEOハブ候補,https://db.grip.website/detail/1011001053679,最終更新日時： 2026/07/03 08:52 法人番号 1011001053679 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社アビソル 株式会社アビソル の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン IT業界に特化した人材紹介と派遣ビジネスを展開。システム開発とインフラ開発に強みを持つ。 ,,
ＭＨソリューションズ株式会社,https://www.mhsolutions.co.jp/,1500012 東京都渋谷区広尾１丁目１５番６号ＢＲ恵比寿ＡＫビル５階,代表者名,,MEOハブ候補,https://db.grip.website/detail/5020001082667,最終更新日時： 2026/08/04 21:05 法人番号 5020001082667 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 ＭＨソリューションズ株式会社 エムエイチソリューションズ ＭＨソリューションズ株式会社 の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン システム開発、ITコンサルティングおよび業務改善支援事業を展開。 ,,
オーガスタラボ株式会社,https://www.augusta-lab.co.jp/,4600006 愛知県名古屋市中区葵１丁目２０番２２号,代表者名 代表取締役 竹迫 昭吾,,MEOハブ候補,https://db.grip.website/detail/3180001119612,最終更新日時： 2026/04/18 16:59 法人番号 3180001119612 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 オーガスタラボ株式会社 オーガスタラボ オーガスタラボ株式会社 の制作実績・料金を 「ホームページ制作会社データベース」で見る → IT・ソフトウェア業界 Web・デジタルマーケティング業界 IT・ソフトウェア業界 / システム受託開発(SIer・SES) Web・デジタルマーケティング業界 / Webサイト制作・デザイン ◆システム開発 ◆Webシステム制作 ◆保守管理・改修 ,,
株式会社イメージサイエンス,https://www.image-science.co.jp/,1060031 東京都港区西麻布１丁目７番９号,代表者名 代表取締役 木村 照彦,,MEOハブ候補,https://db.grip.website/detail/7010401003230,最終更新日時： 2026/07/02 09:33 法人番号 7010401003230 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社イメージサイエンス イメージサイエンス 株式会社イメージサイエンス の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン 映像及び音声に関する各種コンテンツの企画・制作・配給並びに販売。展示会等の各種イベント、博物館・科学館等に係る映像、テレビ番組及びテレビCM、WEBサイト等の企画・制作。 ,,
株式会社ＳＫ２,https://www.sk2-skig.co.jp/,1070052 東京都,代表者名,,MEOハブ候補,https://db.grip.website/detail/7010001061372,最終更新日時： 2026/07/28 17:21 法人番号 7010001061372 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ＳＫ２ エスケーツー 株式会社ＳＫ２ の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン SK2は、銀行、保険、携帯電話会社などを主要顧客とし、データ管理システム、商品紹介・契約管理システム、双方向契約システムなどの構築・運用を手掛けるシステム開発会社です。顧客の業務効率化や業務クオリティ向上に貢献するシステム開発を通じて、顧客のビジネスを支援しています。 ,,
株式会社アチピレーションテクノロジー,https://acp-tech.jp/,3600843 埼玉県熊谷市三ヶ尻２３４９,代表者名 浅井 純次,,MEOハブ候補,https://db.grip.website/detail/5030002112819,最終更新日時： 2026/04/14 13:18 法人番号 5030002112819 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社アチピレーションテクノロジー アチピレーションテクノロジー 株式会社アチピレーションテクノロジー の制作実績・料金を 「ホームページ制作会社データベース」で見る → IT・ソフトウェア業界 Web・デジタルマーケティング業界 IT・ソフトウェア業界 / システム受託開発(SIer・SES) IT・ソフトウェア業界 / ソフトウェア・パッケージ Web・デジタルマーケティング業界 / Webサイト制作・デザイン ソフトウェア開発・設計 ホームページ作成 スマートフォンアプリの開発・設計 ,,
ミウラ株式会社,https://miura-inc.com/,1080073 東京都港区三田３丁目２番７号,代表者名,,MEOハブ候補,https://db.grip.website/detail/7010901026334,最終更新日時： 2026/04/11 11:21 法人番号 7010901026334 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 ミウラ株式会社 ミウラ ミウラ株式会社 の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン ミウラ株式会社は、2010年4月に設立された東京都港区三田に本社を置くITコンサルティング企業です。システムコンサルティング・システムテクノロジー・システムサービスの3領域を柱として、「貴社とアジアの国々を繋ぐグローバルITパートナー」を標榜しています。中国・蘇州に現地法人を持ち、AI・IoT等の先端技術を活用したアジア市場向けIT開発・支援を強みとしています。日本IBM、NTTデータ、キヤノンメディカルシステムズなど大手企業との取引実績があり、グローバルな視点でのシステム開発・運用支援サービスを提供しています。 ,,
株式会社Ｖｕｅｔｅｃｈ,https://vuetech.jp/,1600022 東京都,代表者名 代表取締役 萩原 勇輝,,MEOハブ候補,https://db.grip.website/detail/2011101083492,最終更新日時： 2026/08/20 09:13 法人番号 2011101083492 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社Ｖｕｅｔｅｃｈ ビューテック 株式会社Ｖｕｅｔｅｃｈ の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 人材業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン 人材業界 / 人材派遣 人材派遣事業、人材紹介事業 ,,
フォーサイト株式会社,https://f-sight.co.jp/,1060032 東京都港区六本木５丁目１３－１３－９０２,代表者名 熊谷 晋,,MEOハブ候補,https://db.grip.website/detail/1010401097419,最終更新日時： 2026/07/03 09:49 法人番号 1010401097419 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 フォーサイト株式会社 フォーサイト フォーサイト株式会社 の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン - ,,
株式会社エル・アンド・エル,https://landl-tokyo.com/index.html,1430016 東京都,代表者名,,MEOハブ候補,https://db.grip.website/detail/6040001060934,最終更新日時： 2026/07/09 09:21 法人番号 6040001060934 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社エル・アンド・エル エルアンドエル 株式会社エル・アンド・エル の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン ・物流全般業務斡旋事業 ・引越輸送取扱事業 ,,
株式会社ワールドワイドベース,https://worldwidebase.co.jp/,0620904 北海道札幌市豊平区豊平四条３丁目１番１号,011-826-3460,,MEOハブ候補,https://db.grip.website/detail/3430003008556,最終更新日時： 2026/04/11 11:21 法人番号 3430003008556 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ワールドワイドベース ワールドワイドベース 株式会社ワールドワイドベース の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン 株式会社ワールドワイドベースは、不動産仲介業務、不動産買取業務、不動産コンサルティング業務を行っています。また、運営子会社であるW vacation株式会社は、簡易宿泊所・民泊運営代行、民泊・無人ホテルの運営管理、マンスリーマンション、ウィークリーマンションの運営管理を手掛けています。グループ全体として、不動産売買仲介と民泊運営代行の二軸で、不動産に新たな価値と収益をもたらす事業を展開しています。購入から運営までを一気通貫でサポートする体制を構築しています。 ,,
株式会社ＫＲＦＮ,https://store.krfn.net/,1700012 東京都豊島区上池袋４丁目４３番１４号,03-6555-3501,,MEOハブ候補,https://db.grip.website/detail/3013301048893,"最終更新日時： 2026/04/11 11:21 法人番号 3013301048893 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ＫＲＦＮ コラフィノ 株式会社ＫＲＦＮ の制作実績・料金を 「ホームページ制作会社データベース」で見る → Web・デジタルマーケティング業界 Web・デジタルマーケティング業界 / Webサイト制作・デザイン Web・デジタルマーケティング業界 / ECサイト構築・支援 株式会社KRFNは、歌い手グループ「Secret Prison」や歌い手「ゆらねろ。」などの所属アーティストの公式オンラインストアを運営しています。このストアでは、福袋、アクリルパネル、ぬいぐるみ用着せ替え服といった様々なグッズを販売しています。また、決済方法としてAmerican Express, Apple Pay, Google Pay, JCB, Mastercard, Visaなど多様な選択肢を提供し、国内外の顧客に対応しています。サイトはShopifyによって提供されています。 ",,
