address,business_description,company_name,decision,detail_url,hub_evidence,list_text,maps_url,phone,reason,recurring_evidence,source_url,status,url
東京都千代田区岩本町１丁目１０番５号,,株式会社日精ピーアール,drop,https://houjin.goo.to/corporations/2010001082712,,株式会社日精ピーアール ニッセイピーアール 幅広いサービスを展開する印刷会社で、企画から印刷、Web制作、イベント支援までを一貫したワンストップサービスで提供。環境配慮にも注力し、持続可能な印刷物を手掛ける。 製造業(パルプ・紙) サービス業界（その他） 東京都千代田区岩本町１丁目１０番５号 更新日：2026年08月18日,,,existing_name,,,,
東京都千代田区外神田６丁目１５番１１号日東ビル７０１号室,,ワイアンドワイ株式会社,drop,https://houjin.goo.to/corporations/2010001135651,,ワイアンドワイ株式会社 ワイアンドワイ 幅広いサービスを展開し、特に動画制作とデザイン制作に強みを持つ企業。多言語対応の翻訳や印刷を含め、顧客のニーズに応えることを重視している。 エンターテイメント業界 東京都千代田区外神田６丁目１５番１１号日東ビル７０１号室 更新日：2023年01月30日,,,existing_name,,,,
"東京都千代田区・製造業(パルプ・紙)・資本金4,000万円・従業員70名 製造業(パルプ・紙) マスコミ・メディア業界 東京都千代田区内神田２丁目１５番９号",,株式会社社会保険研究所,drop,https://houjin.goo.to/corporations/8010001018784,,"株式会社社会保険研究所 シャカイホケンケンキュウショ 本社東京都千代田区・製造業(パルプ・紙)・資本金4,000万円・従業員70名 製造業(パルプ・紙) マスコミ・メディア業界 東京都千代田区内神田２丁目１５番９号 更新日：2023年01月30日",,,existing_name,,,,
,,株式会社サンカクカンパニー,drop,https://houjin.goo.to/corporations/8010901016994,,株式会社サンカクカンパニー サンカクカンパニー デジタルマーケティングのコンサルティングを中心に、人材育成やメドテック、ヘルステックに取り組む企業で、幅広いサービスを提供し企業成長を支援しています。 情報・通信業 サービス業界（その他） 東京都北区上中里２丁目９番１号 更新日：2026年08月14日,,,existing_name,,,,
東京都目黒区目黒１丁目２４−１２オリックス目黒ビル２Ｆ,,株式会社フードコネクション,drop,https://houjin.goo.to/corporations/8011001043665,,株式会社フードコネクション フードコネクション 飲食店総合支援を行う企業で、業者紹介サービスや業務提携を通じて店舗運営をサポート。国内外に拠点を持ち、オンラインセミナーやYouTubeチャンネルも展開している。 情報・通信業 コンサルティング・経営支援業界 東京都目黒区目黒１丁目２４−１２オリックス目黒ビル２Ｆ 更新日：2026年08月21日,,,existing_name,,,,
"東京都千代田区・情報・通信業・資本金7,500万円・従業員570名 情報・通信業 コンサルティング・経営支援業界 東京都千代田区神田三崎町３丁目１番１６号",,テクノブレイブ株式会社,drop,https://houjin.goo.to/corporations/9010001090601,,"テクノブレイブ株式会社 テクノブレイブ 本社東京都千代田区・情報・通信業・資本金7,500万円・従業員570名 情報・通信業 コンサルティング・経営支援業界 東京都千代田区神田三崎町３丁目１番１６号 更新日：2026年07月14日",,,existing_name,,,,
東京都千代田区神田三崎町２丁目４−１ＴＵＧ−Ｉビル４階,,カクタス・コミュニケーションズ株式会社,drop,https://houjin.goo.to/corporations/9010001114731,,カクタス・コミュニケーションズ株式会社 カクタスコミュニケーションズ 多様な学術編集、翻訳、出版支援サービスを提供する企業は、研究者や教育機関をサポートし、研究と論文出版を成功に導くことを目指しています。 情報・通信業 コンサルティング・経営支援業界 東京都千代田区神田三崎町２丁目４−１ＴＵＧ−Ｉビル４階 更新日：2026年08月21日,,,existing_name,,,,
東京都千代田区内幸町１丁目１番１号,,株式会社ロフティー,drop,https://houjin.goo.to/corporations/9010001129804,,株式会社ロフティー ロフティー 北関東を中心に多様な人材サービスを提供し、求人情報サイトや専門サイトを運営。障がい者支援や外国人派遣にも注力し、企業としての社会的責任を果たす。 製造業(パルプ・紙) 人材・人材派遣業界 東京都千代田区内幸町１丁目１番１号 更新日：2026年08月04日,,,existing_name,,,,
東京都渋谷区富ヶ谷１丁目５番１号,,株式会社明治アドエージェンシー,drop,https://houjin.goo.to/corporations/9011001017239,,株式会社明治アドエージェンシー メイジアドエージェンシー 広告と制作の機能を併せ持ち、幅広い広告コミュニケーションに対応。クライアントの課題を総合的に解決し、持続可能な社会の実現を目指す。 サービス業 コンサルティング・経営支援業界 東京都渋谷区富ヶ谷１丁目５番１号 更新日：2026年08月21日,,,existing_name,,,,
東京都渋谷区神宮前６丁目２５番８号神宮前コーポラス,,株式会社ブーマー,drop,https://houjin.goo.to/corporations/9011001042006,,株式会社ブーマー ブーマー 幅広いマーケティング業務を展開し、ファッションやスポーツ領域に特化。イベント企画やウェブ制作も手掛け、ブランド価値の向上をサポートするクリエイティブなアプローチが特徴。 不動産業 広告業界 東京都渋谷区神宮前６丁目２５番８号神宮前コーポラス 更新日：2026年08月21日,,,existing_name,,,,
"東京都新宿区・情報・通信業・資本金10,000万円・従業員59名 情報・通信業 マスコミ・メディア業界 東京都新宿区市谷田町２丁目２３番地",,株式会社アーク・コミュニケーションズ,drop,https://houjin.goo.to/corporations/9011101000136,,"株式会社アーク・コミュニケーションズ アークコミュニケーションズ 本社東京都新宿区・情報・通信業・資本金10,000万円・従業員59名 情報・通信業 マスコミ・メディア業界 東京都新宿区市谷田町２丁目２３番地 更新日：2023年01月30日",,,existing_name,,,,
東京都品川区東品川４丁目１２番１号,,株式会社オーエムシー,drop,https://houjin.goo.to/corporations/9011101039249,,株式会社オーエムシー オーエムシー 専門的なマーケティング＆コミュニケーションを行う企業で、ウェブサイト構築や医療分野の情報発信など多様なサービスを提供。国際的な活動にも力を入れ、情報セキュリティにも配慮している。 情報・通信業 コンサルティング・経営支援業界 東京都品川区東品川４丁目１２番１号 更新日：2026年02月16日,,,existing_name,,,,
東京都立川市曙町１丁目２５番１２号オリンピックビル７Ｆ,,株式会社ガイアプロモーション,drop,https://houjin.goo.to/corporations/9012801002784,,株式会社ガイアプロモーション ガイアプロモーション 独自のストーリーを重視する企業で、広告やマーケティングを通じて食と健康の課題解決に取り組み、新しい価値観の創造を目指す。 情報・通信業 コンサルティング・経営支援業界 東京都立川市曙町１丁目２５番１２号オリンピックビル７Ｆ 更新日：2026年07月07日,,,existing_name,,,,
東京都中央区銀座４丁目９番１３号,,株式会社日本デザイン・センター,drop,https://houjin.goo.to/corporations/1010001062302,,株式会社日本デザイン・センター ニホンデザインセンター 創業以来、広告やデザイン制作の分野で高い実績を誇り、多彩なサービスを提供。顧客のニーズに応じた視覚表現で付加価値を生み出す。 サービス業 サービス業界（その他） 東京都中央区銀座４丁目９番１３号 更新日：2025年12月11日,,,existing_name,,,,
,,ピセ株式会社,drop,https://houjin.goo.to/corporations/1010401024892,,ピセ株式会社 ピセ 総合ITベンダーとして、多岐にわたるIT関連サービスを提供。質の高いシステムで社会への貢献を目指し、ワンストップソリューションを実現しています。 情報・通信業 IT業界 東京都港区芝大門１丁目３番８号 更新日：2025年12月11日,,,existing_name,,,,
,,株式会社東京映像社,drop,https://houjin.goo.to/corporations/2010401020429,,株式会社東京映像社 トウキョウエイゾウシャ 50年以上の経験を持ち、過酷な環境での映像制作を得意とする映像制作会社。モータースポーツや広告映像など多様なプロジェクトに対応し、プロフェッショナルな技術とクリエイティブな視点で新しい価値を提供。 マスコミ・メディア業界 東京都港区麻布十番１丁目８番１３号 更新日：2025年12月11日,,,existing_name,,,,
"東京都港区・サービス業・資本金1,330万円 サービス業 IT業界 東京都港区南青山２丁目１１番１７号",,株式会社スポマ,drop,https://houjin.goo.to/corporations/2010401069532,,"株式会社スポマ スポマ 本社東京都港区・サービス業・資本金1,330万円 サービス業 IT業界 東京都港区南青山２丁目１１番１７号 更新日：2026年08月21日",,,existing_name,,,,
東京都渋谷区円山町２０番１号,,株式会社アルファード,drop,https://houjin.goo.to/corporations/2011001032780,,株式会社アルファード アルファード 各種イベントの企画から運営、制作までをトータルにサポートし、特に新型コロナウイルス対策で医療アドバイザーと連携している。 製造業(パルプ・紙) 広告業界 東京都渋谷区円山町２０番１号 更新日：2025年12月11日,,,existing_name,,,,
"東京都中央区・コンサルティング・経営支援業界・資本金38,900万円・従業員80名 コンサルティング・経営支援業界 東京都中央区日本橋２丁目１３番１０号",,オムニコムヘルスジャパン株式会社,drop,https://houjin.goo.to/corporations/2011001034793,,"オムニコムヘルスジャパン株式会社 オムニコムヘルスジャパン 本社東京都中央区・コンサルティング・経営支援業界・資本金38,900万円・従業員80名 コンサルティング・経営支援業界 東京都中央区日本橋２丁目１３番１０号 更新日：2026年07月11日",,,existing_name,,,,
東京都渋谷区神南１丁目１５番３号,,株式会社シブヤテレビジョン,drop,https://houjin.goo.to/corporations/2011001056615,,株式会社シブヤテレビジョン シブヤテレビジョン 渋谷を拠点に街頭ビジョンやライブホールの運営、犬と飼い主のための複合施設、映像制作やデザインサービスを展開し、地域の活性化にも貢献。 広告業界 東京都渋谷区神南１丁目１５番３号 更新日：2025年12月11日,,,existing_name,,,,
"東京都新宿区・マスコミ・メディア業界・資本金1,000万円・従業員86名 マスコミ・メディア業界 東京都新宿区津久戸町４番６号",,株式会社プラントピア,drop,https://houjin.goo.to/corporations/2011101018952,,"株式会社プラントピア プラントピア 本社東京都新宿区・マスコミ・メディア業界・資本金1,000万円・従業員86名 マスコミ・メディア業界 東京都新宿区津久戸町４番６号 更新日：2025年11月20日",,,existing_name,,,,
,,株式会社インターナショナルスポーツマーケティング,drop,https://houjin.goo.to/corporations/8010401082100,,株式会社インターナショナルスポーツマーケティング インターナショナルスポーツマーケティング スポーツの魅力を引き出すことに注力する企業であり、イベントプロデュースやEコマース、WEB制作を通じて多面的なサービスを提供し、スポーツファンのニーズに応えています。 小売業界 東京都港区新橋４丁目５番１号 更新日：2026年08月21日,,,existing_name,,,,
東京都千代田区一番町２１番地,,ジグノシステムジャパン株式会社,drop,https://houjin.goo.to/corporations/9010001028188,,ジグノシステムジャパン株式会社 ジグノシステムジャパン デジタル革新を推進し、人と人とのコミュニケーションを深めるサービスを提供。幅広いITソリューションを通じ、最新技術を駆使して顧客のニーズに応えています。 製造業(繊維製品) IT業界 東京都千代田区一番町２１番地 更新日：2023年01月30日,,,existing_name,,,,
東京都中央区日本橋堀留町１丁目３番２１号（サンヨー堂日本橋ビル３Ｆ）,,株式会社ユーティックス,drop,https://houjin.goo.to/corporations/9010001059745,,株式会社ユーティックス ユーティックス 高度な技術力と豊富な経験を活かし、ユーザーのニーズに応じたWebサイトを構築。クリエイティブで高品質なデザインを追求し、クライアントのビジネス成長を支援します。 情報・通信業 サービス業界（その他） 東京都中央区日本橋堀留町１丁目３番２１号（サンヨー堂日本橋ビル３Ｆ） 更新日：2023年01月30日,,,existing_name,,,,
東京都台東区柳橋１丁目４番４号,,株式会社ＮＣネットワーク,drop,https://houjin.goo.to/corporations/9010001067938,,株式会社ＮＣネットワーク エヌシーネットワーク 日本初の「モノづくりネットワーク」を提供し、製造業の業務効率化を支援。工場検索エンジンや加工事業部を通じて、メーカーと企業の架け橋となり、次世代技術の継承を目指す。 国内の法人・組合 IT業界 東京都台東区柳橋１丁目４番４号 更新日：2026年08月21日,,,existing_name,,,,
,,カワセ印刷株式会社,drop,https://houjin.goo.to/corporations/9010401007337,,カワセ印刷株式会社 カワセインサツ 高品質な印刷物を提供する企業で、120年の歴史を持つ。商業印刷物の企画・製造・販売を行い、最新の技術を駆使して環境にも配慮したサービスを展開している。 広告業界 東京都港区虎ノ門５丁目９番１号ガーデンプラザＢ３１１号 更新日：2026年06月09日,,,existing_name,,,,
東京都港区浜松町２丁目４番１号,,株式会社ビー・シー・シー,drop,https://houjin.goo.to/corporations/9010401024803,,株式会社ビー・シー・シー ビーシーシー 多様な分野でデザイン提供を行う企業で、イベント企画やWEB制作、環境ビジネスにも力を入れ、企業のブランディングをサポートする。 製造業(繊維製品) エンターテイメント業界 東京都港区浜松町２丁目４番１号 更新日：2023年01月30日,,,existing_name,,,,
東京都渋谷区恵比寿１丁目３番１号,,株式会社レインボー・ジャパン,drop,https://houjin.goo.to/corporations/9011001028822,,株式会社レインボー・ジャパン レインボージャパン 多様なニーズに応えるweb制作会社で、サイト制作からマーケティングまで幅広くサポートし、顧客のビジネス成果向上を目指します。 情報・通信業 サービス業界（その他） 東京都渋谷区恵比寿１丁目３番１号 更新日：2023年01月30日,,,existing_name,,,,
東京都渋谷区渋谷１丁目２３－２０松本ビル３階,,株式会社フォーライン,drop,https://houjin.goo.to/corporations/9011001047483,,株式会社フォーライン フォーライン イベントプロモーションや広告業に特化し、クライアントの価値を伝えるサービスを提供。幅広いプロジェクトを通じた確かな実績が特徴の企業。 サービス業 コンサルティング・経営支援業界 東京都渋谷区渋谷１丁目２３－２０松本ビル３階 更新日：2023年01月30日,,,existing_name,,,,
東京都中央区日本橋大伝馬町１４番１７号,,株式会社プルークス,drop,https://houjin.goo.to/corporations/9011001103699,,"株式会社プルークス プルークス 動画制作や映像制作に特化した企業で、2,000社以上の実績を持ち、広告運用やライブ配信も手がけている。高品質な動画を最適な価格で提供し、さまざまな業界に対応。 サービス業 エンターテイメント業界 東京都中央区日本橋大伝馬町１４番１７号 更新日：2023年01月30日",,,existing_name,,,,
,,蓼科情報株式会社,drop,https://houjin.goo.to/corporations/9011501002814,,蓼科情報株式会社 タテシナジョウホウ IT技術を駆使し、勤怠管理システムやパッケージソフトウェアの開発・販売を行う企業。顧客の課題解決に取り組み、社会貢献を重視している。 情報・通信業 IT業界 東京都北区赤羽西１丁目７番１号 更新日：2026年08月21日,,,existing_name,,,,
東京都千代田区・エンターテイメント業界・資本金300万円・従業員6名 エンターテイメント業界 東京都千代田区飯田橋１丁目１２番１３号いずみ九段ビル２階,,株式会社フェイス,drop,https://houjin.goo.to/corporations/9012701014748,,株式会社フェイス フェイス 本社東京都千代田区・エンターテイメント業界・資本金300万円・従業員6名 エンターテイメント業界 東京都千代田区飯田橋１丁目１２番１３号いずみ九段ビル２階 更新日：2025年11月20日,,,existing_name,,,,
東京都新宿区新宿３丁目４番８号京王フレンテ新宿三丁目４階,,株式会社ステッチ,drop,https://houjin.goo.to/corporations/1010001073373,,株式会社ステッチ ステッチ デジタル領域でのクリエイティブなソリューションを提供する企業であり、データ分析やプロトタイピング支援を通じて新規事業立ち上げをサポートしています。教育にも取り組み、学びの機会を創出しています。 コンサルティング・経営支援業界 東京都新宿区新宿３丁目４番８号京王フレンテ新宿三丁目４階 更新日：2026年08月07日,,,existing_name,,,,
,,株式会社アイスリーデザイン,drop,https://houjin.goo.to/corporations/1011001048489,,株式会社アイスリーデザイン アイスリーデザイン デザイン思考とテクノロジーを駆使し、クライアントの新規事業創出から成長までをサポート。迅速な価値提供と柔軟なアプローチで社会課題を解決する企業。 IT業界 東京都港区赤坂８丁目１番２２号 更新日：2025年12月11日,,,existing_name,,,,
"東京都渋谷区・コンサルティング・経営支援業界・資本金11,000万円・従業員357名 コンサルティング・経営支援業界 東京都渋谷区恵比寿南１丁目１５番１号",,株式会社デジタルアイデンティティ,drop,https://houjin.goo.to/corporations/1011001117178,,"株式会社デジタルアイデンティティ デシタルアイデンティティ 本社東京都渋谷区・コンサルティング・経営支援業界・資本金11,000万円・従業員357名 コンサルティング・経営支援業界 東京都渋谷区恵比寿南１丁目１５番１号 更新日：2026年05月19日",,,existing_name,,,,
東京都千代田区六番町２番地１９,,株式会社モーク・ワン,drop,https://houjin.goo.to/corporations/2010001072110,,株式会社モーク・ワン モークワン 幅広いメディアに対応し、コミュニケーションを一手に担うデザイン会社。不動産の様々なニーズに応え、ワンストップでのソリューションを提供。 サービス業界（その他） 東京都千代田区六番町２番地１９ 更新日：2026年07月02日,,,existing_name,,,,
"東京都千代田区・サービス業界（その他）・資本金10,000万円・従業員297名 サービス業界（その他） 東京都千代田区丸の内１丁目９番２号",,株式会社ニジボックス,drop,https://houjin.goo.to/corporations/2010001136204,,"株式会社ニジボックス ニジボックス 本社東京都千代田区・サービス業界（その他）・資本金10,000万円・従業員297名 サービス業界（その他） 東京都千代田区丸の内１丁目９番２号 更新日：2025年12月11日",,,existing_name,,,,
東京都中央区銀座１丁目２０番１４号ＫＤＸ銀座一丁目ビル４階,,株式会社ＥＸＩＤＥＡ,drop,https://houjin.goo.to/corporations/2010001153728,,株式会社ＥＸＩＤＥＡ エクシィディア デジタルマーケティングを通じて様々な企業や顧客にグロースハックを提供し、SEO対策やコンテクスト・ブランディングサービスを展開する企業。 コンサルティング・経営支援業界 東京都中央区銀座１丁目２０番１４号ＫＤＸ銀座一丁目ビル４階 更新日：2025年10月21日,,,existing_name,,,,
,,株式会社日本レジャーチャンネル,drop,https://houjin.goo.to/corporations/2010401023381,,株式会社日本レジャーチャンネル ニホンレジャーチャンネル 国内唯一のボートレース専門会社として、ライブ中継や映像制作、情報発信を行い、多様なメディアを通じてレジャー文化を支えています。 マスコミ・メディア業界 東京都港区六本木５丁目１６番７号 更新日：2026年08月21日,,,existing_name,,,,
東京都中央区京橋１丁目１１番１号,,株式会社エムトラッド,drop,https://houjin.goo.to/corporations/2010401062289,,株式会社エムトラッド エムトラッド 多様なITソリューションを提供し、特にWEBトータルソリューションに強みをもつ企業です。質の高いサービスを通じて、お客様の目標を実現します。 サービス業界（その他） 東京都中央区京橋１丁目１１番１号 更新日：2025年12月11日,,,existing_name,,,,
,,トラコム株式会社,drop,https://houjin.goo.to/corporations/2010401086866,,トラコム株式会社 トラコム 地域密着型の求人広告代理店で、様々なメディアを用いて採用支援を行い、企業と求職者の新たな出会いを実現するプロフェッショナル。 サービス業界（その他） 東京都港区赤坂１丁目１２番３２号 更新日：2025年12月11日,,,existing_name,,,,
東京都目黒区青葉台４丁目７番７号住友不動産青葉台ヒルズ８Ｆ,,株式会社フォースリー,drop,https://houjin.goo.to/corporations/2010401100619,,株式会社フォースリー フォースリー 多様な事業を展開する企業で、インターネット広告を基盤にメディアや飲食店運営、アパレルブランドを手掛け、ニーズに応じたサービスを提供しています。 コンサルティング・経営支援業界 東京都目黒区青葉台４丁目７番７号住友不動産青葉台ヒルズ８Ｆ 更新日：2025年12月11日,,,existing_name,,,,
東京都千代田区神田三崎町３丁目７番１２号,,株式会社クーイテック,drop,https://houjin.goo.to/corporations/2010701025219,,株式会社クーイテック クーイテック 複数のITサービスを提供する企業は、お客様の問題解決に焦点を当て、戦略策定からシステム開発、デザインまで広範なサポートを行っています。 コンサルティング・経営支援業界 東京都千代田区神田三崎町３丁目７番１２号 更新日：2025年12月11日,,,existing_name,,,,
東京都大田区南蒲田２丁目４番１６号,,株式会社ふそう美術印刷,drop,https://houjin.goo.to/corporations/2010801010434,,株式会社ふそう美術印刷 フソウビジュツインサツ 印刷物や映像制作に特化したサービスを提供し、お客様のニーズに応じた高品質な製品を迅速に制作しています。長年の実績を持つ専門スタッフが在籍し、様々なニーズに対応しています。 広告業界 東京都大田区南蒲田２丁目４番１６号 更新日：2026年02月03日,,,existing_name,,,,
東京都世田谷区弦巻１丁目５０番１３号,,株式会社ベースメントファクトリープロダクション,drop,https://houjin.goo.to/corporations/2010901015283,,株式会社ベースメントファクトリープロダクション ベースメントファクトリープロダクション 創業以来、音楽制作やWeb制作を中心に幅広い事業を展開。デジタルコミュニケーション戦略やブランディングなど、クライアントのニーズに応えるサービスを提供。 サービス業界（その他） 東京都世田谷区弦巻１丁目５０番１３号 更新日：2025年12月11日,,,existing_name,,,,
