company_name,url,contact_url,区分,検出ワード,source_url
株式会社ばん,https://ban-inc.jp/,https://ban-inc.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：創業68年、レモンサワー発祥の店、伝説のもつ焼き居酒屋「もつ焼きばん」が満を持してフランチャイズ展開をスタート,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25791/
株式会社やる気,http://www.yaruki.co.jp/,http://www.yaruki.co.jp/fc/form/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：カルビ丼ブームの火付け役。雑誌・テレビにも紹介された京都の老舗焼肉屋が手掛ける「カルビ丼とスン豆腐専門店 韓丼」。 オーダー後、秘伝のタレを絡ませて強火で一気に焼きあげるカルビ丼は香ばしくジューシー。自家製の調味料と丁寧にとった出汁で作るス,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25408/
株式会社アクアネット,https://aqnet.co.jp/,https://aqnet.co.jp/toiawase/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：フランチャイズ本部構築(FC本部立上げ)、本部体制の整備、企業のフランチャイズ加盟による新規参入のご相談を受け付けている。 FC本部へのコンサルティング経験が豊富なコンサルタントが相談に応じている。 【主な相談内容】 フランチャイズ本部構築,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25311/
イナバクリエイト株式会社,https://www.inaba-create.co.jp/,https://www.inaba-create.co.jp/company/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：CMでおなじみ。実績と信頼のブランド「イナバ物置、倉庫」を使用したトランクルーム、小規模建築を提案している。トランクルームは自社運営での『イナバボックス』、販売のみの提案、小規模建築は頑強な躯体とスピーディーな施工で店舗建築のサポートを行う,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24860/
株式会社エム・ワイ・ケー,https://www.11cut.com/,https://www.11cut.com/fc/fc-contact,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：従来型の美容室・美容院へのお客様の不満を解消し、もっと気軽にヘアスタイルを楽しんでいただけるよう、美容技術の基本であるヘアカット工程の無駄や過剰なサービスを見直し、短時間であっても高品質なサービスを提供している内容を紹介。,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25232/
株式会社エンパワー,https://www.kaitori-daikichi.jp/fc/,https://www.kaitori-daikichi.jp/fc/form,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：未経験で始める方が9割以上の買取専門店で、年間店舗継続率97.9%(※)を誇る「買取大吉」。 継続率FC業界No.1の秘訣を紹介する。 ※ 対象期間:2024月10月～2025年9月 計算式:100-(閉店数÷(閉店数+総店舗数))×100,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25181/
エーイーシー株式会社,https://aec-co.net/,https://aec-co.net/contact,A｜開業・出店・FC・店舗コンサル,"FC・多店舗ハブ：ECOFIT24は、月額2,980円(税抜)という手頃な価格で、最先端のITシステムと高品質なマシン、充実したフリーウェイトを備えた次世代型の無人ジムである。年間契約や違約金のないシンプルな料金体系により、誰でも気軽に入会でき、無理なく継続",https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24768/
株式会社ギア,https://www.g-gear.jp/,https://www.g-gear.jp/contact/,A｜開業・出店・FC・店舗コンサル,"FC・多店舗ハブ：「最短30分～特急修理」「高品質かつリーズナブルな価格」でお客様のiPhoneトラブルをサポートするリペアショップ『iPhone修理アイサポ』のFC募集。既存店導入・既存スタッフ活用で年商2,160万円の収益。買取り・補償・スマホ破壊処分サ",https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24951/
グーテライゼ合同会社,https://www.big-advance.site/c/192/1368/profile,https://www.big-advance.site/c/192/1368/contact,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：重症心身障がい児向け放課後等デイサービスは、重度の知的障がいや身体障がい、重度な発達障がいを抱える児童を対象としたサービスを提供している。事業所設立から毎年、新事業所を開所している弊社がビジネスパートナーとして徹底的にノウハウを提供する。ま,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25467/
株式会社スペースチャンス,https://www.spacechance.co.jp/,https://www.spacechance.co.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：トレカショップの開業・運営支援において業界屈指の導入実績を誇る当社の圧倒的なノウハウ、「トレカ×DX(デジタルトランスフォーメーション)」をテーマに開発・最適化された革新的なショップの運営システムについて、数々の店舗様より今もなお支持され続,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25474/
ネイス株式会社,https://ne-is.com/franchise/,https://ne-is.com/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：常設型子ども向け体操教室として日本最大の専門チェーン! 子ども達の「すこやかなカラダ、しなやかなココロ」を育てる事を目的とした知育体操教室『ネイス体操教室』のフランチャイズ募集。元体操選手が代表を務め、フランチャイズ加盟社の65%が複数店舗,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25058/
セレクチュアー株式会社,https://selectyell-nekoroboman.com/fc/,https://selectyell-nekoroboman.com/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：ネコロボマンは、介護業界を「きつい・続かない」から「誇れる・選ばれる仕事」へ再定義する訪問介護フランチャイズである。 仕組み化された運営モデルと本部の伴走支援により、未経験でも安定経営と賃金向上を実現。 現場が続き、人が育つ持続可能な介護事,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25441/
株式会社ビズライズ,https://biz-rise.com/,https://biz-rise.com/form/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：フランチャイズ加盟相談、国内外の有望ビジネスの紹介、フランチャイズ本部構築、マーケティング支援などフランチャイズビジネス全般の相談を承る。,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25371/
シェアリングテクノロジー株式会社,https://www.fc-mado.com/,https://www.fc-mado.com/application2/input,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：掲載件数460件を突破、日本最大級のFC加盟募集サイト「フランチャイズの窓口」が当日のご来場者様に向けて、フランチャイズに関する相談窓口と情報提供を完全無料で実施し、来場者様のサポートを行う。,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25417/
株式会社ブレイバンス,https://www.bravance.co.jp/,https://www.bravance.co.jp/inquiry/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：新規事業立ち上げ支援「Reboot TECH (リブートテック)」を紹介。 社内人材をIT収益化する最短プログラムで、非IT企業 × 人材資本活用 × エンジニア育成 × SES事業による収益化。 人材資本を再起動し、IT資本へ!,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25964/
株式会社プロジェクトセレネ,https://projectserene.jp/,https://projectserene.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：東京・名古屋・沖縄で15店舗を展開する株式会社プロジェクトセレネによるメイドカフェFCブランド「BLUE EGG」である。 成長を続けるコンセプトカフェ市場において、直営店で培った運営ノウハウを基盤に、未経験者でも開業を目指せる伴走型フラン,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24719/
株式会社ベンリーコーポレーション,https://benryfc.com/,https://benryfc.com/request,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：需要はますます拡大!TV取材は年間40本、ワンストップサービスで事業展開。ライフステージで変わるお困り事に対応、生涯顧客を作れる事で経営は安定。SS・LP、リフォーム、不動産、パチンコホール、運送、小売、葬儀、福祉等様々な業界の企業が加盟。,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24920/
株式会社マコトフードサービス,https://www.makotofood.co.jp/,https://www.makotofood.co.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：「まこと屋」は、「家族が喜ぶラーメン屋」をコンセプトに、関西エリアを中心に国内外105店舗を展開。 他にない「牛骨醤油」という商品力で他社との差別化を図り、全国展開を計画。,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25262/
ユニオンビズ株式会社,https://ub-activelife.jp/,https://ub-activelife.jp/business/data/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：国内トップクラスのシェアを誇る景観用リアル人工芝「メモリーターフ」を紹介 工事依頼も全国で多数,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24865/
株式会社ライフレンジ,https://lifellenge.com/,https://lifellenge.com/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：「みがきやすい歯ブラシ」は独自開発の歯ブラシで、顧客に歯みがきの楽しさを届ける専門店である。小規模生産による一本一本へのこだわりと、専門店ならではのきめ細やかな接客で顧客のニーズに応える。口腔ケアへの関心が高まる中、安定した需要が見込める成,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24790/
株式会社ランドピア,https://www.landpia.co.jp/,https://www.landpia.co.jp/contact/design-partner/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：新品・断熱材仕様のコンテナを遊休地に設置し、収納不足で悩む人にレンタル倉庫として利用してもらう、それが「スペースプラス」。コンテナ1基につき1～5部屋を綺麗に内装して仕切り、収納スペースに改造したコンテナを設置。その利用方法、使い方は様々。,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25024/
株式会社リノベートファーム,https://renofarm.co.jp/,https://renofarm.co.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：「ネクストR」は定期メンテナンスが付いた業務用エアコンのレンタルサービス。 初期費用不要で、定期点検やフィルター清掃、室内機洗浄はプロが担当。 さらに、独自開発したIoTシステムを搭載して運転データを取得。 使わなかった月は月額料が無料にな,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24935/
株式会社レックス・ベリー,https://rex-very.com/,https://rex-very.com/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：手軽にこだわりのジェラートショップの味を提供できる、ワンショット型ソフトジェラート【スウィートベリージェラート】と、素材と配合率にこだわった、味付きのかき氷風アイス【ふわふわスノー・ベリー】を展示する。,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25569/
株式会社ワンライフ,https://onelife-inc.com/,https://onelife-inc.com/contact-us/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：eスポーツに特化した就労継続支援B型事業所「ONEGAME(ワンゲーム)」、児童発達支援事業「chouchou(シュシュ)」の他に、グループホーム事業、農福連携事業などを展開。国の保険収入のため、安定した収入で社会貢献を行える事業。完全自社,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25324/
株式会社ワールドフランチャイズシステムズ,https://world-fs.co.jp/,https://world-fs.co.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：株式会社ワールドの100%子会社として、ファッションライフストア「SHOO・LA・RUE(シューラルー)」を中心に展開するアパレル業態のフランチャイズ事業。アパレル事業における企画開発力と、小売事業におけるストア運営ノウハウを最大限に活用で,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25199/
重光産業株式会社,https://www.aji1000.co.jp/,https://www.aji1000.co.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：九州の味、熊本生まれ、世界に広がる味千拉麺。 創業50年以上の老舗で2025年8月末現在、全世界に15ヶ国・700店舗以上展開中。 味千拉麺と共に成長し、成功を目指すフランチャイズオーナーを募集している。 世界へ広がるブランドの一員として、,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25211/
株式会社UG,https://ug-gu.com/,https://ug-gu.com/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：大阪箕面で毎日満席、予約をしないと入れない食べログ百名店の和韓料理じゅろく本店。その超人気メニューのスンドゥブに特化したスンドゥブ専門店じゅろく別邸のフランチャイズを大募集。 和と韓のだしと味噌の妙が織りなす、くせになる美味しさのスンドゥブ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24885/
株式会社大黒屋,https://fc.e-daikoku.com/,https://fc.e-daikoku.com/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：大黒屋は出店都道府県によって選べるプランをご用意。わずかな坪数の物件で開業することができ、1人でも開業可能な買取ビジネスである。「生前整理」「遺品整理」などの言葉が躍る昨今、ブランド品やチケットに限らず、まだまだリユース市場は将来拡大してい,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25427/
株式会社ECOLIFE COCO,https://ecolife-coco.com/,https://ecolife-coco.com/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：【全国36店舗展開中】ECOLIFE COCOは子供服、育児用品に特化したリユース&アウトレットチェーン店です。 「小さな服から始まる、大きな未来づくりへ」をコンセプトに地球環境をまもる・家計をまもる・地域をつなぐ企業へを企業理念に、SDG,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/24495/
有限会社ノアランド,https://hinoya.jp/,https://hinoya.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：始まり甘く後より辛いをモットーに日本カレーの真髄を追求して参りました。老舗・名店52店が争う神田カレーグランプリにて、開店わずか1年10ヶ月にて見事優勝という偉業を成し遂げたカレーになります。あらゆるビジネスパターンに対応しているのが日乃屋,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25448/
株式会社日本フランチャイズ総合研究所,https://the-franchise.co.jp/,https://the-franchise.co.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：【無料相談】フランチャイズ相談ブースの案内 <ご相談の対象> ・フランチャイズ本部構築について ・フランチャイズ本部の再構築について ・社員向けフランチャイズ制度の導入について ・チェーン本部の組織、機能構築について ・加盟を検討中の方に本,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25694/
日本ペットホテル協会株式会社,https://oneluke.net/,https://oneluke.net/contact,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：近年、ペットの家族化が進む中で、飼い主の働き方の多様化や旅行需要の回復により、質の高いペットケアサービスへのニーズが急速に高まっている。ONE LUKEは、こうした社会的背景を受けて「ペットファースト」の運営姿勢を貫き、従来の業界常識を覆す,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25129/
東京レストランツファクトリー株式会社,https://tokyo-rf.com/,https://tokyo-rf.com//contact,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：1986年に創業の「ホームズパスタ」は多くの根強いファンを抱えており、女性はもちろん男性からも愛されるお店。やみつきスープスパゲッティで人気の絶えない「絶望」は、正にキラーコンテンツ。収益力を高め、使い勝手をよくした「ホームズパスタ」が遂に,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25438/
株式会社渡辺製麺,https://www.watanabeseimen.co.jp/,https://www.watanabeseimen.co.jp/sobachaya-bosyu/contact,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：信州そば製造メーカーである渡辺製麺が展開する「信州そば処そば茶屋」は、信州そばを気軽に楽しんでいただける店舗づくりをコンセプトにしている。ご相談に応じて内容も変更可能でオーナー様に寄り添って作れるお店で自由度高めな経営が可能だ。信州そばは毎,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25795/
株式会社王滝,https://www.ogiso-seifunjo.com/fc/,https://www.ogiso-seifunjo.com/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：自社にて玄そばの仕入れから製粉・製麺まで徹底してこだわり、上質なそばを「挽き立て、打ち立て、茹で立て」で提供する。そばでは珍しいセルフシステムを採用しているため、ざるそば1杯並盛りから大盛りまで680円を可能にし、「美味しいそばをお腹いっぱ,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25165/
株式会社甲羅,https://www.kora.co.jp/,https://www.kora.co.jp/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：甲羅グループ飲食フランチャイズ加盟店募集の展示ブースである。主力のかに料理専門業態「甲羅本店」や、全国で120店舗以上を展開している鍋業態の「赤から」、甲羅グループの店舗運営ノウハウをパッケージ化した業態で、様々な立地やニーズに合わせて業態,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25361/
株式会社言楽舎,https://genronkai.com/,https://genronkai.com/request-information/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：スタディサプリ実力派講師と東大生が監修する大受験専門塾である現論会。授業をせず「学習計画とコーチング」に特化し、他塾と明確に差別化。損益分岐点は生徒8名と低く、30名で営業利益1160万円の高収益を実現する。オーナーの現場常駐が不要なため副,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25614/
麺JAPAN株式会社,https://men-japan.com/contact/,https://men-japan.com/contact/,A｜開業・出店・FC・店舗コンサル,FC・多店舗ハブ：新潟ラーメン なおじ の加盟募集。 2005年、新潟。「なおじ」は小さな居酒屋「昔食堂なおじ」として産声を上げました。カウンター越しにある沢山の笑顔。立ち上る湯気。そこでお出ししていた1杯の自家製ラーメンが徐々に噂を呼び、お客様が殺到し始め,https://messe.nikkei.co.jp/exhibitor/info/FC/ja/25380/
