company_name,url,address,phone,contact_url,区分,検出ワード,source_url,profile_url,company_confirmed,fetch
株式会社大川印刷,https://www.ohkawa-inc.co.jp/,,,https://www.ohkawa-inc.co.jp/contact/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://kanagawapia.sakura.ne.jp/%E7%B5%84%E5%90%88%E5%93%A1%E5%90%8D%E7%B0%BF/,https://www.ohkawa-inc.co.jp/about_us/,yes,ok
株式会社太洋社印刷所,https://www.taiyosha-insatsu.co.jp/,,,https://www.taiyosha-insatsu.co.jp/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.saipia.net/sosiki/kaiinn/,https://www.taiyosha-insatsu.co.jp/company/,yes,ok
株式会社太陽技報堂,https://morich.co.jp/,,,https://morich.co.jp/contact/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.saipia.net/sosiki/kaiinn/,https://morich.co.jp/company/,yes,ok
株式会社宮崎印刷所,https://miyazaki-insatu.co.jp/,,,https://miyazaki-insatu.co.jp/contact/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://kanagawapia.sakura.ne.jp/%E7%B5%84%E5%90%88%E5%93%A1%E5%90%8D%E7%B0%BF/,https://miyazaki-insatu.co.jp/about/,yes,ok
株式会社櫻井印刷所,https://sakurai-p.co.jp/,,,https://sakurai-p.co.jp/contact/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.saipia.net/sosiki/kaiinn/,https://sakurai-p.co.jp/about/,yes,ok
株式会社渡林,https://www.kktorin.co.jp/pages/29/,,,https://www.kktorin.co.jp/pages/5/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.saipia.net/sosiki/kaiinn/,https://www.kktorin.co.jp/pages/29/,yes,ok
株式会社秀飯舎,https://www.sys-inc.jp/shuhansha/,,,https://www.sys-inc.jp/shuhansha/contact/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.saipia.net/sosiki/kaiinn/,https://www.sys-inc.jp/shuhansha/about/,yes,ok
株式会社賢工製版,https://www.ken-ko.jp/,,,https://www.ken-ko.jp/お問い合わせ/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.topia-jonan.gr.jp/about/member-companies/,https://www.ken-ko.jp/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/,yes,ok
株式会社高陽印刷所,https://www.koyo-printing.com/,,,https://www.koyo-printing.com/contact/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://kanagawapia.sakura.ne.jp/%E7%B5%84%E5%90%88%E5%93%A1%E5%90%8D%E7%B0%BF/,https://www.koyo-printing.com/about/,yes,ok
横浜紙業株式会社,http://yokohama-p.jp/,,,http://yokohama-p.jp/contactus/contactus.html,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://kanagawapia.sakura.ne.jp/%E7%B5%84%E5%90%88%E5%93%A1%E5%90%8D%E7%B0%BF/,http://yokohama-p.jp/,yes,ok
町田印刷株式会社,https://www.machida.co.jp/company/,,,https://www.machida.co.jp/contact/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.saipia.net/sosiki/kaiinn/,https://www.machida.co.jp/company/,yes,ok
笹氣出版印刷株式会社,https://www.sasappa.co.jp/index.html,,,https://www.sasappa.co.jp/contact/inquiry.html,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.topia-jonan.gr.jp/about/member-companies/,https://www.sasappa.co.jp/about.html,yes,ok
診療印刷株式会社,https://shinryoprinting.co.jp/,,,https://shinryoprinting.co.jp/contact/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.saipia.net/sosiki/kaiinn/,https://shinryoprinting.co.jp/company/,yes,ok
関東プリンテック株式会社,http://www.kantop.co.jp/,,,http://www.kantop.co.jp/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://kanagawapia.sakura.ne.jp/%E7%B5%84%E5%90%88%E5%93%A1%E5%90%8D%E7%B0%BF/,http://www.kantop.co.jp/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/,yes,ok
関東図書株式会社,https://kanto-t.jp/,,,https://kanto-t.jp/category/information/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,https://www.saipia.net/sosiki/kaiinn/,https://kanto-t.jp/aboutus/,yes,ok
株式会社ＥＬＥＭＡＸ,https://elemax.co.jp/,,,https://elemax.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,https://www.jpm.jp/branch/all.php?cid=14,https://elemax.co.jp/about/,yes,ok
株式会社ＥＳＴＡＴＥ ＳＹＳＴＥＭ,https://www.estate-system.jp/,,,https://www.estate-system.jp/mail,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,https://www.jpm.jp/branch/all.php?cid=1,https://www.estate-system.jp/company,yes,ok
株式会社ＨＯＭＥプロデューサーＺＥＲＯ,https://www.home-p-zero.co.jp/,,,https://www.home-p-zero.co.jp/inquiry/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,https://www.jpm.jp/branch/all.php?cid=27,https://www.home-p-zero.co.jp/company/,yes,ok
株式会社Ｈｏｍｅ Ｖｉｌｌａｇｅ,https://homevillage.jp/,,,https://homevillage.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,https://www.jpm.jp/branch/all.php?cid=1,https://homevillage.jp/company/,yes,ok
株式会社Ｉ・Ｓ・Ｅ,https://ise-i.com/,,,https://ise-i.com/inquiry/index.php,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,https://www.jpm.jp/branch/all.php?cid=5,https://ise-i.com/company/,yes,ok
株式会社Ｋｅｉｓｈｉｎ,http://keishin2004.co.jp/,,,https://keishin2004.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,https://www.jpm.jp/branch/all.php?cid=27,https://keishin2004.co.jp/company,yes,ok
