_row,_row,company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,,区分,検出ワード,official_name,name_source,audit_state,audit_reason,category,evidence,resolved_url
12,12,acssemble,https://acssemble.com,〒231-0014 神奈川県横浜市中区常盤町3,,https://www.google.com/maps/place/acssemble/data=!4m7!3m6!1s0x60185d5055edf29b:0x707afed38ecece65!8m2!3d35.4460297!4d139.6365927!16s%2Fg%2F11h0ms4z1k!19sChIJm_LtVVBdGGARZc7OjtP-enA?authuser=0&hl=ja&rclk=1,https://acssemble.com/contact.html,,,,,,,,,,,,unresolved,review,official_name_unresolved,,,https://acssemble.com
13,13,株式会社プロジェクトタネ,http://protane.web1.blks.jp,〒920-0024 石川県金沢市西念1,076-255-2109,,,,,,,,,,,,,株式会社プロジェクトタネ,existing,review,official_domain_unconfirmed,,,http://protane.web1.blks.jp
14,14,株式会社エバーワン (EVER ONE Inc.),https://ever-one.net,〒990-2436 山形県山形市美畑町５,,,https://ever-one.net#contact,,,,,,,,,,,株式会社エバーワン,existing,review,official_domain_unconfirmed,,,https://ever-one.net
15,15,デジタルフィールド株式会社,https://www.digitalfield.co.jp,〒646-0033 和歌山県田辺市新屋敷町7,06-4302-5197,,https://www.digitalfield.co.jp/form/contact.html,,,,,,,,,,,デジタルフィールド株式会社,existing_english,review,official_domain_unconfirmed,,,https://www.digitalfield.co.jp
16,16,Inc.,https://kukanhokkaido.co.jp,〒062-0904 北海道札幌市豊平区豊平４,,,https://kukanhokkaido.co.jp/contact/,,,,,,,,,,,,unresolved,review,official_name_unresolved,,,https://kukanhokkaido.co.jp
17,17,ａｍｉｔｅ株式会社,https://www.fukui-pr.com,〒910-0006 福井県福井市中央1,,,https://www.fukui-pr.com/ホーム/お問い合わせ/,,,,,,,,,,,ａｍｉｔｅ株式会社,existing_english,review,official_domain_unconfirmed,,,https://www.fukui-pr.com
18,18,会社情報（株式会社ココペリ）,https://www.big-advance.site,〒982-0034 宮城県仙台市太白区西多賀3,080-1322-6643,,,,,,,,,,,,,株式会社ココペリ,existing,review,official_domain_unconfirmed,,,https://www.big-advance.site
19,19,株式会社久（Q Inc.）,https://www.ec-connector.com,〒105-0013 東京都港区浜松町2,090-0000-1111,,https://www.ec-connector.com/contact/,,,,,,,,,,,株式会社久,existing,review,official_domain_unconfirmed,,,https://www.ec-connector.com
20,20,株式会社パロリーブル,https://wansaka-sns.jp,〒981-3205 宮城県仙台市泉区紫山4,080-3330-1540,,https://wansaka-sns.jp/inquiry/,,,,,,,,,,,株式会社パロリーブル,existing,review,official_domain_unconfirmed,,,https://wansaka-sns.jp
21,21,寒河江印刷株式会社,https://sagae-printing.co.jp,〒991-0061 山形県寒河江市中央工業団地5,0237-86-3361,,https://sagae-printing.co.jp/contact/,,,,,,,,,,,株式会社 代表,company_label,review,company_name_lint_failed,Web制作・クリエイティブ,Web制作 / 動画制作,https://sagae-printing.co.jp
22,22,合同会社Refix,https://bowers.jp,〒999-8421 山形県酒田市米島字上広面8,03-6682-9997,,,,,,,,,,,,,合同会社Refix,existing,review,official_domain_unconfirmed,,,https://bowers.jp
23,23,株式会社MSS,https://www.jma-jp.org,〒106-0032 東京都港区六本木3,03-5575-2101,,https://www.jma-jp.org/contact,,,,,,,,,,,株式会社MSS,existing,review,official_domain_unconfirmed,,,https://www.jma-jp.org
24,24,株式会社ふふふ,https://www.fufufu.co.jp,〒955-0861 新潟県三条市北新保２,0256-33-8579,,https://www.fufufu.co.jp#contact,,,,,,,,,,,株式会社ふふふ,existing,review,official_domain_unconfirmed,,,https://www.fufufu.co.jp
25,25,株式会社ドットジェイピー,https://www.junpeitsutsumi.com,〒810-0001 福岡県福岡市中央区天神4,080-9445-5887,,https://www.junpeitsutsumi.com/contact.php#form,,,,,,,,,,,株式会社ドットジェイピー,existing,review,official_domain_unconfirmed,,,https://www.junpeitsutsumi.com
26,26,株式会社ホクタテ,https://wb-sakura.com,〒930-0005 富山県富山市新桜町6,076-464-6018,,https://wb-sakura.com/inquiry/,,,,,,,,,,,株式会社ホクタテ,existing,review,official_domain_unconfirmed,,,https://wb-sakura.com
27,27,株式会社ｅ９ｔｈ,https://nagasapo.com,〒380-0826 長野県長野市南長野北石堂町1,050-3628-1777,,https://nagasapo.com/contact/,,,,,,,,,,,株式会社ｅ９ｔｈ,company_label,review,company_name_lint_failed,Web制作・クリエイティブ,ホームページ制作 / ウェブサイト制作 / ランディングページ制作,https://nagasapo.com
28,28,昭栄印刷株式会社 ~出版・印刷・見本帳,https://www.shoei-p.jp,〒531-0072 大阪府大阪市北区豊崎３,,,https://www.shoei-p.jp/inquiry.php,,,,,,,,,,,昭栄印刷株式会社 ~出版・印刷・見本帳,existing_english,review,official_domain_unconfirmed,,,https://www.shoei-p.jp
29,29,STORY Inc.,https://keieisha-prime.com,〒160-0023 東京都新宿区西新宿７,,,https://keieisha-prime.com/contact/,,,,,,,,,,,STORY Inc,existing_english,review,official_domain_unconfirmed,,,https://keieisha-prime.com
30,30,アーキフォト株式会社,https://www.kenchiku.photo,〒107-0062 東京都港区南青山3,0120-109-949,,https://www.kenchiku.photo/company/form.html,,,,,,,,,,,アーキフォト株式会社,existing_english,review,official_domain_unconfirmed,,,https://www.kenchiku.photo
31,31,株式会社JP CONNECT：グローバルに広がるビジネスの架け橋,https://jpconnect-inc.jp,〒305-0821 茨城県つくば市春日3,,,,,,,,,,,,,,株式会社JP,existing,review,official_domain_unconfirmed,,,https://jpconnect-inc.jp
32,32,公益財団法人川崎市産業振興財団・京急サービス株式会社 共同事業体,https://kawasaki-sanshinkaikan.jp,〒212-0013 神奈川県川崎市幸区堀川町6,044-548-4119,,https://kawasaki-sanshinkaikan.jp/contact,,,,,,,,,,,株式会社 共同事業体,existing,review,official_domain_unconfirmed,,,https://kawasaki-sanshinkaikan.jp
33,33,運営 有限会社イッセイネット,https://hirogaru.jp,〒343-0836 埼玉県越谷市蒲生寿町1,,,https://hirogaru.jp/contact/service/index.php,,,,,,,,,,,有限会社イッセイネット,existing,review,official_domain_unconfirmed,,,https://hirogaru.jp
34,34,プロテック株式会社,https://protech-web.co.jp,〒060-0002 北海道札幌市中央区北２,011-640-5565,,https://protech-web.co.jp/form/pd-form.html,,,,,,,,,,,プロテック株式会社,existing_english,review,official_domain_unconfirmed,,,https://protech-web.co.jp
35,35,株式会社 グラヴス,https://gravs.co.jp,〒371-0804 群馬県前橋市六供町1,027-289-3699,,https://gravs.co.jp/contact,,,,,,,,,,,,,review,fetch_failed,,,
36,36,"Shipood, Inc.",https://prone.jp,〒105-0004 東京都港区新橋 6,050-1745-0948,,https://prone.jp/inquiry/new,,,,,,,,,,,"Shipood, Inc",existing_english,review,official_domain_unconfirmed,,,https://prone.jp
37,37,材 株式会社,https://zais.co.jp,〒033-0022 青森県三沢市大字三沢字堀口1,0176-51-4544,,https://zais.co.jp/contact/,,,,,,,,,,,材 株式会社,existing_english,review,company_name_lint_failed,Web制作・クリエイティブ,Web制作 / 動画制作,https://zais.co.jp
38,38,株式会社 地方の宝物,http://www.ringonohana.com,〒160-0007 東京都新宿区荒木町1,03-6380-6724,,http://www.ringonohana.com/contact.html,,,,,,,,,,,株式会社 地方の宝物,existing,review,official_domain_unconfirmed,,,http://www.ringonohana.com
39,39,株式会社アロハ,https://www.chiba-tv.com,〒260-0001 千葉県千葉市中央区都町1,,,https://www.chiba-tv.com/program/1/,,,,,,,,,,,株式会社アロハ,existing,review,official_domain_unconfirmed,,,https://www.chiba-tv.com
40,40,株式会社ミショナ,https://missiona.co,〒810-0001 福岡県福岡市中央区天神２,,,https://docs.google.com/forms/d/e/1FAIpQLSfryzL4f1sOn9Fw600W2lmshXjcpTXNbDcUBWur07smIlv6MQ/viewform,,,,,,,,,,,株式会社ミショナ,existing,review,official_domain_unconfirmed,,,https://missiona.co
41,41,@LiVrA.Inc,https://li-vra.co.jp,〒222-0033 神奈川県横浜市港北区新横浜2,,,https://li-vra.co.jp/#contact,,,,,,,,,,,@LiVrA.Inc,existing_english,review,official_domain_unconfirmed,,,https://li-vra.co.jp
42,42,GMO NIKKO株式会社,https://www.koukoku.jp,〒150-0043 東京都渋谷区道玄坂1,03-5456-6650,,,,,,,,,,,,,,,review,fetch_failed,,,
43,43,株式会社Initial Site,https://sns-recruit.initialsite.com,〒231-0047 神奈川県横浜市中区羽衣町3,045-250-6733,,https://sns-recruit.initialsite.com#contact,,,,,,,,,,,株式会社Initial,existing,review,official_domain_unconfirmed,,,https://sns-recruit.initialsite.com
44,44,株式会社 一（イチ）,https://ichi.company,〒243-0013 神奈川県厚木市泉町6,046-228-2210,,https://ichi.company/contact/,,,,,,,,,,,株式会社 一,company_jsonld,review,company_name_lint_failed,Web制作・クリエイティブ,Web制作 / 動画制作 / ブランディング,https://ichi.company
45,45,※LINEおよびLINEロゴは、LINEヤフー株式会社の商標です。,https://liny-gr.com,〒651-0096 兵庫県神戸市中央区雲井通4,,,,,,,,,,,,,,株式会社の商標です,existing,review,official_domain_unconfirmed,,,https://liny-gr.com
46,46,岐阜・名古屋拠点のマーケティング会社 エルクリエイター株式会社,https://www.lcreator.co.jp,〒460-0008 愛知県名古屋市中区栄3,052-212-7020,,https://www.lcreator.co.jp/contact/,,,,,,,,,,,岐阜・名古屋拠点のマーケティング会社 エルクリエイター株式会社,existing_english,review,official_domain_unconfirmed,,,https://www.lcreator.co.jp
47,47,株式会社HC,https://hc-consult.jp,〒916-0042 福井県鯖江市新横江2,,,https://hc-consult.jp#contact,,,,,,,,,,,株式会社HC,existing,review,official_domain_unconfirmed,,,https://hc-consult.jp
48,48,株式会社チキリ,https://shimizutown-navi.jp,〒411-0917 静岡県駿東郡清水町徳倉1,055-981-8239,,,,,,,,,,,,,株式会社チキリ,existing,review,official_domain_unconfirmed,,,https://shimizutown-navi.jp
49,49,株式会社ふぁくとりーM,https://fakutori-m.com,〒460-0008 愛知県名古屋市中区栄3,052-308-5555,,https://fakutori-m.com#contact,,,,,,,,,,,株式会社ふぁくとりーM,existing,review,official_domain_unconfirmed,,,https://fakutori-m.com
50,50,"PRAP Japan, Inc.",https://digitalpr.jp,〒107-0052 東京都港区赤坂9,,,https://digitalpr.jp/pr-automation/g_contact.php,,,,,,,,,,,"PRAP Japan, Inc",existing_english,review,official_domain_unconfirmed,,,https://digitalpr.jp
51,51,bystep.inc,https://bystep.co.jp,〒460-0002 愛知県名古屋市中区丸の内2,,,https://bystep.co.jp/contact?plan=video,,,,,,,,,,,bystep.inc,existing_english,review,official_domain_unconfirmed,,,https://bystep.co.jp
52,52,禅株式会社,https://www.zen-na.com,〒060-0061 北海道札幌市中央区南1,011-590-1802,,https://www.zen-na.com/contact.php,,,,,,,,,,,禅株式会社,existing_english,review,company_name_lint_failed,Web制作・クリエイティブ,ホームページ制作 / Web制作 / 動画制作,https://www.zen-na.com
53,53,株式会社日医リース,https://www.datenochi-openclinic.net,〒106-0041 東京都港区麻布台1,0800-500-5710,,https://www.datenochi-openclinic.net/basic/work-style-reform-management.html,,,,,,,,,,,株式会社日医リース,existing,review,official_domain_unconfirmed,,,https://www.datenochi-openclinic.net
54,54,TATEKACHI Inc.,https://tatekachi.com,〒960-8035 福島県福島市本町2,024-529-7737,,https://tatekachi.com#contact,,,,,,,,,,,TATEKACHI Inc,existing_english,review,official_domain_unconfirmed,,,https://tatekachi.com
55,55,willB Inc.,https://willb-inc.com,〒399-0006 長野県松本市野溝西2,0263-87-0762,,https://willb-inc.com#contact,,,,,,,,,,,willB Inc,existing_english,review,official_domain_unconfirmed,,,https://willb-inc.com
56,56,ヒーハイスト株式会社,https://www.hephaist.co.jp,〒350-1151 埼玉県川越市今福5,049-273-7000,,https://www.hephaist.co.jp/com/ask.html,,,,,,,,,,,ヒーハイスト株式会社,existing_english,review,official_domain_unconfirmed,,,https://www.hephaist.co.jp
57,57,指定管理者 株式会社コンベンションリンケージ,https://www.kuste.jp,〒299-5231 千葉県勝浦市沢倉5,0470-73-1001,,https://www.kuste.jp/contact/,,,,,,,,,,,株式会社コンベンションリンケージ,existing,review,official_domain_unconfirmed,,,https://www.kuste.jp
58,58,株式会社アドコウ,https://miru-kuru.jp,〒430-0926 静岡県浜松市中区砂山町3,053-456-8001,,https://miru-kuru.jp/sfm01_form.php#Service,,,,,,,,,,,株式会社アドコウ,existing,review,official_domain_unconfirmed,,,https://miru-kuru.jp
59,59,（事務局：株式会社豊橋まちなか活性化センター）,https://1484machinaka.jp,〒440-8508 愛知県豊橋市花田町字石塚4,0532-55-6666,,https://1484machinaka.jp/contact,,,,,,,,,,,株式会社豊橋まちなか活性化センター,existing,review,official_domain_unconfirmed,,,https://1484machinaka.jp
60,60,運営法人：株式会社AWANA,https://alii-asahikawa.jp,〒070-0031 北海道旭川市1,0166-73-6730,,https://alii-asahikawa.jp#contact,,,,,,,,,,,株式会社AWANA,existing,review,official_domain_unconfirmed,,,https://alii-asahikawa.jp
61,61,株式会社Pignet,https://www.ubic-u-aizu.jp,〒965-8580 福島県会津若松市一箕町鶴賀,0242-37-2776,,https://www.ubic-u-aizu.jp/otoiawase.html,,,,,,,,,,,株式会社Pignet,existing,review,official_domain_unconfirmed,,,https://www.ubic-u-aizu.jp
62,62,株式会社マーケティングルーツ,https://mktroots.com,〒150-0043 東京都渋谷区道玄坂1,048-606-2964,,https://mktroots.com/contact.html,,,,,,,,,,,株式会社マーケティングルーツ,existing,review,official_domain_unconfirmed,,,https://mktroots.com
63,63,株式会社 ア・レステ,https://arester.jp,〒150-0002 東京都渋谷区渋谷1,03-5468-6708,,https://arester.jp/contact.html,,,,,,,,,,,株式会社 ア・レステ,existing,review,official_domain_unconfirmed,,,https://arester.jp
64,64,(C) Cipaz Inc.,https://www.cipaz.co.jp,〒252-0231 神奈川県相模原市中央区相模原 1,042-707-0606,,https://www.cipaz.co.jp/contact/,,,,,,,,,,,Cipaz Inc,existing_english,review,official_domain_unconfirmed,,,https://www.cipaz.co.jp
65,65,株式会社original,https://sns-pro.info,〒141-0022 東京都品川区東五反田1,03-6455-7955,,https://sns-pro.info/contact.html,,,,,,,,,,,株式会社original,existing,review,official_domain_unconfirmed,,,https://sns-pro.info
66,66,株式会社 日野屋玩具店,http://localpress.jp,〒950-2044 新潟県新潟市西区坂井砂山3,025-268-6181,,,,,,,,,,,,,株式会社 日野屋玩具店,existing,review,official_domain_unconfirmed,,,http://localpress.jp
67,67,株式会社橋本商会コーポレートサイト,https://www.dance-alive.com,〒612-8485 京都府京都市伏見区羽束師志水町1,075-361-3311,,https://www.dance-alive.com/contact/index.php,,,,,,,,,,,株式会社橋本商会コーポレートサイト,existing,review,official_domain_unconfirmed,,,https://www.dance-alive.com
68,68,Ｐ＆Ｓ 合同会社,https://ps-vision.com,〒111-0056 東京都台東区小島2,,,https://ps-vision.com/?m=home&c=Lists&a=index&tid=4,,,,,,,,,,,Ｐ＆Ｓ 合同会社,existing_english,review,company_name_lint_failed,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNSマーケティング,https://ps-vision.com
69,69,株式会社テレパル岡山,https://teleoka.com,〒700-0952 岡山県岡山市北区平田 1,086-243-7162,,,,,,,,,,,,,,,review,fetch_failed,,,
70,70,TieUps株式会社,https://lit.link,〒649-6258 和歌山県岩出市山7,,,,,,,,,,,,,,TieUps株式会社,existing_english,review,official_domain_unconfirmed,,,https://lit.link
71,71,合同会社サワガニデザインワークス,https://www.sawagani-dw.com,〒900-0015 沖縄県那覇市久茂地3,,,,,,,,,,,,,,合同会社サワガニデザインワークス,existing,review,official_domain_unconfirmed,,,https://www.sawagani-dw.com
72,72,株式会社Ｋ２店舗開発オフィス.,https://www.k2tenpokaihatsu.net,〒160-0022 東京都新宿区新宿4,03-3356-8757,,https://www.k2tenpokaihatsu.net/contact.php,,,,,,,,,,,株式会社Ｋ２店舗開発オフィス,existing,review,official_domain_unconfirmed,,,https://www.k2tenpokaihatsu.net
73,73,Fancrew Inc.,https://biz.fancrew.jp,〒101-0032 東京都千代田区岩本町1,,,https://biz.fancrew.jp/service/initial-contact-review,,,,,,,,,,,Fancrew Inc,existing_english,review,official_domain_unconfirmed,,,https://biz.fancrew.jp
74,74,リンコムアソシエーツ有限会社,https://www.lincom.co.jp,〒150-0041 東京都渋谷区神南1,03-6820-4978,,https://www.lincom.co.jp/contact/,,,,,,,,,,,有限会社 創立,company_label,review,company_name_lint_failed,Web制作・クリエイティブ,ホームページ制作 / Webサイト制作 / 動画制作,https://www.lincom.co.jp
75,75,食の多様性を再生する。リライズコンサルティング株式会社,https://rerise-consulting.com,〒541-0052 大阪府大阪市中央区安土町2,0800-100-0515,,https://rerise-consulting.com/contact.php,,,,,,,,,,,株式会社 代表取締役社長,company_label,review,company_name_lint_failed,Web広告・デジタル集客,Webマーケティング / Web広告 / リスティング広告,https://rerise-consulting.com
76,76,(c) 2026 遊ぼう横浜 Inc.All Rights Reserved.,https://www.asobo-yokohama.com,〒231-0004 神奈川県横浜市中区元浜町元浜町4,080-3350-3435,,https://www.asobo-yokohama.com/contact/,,,,,,,,,,,2026 遊ぼう横浜 Inc,existing_english,review,official_domain_unconfirmed,,,https://www.asobo-yokohama.com
77,77,フロンティア株式会社,https://readycrew.jp,〒150-6017 東京都渋谷区恵比寿4,0120-311-532,,https://readycrew.jp/inquiry_docs_sl/,,,,,,,,,,,フロンティア株式会社,existing_english,review,official_domain_unconfirmed,,,https://readycrew.jp
78,78,"by Vektor,Inc. technology.",https://eddie-eizouseisaku.com,〒150-0043 東京都渋谷区道玄坂1,,,https://eddie-eizouseisaku.com/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,,,,,,,,,,,"by Vektor,Inc. technology",existing_english,review,official_domain_unconfirmed,,,https://eddie-eizouseisaku.com
79,79,屋号または法人名 株式会社ヘアーピース,https://www.yrmc.jp,〒230-0015 神奈川県横浜市鶴見区 寺谷2,03-6848-0490,,https://www.yrmc.jp/contact/,,,,,,,,,,,株式会社ヘアーピース,existing,review,official_domain_unconfirmed,,,https://www.yrmc.jp
80,80,正栄産業株式会社,https://casestudy.atsu-maru.co.jp,〒104-0061 東京都中央区銀座6,092-739-0067,,https://casestudy.atsu-maru.co.jp/contact/,,,,,,,,,,,正栄産業株式会社,existing_english,review,official_domain_unconfirmed,,,https://casestudy.atsu-maru.co.jp
81,81,"LAGRANGE POINT, Inc. All Rights Reserved.",https://lagrange-point.jp,〒105-0013 東京都港区浜松町2,,,https://lagrange-point.jp/contact,,,,,,,,,,,"LAGRANGE POINT, Inc",existing_english,review,official_domain_unconfirmed,,,https://lagrange-point.jp
82,82,株式会社ケーズ,https://zero-shikakaigyo.com,〒102-0075 東京都千代田区三番,03-6388-0612,,https://zero-shikakaigyo.com#cta,,,,,,,,,,,株式会社ケーズ,existing,review,official_domain_unconfirmed,,,https://zero-shikakaigyo.com
83,83,運営事務局：株式会社スリーツリークリエイト内,https://fukushima-kurashi.com,〒521-7119 福島県ふくしまぐらし推進課 メールでのお問い合わせはこちら → 詳しくはこちら 福島県企画調整部ふくしまぐらし推進課,024-521-7119,,https://fukushima-kurashi.com/form,,,,,,,,,,,株式会社スリーツリークリエイト内,existing,review,official_domain_unconfirmed,,,https://fukushima-kurashi.com
84,84,アタ株式会社,https://atha-inc.co.jp,〒456-0006 愛知県名古屋市熱田区沢下町5,052-778-3878,,https://atha-inc.co.jp/contact/,,,,,,,,,,,株式会社 代表取締役社長,company_label,review,company_name_lint_failed,Web広告・デジタル集客,Webマーケティング / ウェブマーケティング / デジタルマーケティング,https://atha-inc.co.jp
85,85,国城コンサルティング株式会社(本社),https://9246consul.com,〒251-0021 神奈川県藤沢市鵠沼神明5,0466-53-9754,,https://9246consul.com/contact/,,,,,,,,,,,,,review,fetch_failed,,,
86,86,TPS株式会社,https://franchisesalon.net,〒870-0815 大分県大分市南春日町1,,,,,,,,,,,,,,TPS株式会社,existing_english,review,official_domain_unconfirmed,,,https://franchisesalon.net
87,87,セサミストリートクリニックメンバープログラム日本事務局（CAPS株式会社内）,https://www.sesamestreetclinic.org,〒983-0862 宮城県仙台市宮城野区二十人町3,03-5771-2775,,,,,,,,,,,,,,unresolved,review,official_name_unresolved,,,https://www.sesamestreetclinic.org
88,88,ヘッドスプリングホールディングス株式会社,https://recruit.head-spring.co.jp,〒918-8205 福井県福井市北四ツ居2,,,,,,,,,,,,,,ヘッドスプリングホールディングス株式会社,existing_english,review,official_domain_unconfirmed,,,https://recruit.head-spring.co.jp
89,89,株式会社 サラト,https://chosho.com,〒380-0872 長野県長野市妻科2,026-232-5870,,https://chosho.com/publics/index/5/,,,,,,,,,,,株式会社 サラト,existing,review,official_domain_unconfirmed,,,https://chosho.com
90,90,株式会社POPER,https://comiru.co,〒103-0025 東京都中央区日本橋茅場町 1,,,https://comiru.co/support-contact/,,,,,,,,,,,株式会社POPER,existing,review,official_domain_unconfirmed,,,https://comiru.co
91,91,小値賀地域ブランド製作所株式会社 オフィシャルサイト,https://ojikalocalbranding-lab.com,〒859-5512 長崎県平戸市津吉町3,,,https://ojikalocalbranding-lab.com/contact/,,,,,,,,,,,,unresolved,review,official_name_unresolved,,,https://ojikalocalbranding-lab.com
