company_name,url,address,phone,maps_url,service_evidence,pages_checked,affinity_grade,affinity_score,local_hits,competitor_hits
大川建設 株式会社,https://www.okawa-kensetsu.co.jp,〒410-0003 静岡県沼津市沢田町2,055-921-0489,,SNS運用,https://www.okawa-kensetsu.co.jp/contents/category/sns/ | https://www.okawa-kensetsu.co.jp/contents/category/contact/ | https://www.okawa-kensetsu.co.jp/contents/category/service/ | https://www.okawa-kensetsu.co.jp/contents/category/about/,C,0,0,0
合同会社 untitled,https://b-style-inc.jp,〒007-0829 北海道札幌市東区東雁来9,,,SNS platform + operation service,https://b-style-inc.jp/company/ | https://b-style-inc.jp/contact-member-about/ | https://b-style-inc.jp/contact-company/ | https://b-style-inc.jp/contact-member/,C,0,0,0
2026年 「株式会社ndp group」に商号変更,https://www.ndpgroup.co.jp,〒060-0002 北海道札幌市中央区北二条西1,011-596-0509,,SNS platform + operation service,https://www.ndpgroup.co.jp/company/outline | https://www.ndpgroup.co.jp/company/outline.html | https://www.ndpgroup.co.jp/service.html | https://www.ndpgroup.co.jp/contact/input.html,C,0,0,0
株式会社シーラスト,https://hifilmie.com,〒379-2154 群馬県前橋市天川大島町3,,,SNSマーケティング,https://hifilmie.com/rule/ | https://hifilmie.com/contact/,C,0,0,0
株式会社,https://lisket.jp,〒460-0003 愛知県名古屋市中区錦2,,,SNS platform + operation service,https://lisket.jp/inquiry/ | https://lisket.jp/company/,C,0,0,0
【指定管理者】昭和造園土木株式会社,https://hyakunen-kouen.jp,〒501-3941 岐阜県関市小屋名1,0575-28-2166,,SNS運用,https://hyakunen-kouen.jp/sns | https://hyakunen-kouen.jp/access | https://showa-con.form.kintoneapp.com/waiting/?_formCode=hyakunen-kouen-contact | https://hyakunen-kouen.jp/webaccessibility,C,0,0,0
株式会社CreativeGroup,https://buzzgram.net,〒102-0075 東京都千代田区三番,03-6380-8937,,Instagram運用 / SNS運用代行 / Instagram運用代行,https://buzzgram.net/ | https://buzzgram.net/contact/,C,0,0,0
株式会社リック,https://www.lic-mydo.com,〒417-0826 静岡県富士市中里2,0120-69-5365,,SNS platform + operation service,https://www.lic-mydo.com/service/ | https://www.lic-mydo.com/service/posting_service/ | https://www.lic-mydo.com/service/posting_service/posting/ | https://www.lic-mydo.com/service/posting_service/mydo/,C,0,0,7
株式会社A-LINE,https://www.a-l-i-n-e.jp,〒336-0926 埼玉県さいたま市緑区東浦和5,048-799-3941,,SNSマーケティング,https://www.a-l-i-n-e.jp/blog/page_2646.html | https://www.a-l-i-n-e.jp/company/ | https://www.a-l-i-n-e.jp/inquiry.php,C,0,0,0
株式会社Niji,https://www.niji-sns.com,〒450-0002 愛知県名古屋市中村区名駅3,03-0000-0000,,SNS運用代行 / SNS運用 / SNSマーケティング / SNS広告運用,https://www.niji-sns.com/ | https://www.niji-sns.com/contact.html | https://www.niji-sns.com/content1.html | https://www.niji-sns.com/content2.html,C,0,0,0
有限会社 クリエイティブ・ユニット,https://unit-net.co.jp,〒791-0242 愛媛県松山市北梅本町2,089-990-8100,,SNS運用代行 / インスタ運用代行 / Instagram運用 / SNS運用,https://unit-net.co.jp/lp/ehime/sns-marketing.html | https://unit-net.co.jp/lp/index.html,C,0,0,0
株式会社宣栄社,https://seneisya.co.jp,広島市 中町５−１,082-247-2420,https://www.google.com/maps/place/%EF%BC%88%E6%A0%AA%EF%BC%89%E5%AE%A3%E6%A0%84%E7%A4%BE/data=!4m7!3m6!1s0x355aa20e219f7889:0x9e27beca70cfcbb9!8m2!3d34.39055!4d132.459098!16s%2Fg%2F1vgw6h4k!19sChIJiXifIQ6iWjURucvPcMq-J54?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://seneisya.co.jp/,C,0,0,0
株式会社Zooooooo,https://www.zooooooo.net,〒802-0002 福岡県北九州市小倉北区京町４,050-3574-6886,https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BEZooooooo/data=!4m7!3m6!1s0xa6df91f493087b6b:0x93d1ccfd426c503b!8m2!3d33.8844077!4d130.887103!16s%2Fg%2F11kk86kxks!19sChIJa3sIk_SR36YRO1BsQv3M0ZM?authuser=0&hl=ja&rclk=1,SNSマーケティング / SNS運用代行 / SNS運用,https://www.zooooooo.net/ | https://www.zooooooo.net/about,C,0,0,0
Ciras株式会社,https://www.ciras.jp,〒790-0813 愛媛県松山市萱町3,050-3637-6324,https://www.google.com/maps/place/Ciras%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE/data=!4m7!3m6!1s0x354fe54e6735b889:0x6d42c35c4071bf02!8m2!3d33.845601!4d132.7568388!16s%2Fg%2F11h3bsfmmb!19sChIJibg1Z07lTzURAr9xQFzDQm0?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://www.ciras.jp/ | https://www.ciras.jp/company | https://www.ciras.jp/contact?src=header | https://www.ciras.jp/contact,C,0,0,0
ザデジタルエックス合同会社,https://www.thedigitalx.net,〒036-8002 青森県弘前市駅前3,050-1808-8615,https://www.google.com/maps/place/%E3%82%B6%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%A8%E3%83%83%E3%82%AF%E3%82%B9%E5%90%88%E5%90%8C%E4%BC%9A%E7%A4%BE%2FThe+Digital+X%E5%90%88%E5%90%8C%E4%BC%9A%E7%A4%BE/data=!4m7!3m6!1s0x5f9b01f1fe595555:0x39b2ac2cd424a7d1!8m2!3d40.5982834!4d140.4798003!16s%2Fg%2F11v9gbwnjl!19sChIJVVVZ_vEBm18R0ack1Cyssjk?authuser=0&hl=ja&rclk=1,SNS運用 / SNSマーケティング,https://www.thedigitalx.net/ | https://www.thedigitalx.net/download?utm_source=header&utm_medium=button&utm_campaign=dl_companycredentials | https://www.thedigitalx.net/contact?utm_source=header&utm_medium=button&utm_campaign=contact | https://www.thedigitalx.net/service,C,0,0,0
株式会社ビックス,https://beax-beauty.jp,〒803-0835 福岡県北九州市小倉北区井堀1,093-581-5201,https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%93%E3%83%83%E3%82%AF%E3%82%B9/data=!4m7!3m6!1s0x3543c76293ce6529:0x72fe77cde919f8ba!8m2!3d33.8852143!4d130.8492345!16s%2Fg%2F11b6dfgdwh!19sChIJKWXOk2LHQzURuvgZ6c13_nI?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://beax-beauty.jp/ | https://beax-beauty.jp/about/ | https://beax-beauty.jp/service/ | https://beax-beauty.jp/contact/,C,0,0,0
必須 (例：株式会社 心理商事),https://hsmana.com,〒041-0844 北海道函館市川原町1,03-0000-0000,,SNS platform + operation service,https://hsmana.com/consulting | https://hsmana.com/free/profile | https://hsmana.com/free/access | https://hsmana.com/free/profile,C,0,0,0
株式会社KSB,https://lp.ksb-sendai.co.jp,〒980-0802 宮城県仙台市青葉区二日町8,022-281-9163,,SNS運用支援,https://lp.ksb-sendai.co.jp/,C,0,0,0
環境デジタルソリューション㈱,https://kankyodigital-sol.jp,〒690-0816 島根県松江市北陵町1,050-1790-0163,https://www.google.com/maps/place/%E7%92%B0%E5%A2%83%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%BD%E3%83%AA%E3%83%A5%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%88%B1/data=!4m7!3m6!1s0x3557057545bea317:0x8dd99887f70e79ba!8m2!3d35.5002778!4d133.0608535!16s%2Fg%2F11swfjdsy5!19sChIJF6O-RXUFVzURunkO94eY2Y0?authuser=0&hl=ja&rclk=1,SNS platform + operation service,https://kankyodigital-sol.jp/ | https://kankyodigital-sol.jp/contact/ | https://kankyodigital-sol.jp/about/ | https://kankyodigital-sol.jp/company/,C,0,0,5
株式会社ハイネット,https://isp.hi-net.ne.jp,〒031-0072 青森県八戸市城下４,0178-73-8720,,SNS platform + operation service,https://isp.hi-net.ne.jp/service/web-design/ | https://isp.hi-net.ne.jp/service/ | https://isp.hi-net.ne.jp/about/ | https://isp.hi-net.ne.jp/contact/,C,0,0,0
2026 Northern Iwate Transportation Inc.,https://www.iwate-kenpokubus.co.jp,〒020-0124 岩手県盛岡市厨川一丁目,019-641-7711,,SNS platform + operation service,https://www.iwate-kenpokubus.co.jp/archives/14377/ | https://www.iwate-kenpokubus.co.jp/contact/ | http://www.iwate-kenpokubus.co.jp/contact/ | https://www.iwate-kenpokubus.co.jp/company/,C,0,0,0
本社・親会社名 REGAIN GROUP株式会社 所在地：東京都港区,https://www.hachinohe-yuchi.jp,〒031-0032 青森県八戸市大字三日町4,0178-72-3117,,SNS platform + operation service,https://www.hachinohe-yuchi.jp/lets-work/corporate-file/corpfile_m-02/ | https://www.hachinohe-yuchi.jp/location-environment/access/ | https://www.hachinohe-yuchi.jp/corporate-voices/ | https://www.hachinohe-yuchi.jp/lets-work/corporate-file/,C,0,0,0
福井県のネット通販ショップの開業・運営・支援・代行・制作・作成・集客・コンサル・・・株式会社ワイプランニング,http://www.yplanning.jp,〒918-8067 福井県福井市飯塚町2,0776-58-3220,,SNS platform + operation service,http://www.yplanning.jp/netshop/agency.html | http://www.yplanning.jp/contact/contact.html | http://www.yplanning.jp/aboutus/,C,0,0,0
山梨県の医業経営コンサルタント 株式会社ブロス,http://www.e-bross.jp,〒409-3867 山梨県中巨摩郡昭和町清水新居1,055-227-7500,,SNS platform + operation service,http://www.e-bross.jp/simizumz.html | http://www.e-bross.jp/corp.html | http://www.e-bross.jp/inq.html,C,0,0,0
株式会社 学文社 学術書・研究書・大学テキスト 専門書出版社,https://www.gakubunsha.com,〒153-0064 東京都目黒区下目黒3,03-3715-1501,,SNS platform + operation service,https://www.gakubunsha.com/book/b474016.html | https://www.gakubunsha.com/company/cc1306.html | https://www.gakubunsha.com/contact/ | https://www.gakubunsha.com/company/cc1316.html,C,0,0,0
株式会社ブィシージー,https://www.vcg-inc.com,〒963-8803 福島県郡山市横塚2,0120-910-608,,SNS platform + operation service,https://www.vcg-inc.com/company/ | https://www.vcg-inc.com/company/ | https://www.vcg-inc.com/contact/ | https://www.vcg-inc.com/contact/,C,0,0,0
2025-2026 フォーエス株式会社 All Rights Reserved.,https://www.4s-company.jp,〒948-0072 新潟県十日町市西本町３,025-762-4412,,SNS platform + operation service,https://www.4s-company.jp/web/ | https://www.4s-company.jp/company/ | https://www.4s-company.jp/contact/index.html,C,0,0,0
株式会社ウィスト,http://wist-inc.com,〒300-2614 茨城県つくば市上里7,029-847-9191,,SNS platform + operation service,http://wist-inc.com/ | http://wist-inc.com/camp.html | http://wist-inc.com/service.html | http://wist-inc.com/mailform.html,C,0,0,0
【公式】株式会社商工オフィス,https://www.shoko-office.co.jp,〒939-8072 富山県富山市堀川町4,076-422-0855,,SNS platform + operation service,https://www.shoko-office.co.jp/index.html | https://www.shoko-office.co.jp/service.html | https://www.shoko-office.co.jp/itservice.html,C,0,0,0
MG株式会社,https://www.mg-inc.net,〒380-0805 長野県長野市柳町6,090-6921-5198,,SNS platform + operation service,https://www.mg-inc.net/,C,0,0,0
有限会社アクティル,https://actil.jp,〒920-0226 石川県金沢市粟崎町3,076-238-2839,,SNS platform + operation service,https://actil.jp/business/ | https://actil.jp/company/ | https://actil.jp/contact/,C,0,0,0
合同会社ふくしまRISE,https://www.fukushima-rise.jp,〒960-0211 福島県福島市飯坂町湯野字切湯ノ上1,,,SNS platform + operation service,https://www.fukushima-rise.jp/outline.html | https://www.fukushima-rise.jp/company.html | https://www.fukushima-rise.jp/inquiry.html,C,0,0,0
株式会社ヨコセ,http://www.yokose.com,〒320-0804 栃木県宇都宮市二荒町5,028-634-7643,,SNS platform + operation service,http://www.yokose.com/sptool_sign/sptool_sign_b/index.html | http://www.yokose.com/company_info/index.html,C,0,0,0
株式会社DOA,https://www.doa-inc.jp,〒390-0852 長野県松本市島立7,0263-47-7786,,SNS platform + operation service,https://www.doa-inc.jp/company/ | https://www.doa-inc.jp/company/ | https://www.doa-inc.jp/contact/,C,0,0,0
株式会社ゲイン,https://gain.co.jp,〒460-0011 愛知県名古屋市中区大須3,052-243-3510,,SNS platform + operation service,https://gain.co.jp/service/sales-promotion/ | https://gain.co.jp/about/ | https://gain.co.jp/service/ | https://gain.co.jp/contact/,C,0,0,0
株式会社ハッチ・ワーク,https://hatchwork.co.jp,〒107-0062 東京都港区南青山1,03-5772-3621,,SNS platform + operation service,https://hatchwork.co.jp/archives/743 | https://hatchwork.co.jp/profile | https://hatchwork.co.jp/access | https://hatchwork.co.jp/rental_service,C,0,0,0
TOPPAN株式会社,https://www.holdings.toppan.com,〒110-8560 東京都 台東区 台東1,,,SNS platform + operation service,https://www.holdings.toppan.com/ja/news/2013/01/newsrelease1462.html | https://www.holdings.toppan.com/ja/about-us/ | https://www.holdings.toppan.com/ja/about-us/overview.html | https://www.holdings.toppan.com/ja/about-us/cad/,C,0,0,0
株式会社,https://triple-good.com,〒980-0803 宮城県仙台市青葉区国分町1,,,SNS platform + operation service,https://triple-good.com/works/ | https://triple-good.com/about/ | https://triple-good.com/contact/,C,0,0,0
株式会社マスネットワーク,https://mas-net.jp,〒390-0817 長野県松本市巾上9,0263-33-2223,,SNS platform + operation service,https://mas-net.jp/consulting-service/%E6%A5%AD%E7%B8%BE%E5%90%91%E4%B8%8A%E6%94%AF%E6%8F%B4/ | https://mas-net.jp/ | https://mas-net.jp/consulting-service/,C,0,0,0
株式会社スパン,https://www.shukatsu-ouen.jp,〒370-0854 群馬県高崎市下之城町9,027-381-8700,,SNS platform + operation service,https://www.shukatsu-ouen.jp/2027/corp.php?id=82,C,0,0,0
クリエイティブから介護事業まで 株式会社ティーネットエンタープライズ,https://www.t-net-g.co.jp,〒371-0023 群馬県前橋市本町2,027-289-4555,,SNS platform + operation service,https://www.t-net-g.co.jp/business.html | https://www.t-net-g.co.jp/campany.html,C,0,0,0
サンエイジ合同会社 群馬県前橋市のネット集客・販売促進・ホームページ制作,https://sunage.org,〒371-0804 群馬県前橋市六供町2,027-289-3578,,SNS platform + operation service,https://sunage.org/tenpo/ | https://sunage.org/staff/about/,C,0,0,0
株式会社ドリームホテル,https://dreamhotel.co.jp,〒390-0874 長野県松本市大手2,0263-39-7101,,SNS platform + operation service,https://dreamhotel.co.jp/business/ | https://dreamhotel.co.jp/company/ | https://dreamhotel.co.jp/contact/ | https://dreamhotel.co.jp/recruit/about/,C,0,0,0
株式会社ミラ,https://mirah-planning.com,〒371-0835 群馬県前橋市前箱田町3,,,SNS platform + operation service,https://mirah-planning.com/company/ | https://mirah-planning.com/contact/ | https://mirah-planning.com/aboutus/ | https://mirah-planning.com/service/,C,0,0,0
株式会社メノビル,https://menobiru.com,〒107-0062 東京都港区南青山2,,,SNS platform + operation service,https://menobiru.com/works/clinic-startup-support/ | https://menobiru.com/ | https://menobiru.com/company/ | https://menobiru.com/contact/,C,0,0,1
株式会社りそな銀行,https://www.saitamaresona.co.jp,〒350-0063 埼玉県川越市幸町4,,,SNS platform + operation service,https://www.saitamaresona.co.jp/labtama/koedo-terrace/about/,C,0,0,0
2019-2026 Real Estate Supporter.Inc,https://supporters.co.jp,〒305-0033 茨城県つくば市東新井8,029-886-7762,,SNS platform + operation service,https://supporters.co.jp/company | https://supporters.co.jp/contact,C,0,0,0
style-be Inc.,https://www.style-be.com,〒260-0808 千葉県千葉市中央区星久喜町1,043-266-8931,,SNS platform + operation service,https://www.style-be.com/support.html | https://www.style-be.com/about.html | https://www.style-be.com/company.html | https://www.style-be.com/contact.html,C,0,0,0
株式会社ちばくる公式サイト,https://chibacool.co.jp,〒261-0001 千葉県千葉市美浜区幸町２,,,SNS platform + operation service,https://chibacool.co.jp/service/consultingbusiness/ | https://chibacool.co.jp/about/ | https://chibacool.co.jp/service/ | https://chibacool.co.jp/service/farmbusiness/,C,0,0,0
4DL Technologies株式会社（フォーディーエルテクノロジーズ）,https://4dlt.com,〒260-0013 千葉県千葉市中央区中央 2,,,SNS platform + operation service,https://4dlt.com/news/251121 | https://4dlt.com/aboutus | https://4dlt.com/services | https://4dlt.com/contact,C,0,0,0
株式会社エースリー 神奈川県横浜市中区本町4丁目40 横浜第一ビル7F,http://a-three.co.jp,〒231-0005 神奈川県横浜市中区本町4,045-641-5066,,SNS platform + operation service,http://a-three.co.jp/solution.html | http://a-three.co.jp/outline.html | http://a-three.co.jp/reference.html,C,0,0,0
有限会社マイア,https://www.maia-bsd.jp,〒370-1105 群馬県佐波郡玉村町福島5,0270-64-3072,,SNS platform + operation service,https://www.maia-bsd.jp/business/ | https://www.maia-bsd.jp/company_info/,C,0,0,0
ワールドスケープ株式会社,https://shukyaku-lab.com,〒273-0005 千葉県船橋市本町2,047-404-7914,,SNS platform + operation service,https://shukyaku-lab.com/about | https://shukyaku-lab.com/contact,C,0,0,0
合同会社アイディーイー,https://idellc.jp,〒811-2106 福岡県糟屋郡宇美町ひばりヶ丘3,,,SNS platform + operation service,https://idellc.jp/consulting/ | https://idellc.jp/company/ | https://idellc.jp/contact/,C,0,0,0
株式会社エーネイバーズ,https://a-nabors.jp,〒277-8520 千葉県柏市若柴1,047-314-8330,,SNS platform + operation service,https://a-nabors.jp/case/ | https://a-nabors.jp/company/ | https://a-nabors.jp/services/ | https://a-nabors.jp/contact/,C,0,0,0
株式会社NBSキオスク&サービス,https://www.nbs-ks.jp,〒141-0032 東京都品川区大崎5,03-5745-0336,,SNS platform + operation service,https://www.nbs-ks.jp/solution.html | https://www.nbs-ks.jp/company.html,C,0,0,0
Natural Art有限会社（ナチュラルアート）,http://www.kj-club.com,〒216-0005 神奈川県川崎市宮前区土橋3,044-866-2618,,SNS platform + operation service,http://www.kj-club.com/company.html | http://www.kj-club.com/service.html,C,0,0,0
株式会社 アンドユー,http://andyou.co.jp,〒106-0031 東京都港区西麻布2,03-5432-9996,,SNS platform + operation service,http://andyou.co.jp/fujisawa.html | http://andyou.co.jp/index.html | http://andyou.co.jp/jigyou.html | http://andyou.co.jp/gaiyou.html,C,0,0,0
アイエスリフォーム株式会社,https://isreform.jp,〒277-0074 千葉県柏市今谷上町1,04-7196-6003,,SNS platform + operation service,https://isreform.jp/reason/ | https://isreform.jp/contact/ | https://isreform.jp/company-profile/,C,0,0,0
株式会社やまと経営,https://ksme-c.com,〒338-0002 埼玉県さいたま市中央区下落合5,048-699-1016,,SNS platform + operation service,https://ksme-c.com/faq/ | https://ksme-c.com/company/ | https://ksme-c.com/contact/ | https://ksme-c.com/contact/,C,0,0,0
株式会社ネクスト,https://www.e-next.co.jp,〒260-0015 千葉県千葉市中央区富士見2,043-227-1000,,SNS platform + operation service,https://www.e-next.co.jp/company.html | https://www.e-next.co.jp/ | https://www.e-next.co.jp/whatwedo.html | https://www.e-next.co.jp/contact.html,C,0,0,0
"30m shukyaku,Inc.",https://30m.co.jp,〒277-0835 千葉県柏市松ヶ崎2,,,SNS platform + operation service,https://30m.co.jp/about/ | https://30m.co.jp/contact/ | https://30m.co.jp/about/,C,0,0,0
株式会社IBS,http://iibs.co.jp,〒983-0013 宮城県仙台市宮城野区中野神明1,022-217-2224,,SNS platform + operation service,http://iibs.co.jp/group.html | http://iibs.co.jp/about.html,C,0,0,0
タクト情報システムズ株式会社,https://tact-info.com,〒231-0012 神奈川県横浜市中区相生町 ３,045-671-0220,,SNS platform + operation service,https://tact-info.com/crm/131103_members.html | https://tact-info.com/company.html | https://tact-info.com/crm/131104_customersegment.html | https://tact-info.com/contact.html,C,0,0,0
ClipLine株式会社,https://corp.clipline.com,〒101-0035 東京都千代田区神田紺屋町1,,,SNS platform + operation service,https://corp.clipline.com/3117356 | https://corp.clipline.com/about_us | https://corp.clipline.com/industry_data,C,0,0,0
株式会社エーティーネット,https://atnet.co.jp,〒211-0063 神奈川県川崎市中原区小杉町3,044-722-9139,,SNS platform + operation service,https://atnet.co.jp/kawasaki-web-design.html | https://atnet.co.jp/company.html | https://atnet.co.jp/access.html | https://atnet.co.jp/service.html,C,0,0,0
有限会社 つばさ企画,https://www.hoken-tsubasa.co.jp,〒214-0011 神奈川県川崎市多摩区布田1,044-944-3965,,SNS platform + operation service,https://www.hoken-tsubasa.co.jp/strength | https://www.hoken-tsubasa.co.jp/contact | https://www.hoken-tsubasa.co.jp/company | https://www.hoken-tsubasa.co.jp/company/profile,C,0,0,0
有限会社サロンゆう,https://rebical.com,〒251-0028 神奈川県藤沢市本鵠沼三丁目,,,SNS platform + operation service,https://rebical.com/about/ | https://rebical.com/hp-service/,C,0,0,0
日本直販株式会社,https://corporate.666-666.jp,〒105-0001 東京都港区虎ノ門3,0120-10-3300,,SNS platform + operation service,https://corporate.666-666.jp/news/20251106_notice/ | https://corporate.666-666.jp/ | https://corporate.666-666.jp/aboutus-overview/ | https://corporate.666-666.jp/aboutus-history/,C,0,0,0
