company_name,url,address,phone,maps_url,service_evidence,pages_checked,affinity_grade,affinity_score,local_hits,competitor_hits
株式会社NaraDeWa,https://nara-dewa.com,〒634-0804 奈良県橿原市内膳町5,,,SNS運用,https://nara-dewa.com/service/consulting/ | https://nara-dewa.com/about/ | https://nara-dewa.com/service/ | https://nara-dewa.com/company/,A,18,20,0
Vectorview合同会社,https://www.vectorview.net,〒590-0028 大阪府堺市堺区三国ケ丘御幸通１,050-3690-3117,,SNS platform + operation service,https://www.vectorview.net/company.html | https://www.vectorview.net/service.html | https://www.vectorview.net/service/dx_startline.html | https://www.vectorview.net/service/service_web_onestop.html,A,18,35,0
株式会社エスプリ 会社概要,https://info.esprit.co.jp,〒494-0004 愛知県一宮市北今字再鳥一3,050-3612-7860,,SNS platform + operation service,https://info.esprit.co.jp/,A,16,6,0
（株式会社サンロフト内）,https://www.fujiedamirai.jp,〒426-0067 静岡県 藤枝市 前島1,054-626-3366,,SNS platform + operation service,https://www.fujiedamirai.jp/,A,16,30,0
㈱ 多美人生開発,https://corp.trip-life.com,〒464-0075 愛知県名古屋市千種区内山三丁目,050-8882-4343,,SNS platform + operation service,https://corp.trip-life.com/company/ | https://corp.trip-life.com/service/ | https://corp.trip-life.com/contact/,A,16,7,0
"iRidge, Inc.",https://iridge.jp,〒106-0041 東京都港区麻布台1,03-6441-2325,,SNS platform + operation service,https://iridge.jp/news/202304/33783/ | https://iridge.jp/service/ | https://iridge.jp/service/reason/ | https://iridge.jp/service/appbox/,A,16,7,0
コクー株式会社,https://cocoo.co.jp,〒530-0017 大阪府大阪市北区角田町8,03-6328-3630,,SNS platform + operation service,https://cocoo.co.jp/tag/%E5%9C%B0%E6%96%B9%E5%89%B5%E7%94%9F/ | https://cocoo.co.jp/about/ | https://cocoo.co.jp/service/ | https://cocoo.co.jp/service/ai/,A,16,3,0
株式会社コネクトビビ,https://connectbibi.com,〒526-0031 滋賀県長浜市八幡東町1,,,SNS運用,https://connectbibi.com/ | https://connectbibi.com/company/ | https://connectbibi.com/service/ | https://connectbibi.com/contact/,A,16,3,0
社名（商号） ： 株式会社Ｊストリーム,https://www.stream.co.jp,〒541-0058 大阪府大阪市中央南久宝寺町4,06-6120-2895,,SNS platform + operation service,https://www.stream.co.jp/news/news-21907/ | https://www.stream.co.jp/service/platform/equipmedia/partner/ | https://www.stream.co.jp/service/mite/partner/ | https://www.stream.co.jp/service/cdn/cdnext/partner/,A,16,4,0
株式会社宝塚デザイン,https://base-takarazuka.com,〒665-0003 兵庫県宝塚市湯本町2,0797-24-9030,,インスタ運用,https://base-takarazuka.com/%E8%A3%9C%E5%8A%A9%E9%87%91%E6%B4%BB%E7%94%A8/takarazukashi-hojokin/ | https://base-takarazuka.com/about/ | https://base-takarazuka.com/access/ | https://base-takarazuka.com/contact/,A,16,40,0
令和3年10月 株式会社フジFPパートナーズを 「株式会社アークウェルス」 に商号変更,https://www.tax-iwasaki.com,〒410-0022 静岡県沼津市大岡9,055-922-9870,,SNS platform + operation service,https://www.tax-iwasaki.com/efficiency/ | https://www.tax-iwasaki.com/inquiry/ | https://www.tax-iwasaki.com/service/ | https://www.tax-iwasaki.com/outline/,A,14,27,0
株式会社 アイル https:,https://aladdin-office.com,〒530-0011 大阪府大阪市北区大深町3,0120-356-932,,SNS platform + operation service,https://aladdin-office.com/company/ | https://aladdin-office.com/support/ | https://aladdin-office.com/it-infra/ | https://aladdin-office.com/smart/,A,14,52,0
"SATORI,Inc. All Rights reserved.",https://satori.marketing,〒150-0001 東京都渋谷区神宮前6,03-6455-0500,,SNS platform + operation service,https://satori.marketing/information/20181114/ | https://satori.marketing/company/ | https://satori.marketing/company/about/ | https://satori.marketing/company/access/,A,14,3,0
株式会社コネクター・ジャパン,https://cnctor.jp,〒101-0031 東京都千代田区東神田1,03-5244-9566,,SNS運用,https://cnctor.jp/%E3%83%97%E3%83%AC%E3%82%B9%E3%83%AA%E3%83%AA%E3%83%BC%E3%82%B9/2023-05-15-1/ | https://cnctor.jp/service/ | https://cnctor.jp/service/hotel-service-list/ | https://cnctor.jp/service/linesolution-service-list/,A,14,53,1
株式会社ハルドワール,https://hardwaru.co.jp,〒654-0012 兵庫県神戸市須磨区飛松町3,078-798-5811,,SNS platform + operation service,https://hardwaru.co.jp/,A,14,2,2
株式会社壱番屋,https://coorum.jp,〒141-0031 東京都品川区西五反田2,,,SNS platform + operation service,https://coorum.jp/news/service/cocoichi_20260518/ | https://coorum.jp/partner_inquiry/ | https://coorum.jp/about/ | https://coorum.jp/about/customer_centric/,A,12,40,0
株式会社 島村謄文堂,https://toubundou.co.jp,〒426-0061 静岡県藤枝市田沼一丁目,054-635-1305,,SNS platform + operation service,https://toubundou.co.jp/service/ | https://toubundou.co.jp/ | https://toubundou.co.jp/company/ | https://toubundou.co.jp/contact/,A,12,8,0
株式会社ooyaビジネスクリエイト,https://obcreate.co.jp,〒104-0061 東京都中央区銀座６,03-6228-7045,,SNSマーケティング,https://obcreate.co.jp/5club/ | https://obcreate.co.jp/service-2/ | https://obcreate.co.jp/company/ | https://obcreate.co.jp/contact/,A,12,2,0
アイヴィクス株式会社,https://ivix-design.co.jp,〒451-0042 愛知県名古屋市西区那古野2,052-990-3467,,SNS platform + operation service,https://ivix-design.co.jp/product/kagurakyo_ec-product/ | https://ivix-design.co.jp/service/ | https://ivix-design.co.jp/profile/ | https://ivix-design.co.jp/contactus/,A,12,1,0
ArrowS株式会社はこちら,https://arrows88.com,〒452-0832 愛知県名古屋市西区平出町1,080-4652-8714,,SNS platform + operation service,https://arrows88.com/ | https://arrows88.com/company/,A,12,37,0
株式会社アイエルシー(AiLC),https://ail-c.com,〒426-0022 静岡県藤枝市稲川6,054-641-0245,,SNS platform + operation service,https://ail-c.com/service/printing/ | https://ail-c.com/about/ | https://ail-c.com/service/application/ | https://ail-c.com/contact/,A,12,7,0
社名：株式会社AIOZ,https://aioz-co.jp,〒446-0058 愛知県安城市三河安城南町一丁目,0566-71-5835,,SNS platform + operation service,https://aioz-co.jp/company/,A,12,1,0
有限会社シーエスプラス,https://www.csplus.jp,〒460-0008 愛知県名古屋市中区栄1,052-265-9100,,SNS platform + operation service,https://www.csplus.jp/works/ | https://www.csplus.jp/service/ | https://www.csplus.jp/company/ | https://www.csplus.jp/company/profile.html,A,12,22,0
"2020 GMO ReTech, Inc.",https://chintaidx.com,〒485-0075 愛知県小牧市大字三ツ渕字西之坪1,03-6416-5500,,SNS platform + operation service,https://chintaidx.com/case/240523/ | https://chintaidx.com/owner/ | https://chintaidx.com/contact/,A,12,47,0
株式会社ライフライン -HOME,https://lifeline-mie.com,〒515-0005 三重県松阪市鎌田町2,0598-52-0780,,SNS platform + operation service,https://lifeline-mie.com/,A,12,6,0
株式会社メイヴン,https://mavens.jp,〒513-0809 三重県鈴鹿市西条五丁目,059-383-1560,,SNS platform + operation service,https://mavens.jp/about/works/bycategory.php | https://mavens.jp/about/company.php | https://mavens.jp/about/works/ | https://mavens.jp/about/business/,A,12,12,0
2026 Starbride Inc All Rights Reserved.,https://www.starbride.jp,〒520-3015 滋賀県栗東市安養寺3,090-3687-4068,,SNS広告運用,https://www.starbride.jp/about/ | https://www.starbride.jp/contact/,A,12,3,0
株式会社 まころ企画,https://honbako-cafe.com,〒611-0021 京都府宇治市宇治宇文字2,072-265-1555,,SNS運用,https://honbako-cafe.com/company/ | https://honbako-cafe.com/about-us/ | https://honbako-cafe.com/contact/index.php/normal_contact/ | https://honbako-cafe.com/about/,A,12,10,1
株式会社東迎システムファクトリー,https://togei-sf.co.jp,〒550-0015 大阪府大阪市西区南堀江1,06-6567-8774,,SNS platform + operation service,https://togei-sf.co.jp/company/ | https://togei-sf.co.jp/inquiry/,A,12,5,0
アールアイコンサルティング株式会社,https://ri-c.co.jp,〒530-0001 大阪府大阪市北区梅田1,06-6131-6462,,SNS platform + operation service,https://ri-c.co.jp/ | https://ri-c.co.jp/overview/ | https://ri-c.co.jp/contact/,A,12,2,0
株式会社シティライフNEW,https://citylife-new.com,〒566-0001 大阪府摂津市千里丘1,06-6338-0640,,SNS platform + operation service,https://citylife-new.com/newspost/33626/ | https://citylife-new.com/company/ | https://citylife-new.com/company/about/,A,12,9,0
株式会社マスト,https://www.mast-ltd.com,〒651-1413 兵庫県西宮市北六甲台4,078-903-3550,,SNS platform + operation service,https://www.mast-ltd.com/ | https://www.mast-ltd.com/company/ | https://www.mast-ltd.com/contact/ | http://www.mast-ltd.com/contact/,A,12,4,0
合同会社マーケティングデパートメント,https://marketingdept-llc.com,〒151-0051 東京都渋谷区千駄ヶ谷1,,,SNS platform + operation service,https://marketingdept-llc.com/concept/ | https://marketingdept-llc.com/aboutus/ | https://marketingdept-llc.com/service/ | https://marketingdept-llc.com/contactmark/,A,12,35,0
株式会社トラスト・システム,https://www.trust-system.company,〒660-0881 兵庫県尼崎市昭和通9,06-6412-1515,,SNS platform + operation service,https://www.trust-system.company/profile | https://www.trust-system.company/ | https://www.trust-system.company/topmesse | https://www.trust-system.company/quality,A,12,21,0
八尾トーヨー住器株式会社,https://yaotfc.com,〒581-0884 大阪府八尾市恩智南町2,072-943-6881,,SNS platform + operation service,https://yaotfc.com/about/system/attract/ | https://yaotfc.com/company/ | https://yaotfc.com/company/outline/ | https://yaotfc.com/company/greeting/,A,12,47,0
株式会社ブラーボデザイン,https://bravodesign.co.jp,〒672-8014 兵庫県姫路市東山5,045-453-9077,,SNS platform + operation service,https://bravodesign.co.jp/service-construction/ | https://bravodesign.co.jp/service-futsal/ | https://bravodesign.co.jp/company/ | https://bravodesign.co.jp/contact/,A,11,22,0
株式会社ピコ,https://sweetandsheep.com,〒446-0066 愛知県安城市御幸本町2,0566-91-5270,,SNS platform + operation service,https://sweetandsheep.com/policies/terms-of-service | https://sweetandsheep.com/pages/about | https://sweetandsheep.com/collections/accessory | https://sweetandsheep.com/pages/contact,A,10,3,0
株式会社Rweb,https://rweb-c.com,〒532-0023 大阪府大阪市淀川区十三東1,06-7161-3607,,SNSマーケティング / SNS運用支援,https://rweb-c.com/company/ | https://rweb-c.com/services/ | https://rweb-c.com/services/web/ | https://rweb-c.com/services/system/,A,10,2,0
デジタルゲイト株式会社,https://surge.onl,〒140-0001 東京都品川区北品川1,075-754-8873,,SNS platform + operation service,https://surge.onl/company/ | https://surge.onl/service/ | https://surge.onl/contact/,A,10,3,0
株式会社スタートライン,https://startline-inc.jp,〒450-0002 愛知県名古屋市中村区名駅2,052-700-1445,,SNS platform + operation service,https://startline-inc.jp/about/ | https://startline-inc.jp/access/,A,8,2,0
アクトシステムズ株式会社,https://act-systems.biz,〒525-8577 滋賀県草津市野路東一丁目,077-584-4830,,SNS platform + operation service,https://act-systems.biz/it-consul/ | https://act-systems.biz/about/ | https://act-systems.biz/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/ | https://act-systems.biz/contact/,A,8,1,0
株式会社たきコーポレーション,https://taki-ic.taki.co.jp,〒450-0002 愛知県名古屋市中村区名駅4,052-583-1666,,SNS platform + operation service,https://taki-ic.taki.co.jp/ | https://taki-ic.taki.co.jp/about | https://taki-ic.taki.co.jp/contact | https://taki-ic.taki.co.jp/about/company,A,8,2,0
株式会社エイエイピー,https://kansai.aap.co.jp,〒530-0047 大阪府大阪市北区西天満3,06-6365-1671,,SNS platform + operation service,https://kansai.aap.co.jp/,A,8,2,0
株式会社エヌ・エル・エヌ,https://nln.co.jp,〒163-0708 東京都新宿区西新宿2,03-5909-8866,,SNS platform + operation service,https://nln.co.jp/our-history/ | https://nln.co.jp/company-profile/ | https://nln.co.jp/overview/ | https://nln.co.jp/company-philosophy/,A,8,2,0
合同会社 BLESSING,https://blessing-llc.com,〒426-0067 静岡県藤枝市 前島2,,,SNS platform + operation service,https://blessing-llc.com/ | https://blessing-llc.com/company/ | https://blessing-llc.com/inquiry/ | http://blessing-llc.com/inquiry/,B,10,0,2
ASUE Inc. All Rights Reserved.,https://recruit-asue.info,〒105-0014 東京都港区芝一丁目,052-212-7917,,SNS運用,https://recruit-asue.info/company/ | https://recruit-asue.info/about/,B,10,0,0
テクノポート株式会社,https://marketing.techport.co.jp,〒108-0075 東京都港区港南1,050-3161-5629,,SNS運用,https://marketing.techport.co.jp/archives/28795/ | https://marketing.techport.co.jp/service/web-consulting/ | https://marketing.techport.co.jp/service/seo/ | https://marketing.techport.co.jp/service/contents_marketing/,B,10,0,0
株式会社FLOG,https://flog-niceshot.com,〒446-0038 愛知県安城市末広町8,0566-50-2200,,SNSマーケティング / SNS運用,https://flog-niceshot.com/service/website-consulting/ | https://flog-niceshot.com/service/ | https://flog-niceshot.com/service/ad-consulting/ | https://flog-niceshot.com/service/sns-consulting/,B,10,0,0
Walk To See株式会社,https://walktosee.jp,〒810-0072 福岡県福岡市中央区長浜2,,,SNS platform + operation service,https://walktosee.jp/ | https://walktosee.jp/company/ | https://walktosee.jp/contact/,B,10,0,0
株式会社グランフェアズ,https://www.granfairs.com,〒461-0004 愛知県名古屋市東区葵1,050-3645-9135,,SNS platform + operation service,https://www.granfairs.com/ | https://www.granfairs.com/contact/ | https://www.granfairs.com/contact/,B,8,0,0
合同会社オンカ（ONKA LLC）,https://onka.co.jp,〒485-0005 愛知県小牧市大字小牧原新田1,,,SNS platform + operation service,https://onka.co.jp/services/ | https://onka.co.jp/company/ | https://onka.co.jp/contact/,B,8,0,0
株式会社サンロフト,https://www.sunloft.co.jp,〒425-0074 静岡県焼津市柳新屋4,054-626-3366,,SNSマーケティング,https://www.sunloft.co.jp/dx/ | https://www.sunloft.co.jp/dx/about/ | https://www.sunloft.co.jp/dx/contact/ | https://www.sunloft.co.jp/dx/download/,B,6,0,0
株式会社アイプレス,https://www.i-press.jp,〒462-0045 愛知県名古屋市北区敷島町3,,,SNS platform + operation service,https://www.i-press.jp/consulting.html | https://www.i-press.jp/contact.html | https://www.i-press.jp/company.html,B,6,1,0
株式会社セカンドスタイル,https://2ndstyle.jp,〒540-0031 大阪府大阪市中央区北浜東4,06-6809-4022,,SNS platform + operation service,https://2ndstyle.jp/product/ | https://2ndstyle.jp/service/ | https://2ndstyle.jp/office/ | https://2ndstyle.jp/reception/contact/,B,6,0,0
ASTcolor株式会社,https://ast-color.com,〒532-0011 大阪府大阪市淀川区西中島5,06-6195-4533,,SNS platform + operation service,https://ast-color.com/ecsite/ | https://ast-color.com/contactus/ | http://ast-color.com/contactus/,B,6,0,0
Web制作 株式会社夢や,https://www.yumeya.net,〒515-0347 三重県多気郡明和町志貴1,050-3511-5717,,SNS platform + operation service,https://www.yumeya.net/service/webdesign/ | https://www.yumeya.net/about/ | https://www.yumeya.net/company/ | https://www.yumeya.net/service/,B,6,0,0
MST INC. 2018,https://www.mst-inc.jp,〒661-0023 兵庫県尼崎市大西町3,,,SNS platform + operation service,https://www.mst-inc.jp/service/ | https://www.mst-inc.jp/philosophy/ | https://www.mst-inc.jp/contact/,B,6,1,0
"SCALA, INC. ALL RIGHTS RESERVED.",https://scalagrp.jp,〒150-8510 東京都渋谷区渋谷2,0859-36-8881,,SNS platform + operation service,https://scalagrp.jp/news/2026/7-egg01/ | https://scalagrp.jp/company/ | https://scalagrp.jp/company/greeting/ | https://scalagrp.jp/company/profile/,B,6,1,0
JAI Create株式会社,https://jai-c.co.jp,〒471-0006 愛知県豊田市市木町5,0565-85-8481,,SNS platform + operation service,https://jai-c.co.jp/ | https://jai-c.co.jp/about/ | https://jai-c.co.jp/company/ | https://jai-c.co.jp/contact/,C,4,0,0
株式会社オーシャンホールディングス,https://feelingmktg.com,〒102-0074 東京都千代田区九段南1,03-6823-8710,,SNSマーケティング,https://feelingmktg.com/kouenkouwa/ | https://feelingmktg.com/company/ | https://feelingmktg.com/contact_form/,C,4,0,0
KR2 Inc. All Rights Rserved.,https://kr2-inc.com,〒485-0082 愛知県小牧市村中9,0568-68-7900,,SNS platform + operation service,https://kr2-inc.com/,C,4,0,0
株式会社 イベントス,https://events.co.jp,〒102-0083 東京都千代田区麹町4,03-6867-1496,,SNS platform + operation service,https://events.co.jp/lecture-note/0826-okm/ | https://events.co.jp/company/ | https://events.co.jp/contact/,C,4,0,0
BtoBマーケティングの株式会社イントゥリード.,https://www.intolead.net,〒231-0033 神奈川県横浜市中区長者町5,06-4705-5533,,SNS platform + operation service,https://www.intolead.net/aboutus/ | https://www.intolead.net/telemarkting-2/sales-2/ | https://www.intolead.net/telemarkting-2/aicall/ | https://www.intolead.net/website/homepage/,C,4,0,0
株式会社ラブル,https://www.consulting-lovele.com,〒673-0870 兵庫県明石市朝霧南町2,080-1410-5383,,SNS platform + operation service,https://www.consulting-lovele.com/ | https://www.consulting-lovele.com/about | https://www.consulting-lovele.com/about | https://www.consulting-lovele.com/post/%E5%96%B6%E6%A5%AD%E4%BB%A3%E8%A1%8C%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9%E3%81%AE%E7%A8%AE%E9%A1%9E%E3%81%A8%E3%81%9D%E3%81%AE%E3%83%A1%E3%83%AA%E3%83%83%E3%83%88,C,4,0,0
株式会社iTownJapan,https://www.itownjapan.co.jp,〒210-0856 神奈川県川崎市川崎区田辺新田1,044-201-1711,,SNS platform + operation service,https://www.itownjapan.co.jp/integration.html | https://www.itownjapan.co.jp/about.html | https://www.itownjapan.co.jp/contact.html,C,4,0,0
株式会社Gotoschool,https://8-order.co.jp,〒150-0002 東京都渋谷区渋谷2,03-6803-8223,,SNS platform + operation service,https://8-order.co.jp/case-study_gotoschool/ | https://8-order.co.jp/form/ | https://8-order.co.jp/about/ | https://8-order.co.jp/profile/,C,4,0,0
山陰島根、鳥取、広島の総合印刷業 柏村印刷株式会社-印刷品質は新たな次元へ,https://kashimura-printing.co.jp,〒697-0034 島根県浜田市相生町3,0855-23-2040,,SNS platform + operation service,https://kashimura-printing.co.jp/sales/%E3%82%BB%E3%83%BC%E3%83%AB%E3%82%B9%E3%83%97%E3%83%AD%E3%83%A2%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3/ | https://kashimura-printing.co.jp/contact_list/ | https://kashimura-printing.co.jp/inquiry/,C,4,0,0
株式会社エース産業機器,https://shop.kikaibuhin.com,〒529-0304 滋賀県長浜市小谷丁野町3,0749-78-8001,,SNS platform + operation service,https://shop.kikaibuhin.com/pages/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81 | https://shop.kikaibuhin.com/pages/%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B | https://shop.kikaibuhin.com/pages/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81,C,3,0,0
兵神装備株式会社 企業サイト,https://www.heishin.jp,〒103-0027 東京都中央区日本橋2,078-652-1111,,SNS platform + operation service,https://www.heishin.jp/company/office.html | https://www.heishin.jp/company/ | https://www.heishin.jp/company/message.html | https://www.heishin.jp/company/overview.html,C,2,0,0
