_row,company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,,区分
86,株式会社THREE,https://www.three-com.jp,〒101-0052 東京都千代田区神田神保町1-5-1 神保町須賀ビル5階,03-6381-5981,,https://www.three-com.jp/contact.html,,,,,,,制作マーケ複合,,
87,株式会社Wyn,https://www.wyn.co.jp,神奈川県横浜市西区みなとみらい3-7-1 オーシャンゲートみなとみらい8F,,,https://www.wyn.co.jp/contact/,,,,,,,Webマーケ,,
88,株式会社エキサイトメディア,https://excite-media.com,神奈川県横浜市西区北幸1-11-1 水信ビル7階,,,https://excite-media.com/contact,,,,,,,周辺業種_Web付随,,
89,株式会社DEC,https://de-c.co.jp,〒220-0004 神奈川県横浜市西区北幸1-11-1,,,https://de-c.co.jp/#contact,,,,,,,制作マーケ複合,,
90,株式会社DIXI,https://dixi.co.jp,〒732-0824 広島県広島市南区的場町1丁目3番6号広島的場ビル604,,,https://share.hsforms.com/1X_0BzlYORGuO3KYIoiA9Dgd83ri,,,,,,,制作マーケ複合,,
91,株式会社アド・コム,https://www.adcom-web.com,〒862-0908 熊本県熊本市東区新生2丁目23-18,096-285-8550,,https://www.adcom-web.com/contact/,,,,,,,周辺業種_Web付随,,
92,株式会社レイアウト,https://www.layout-web.com,〒730-0013 広島県広島市中区八丁堀4-15 アーバンビュー八丁堀1階,082-225-7827,,https://www.layout-web.com/contact/,,,,,,,制作マーケ複合,,
93,株式会社ローカス,https://locus-web.jp,〒731-3164 広島県広島市安佐南区伴東3丁目5-11,050-1724-3488,,https://locus-web.jp/contact/,,,,,,,制作マーケ複合,,
94,株式会社FunnyStyle,https://funny-style.jp,福岡県福岡市中央区天神3丁目10-1,,,https://funny-style.jp/contact,,,,,,,制作マーケ複合,,
95,株式会社Bro,https://www.bro-sns.com,愛知県名古屋市緑区鳴海町山下63-1,080-6968-1438,,https://www.bro-sns.com/,,,,,,,Webマーケ,,
96,株式会社KRone,https://www.krone.company,愛知県名古屋市東区白壁2-4-30 八興第2センタービル8F,,,https://www.krone.company/contact/,,,,,,,制作マーケ複合,,
97,株式会社ウルフ,https://wolf-sns.com,〒150-0001 東京都渋谷区神宮前二丁目18番19号 THE FOLKS 2C,,,https://wolf-sns.com/contact/,,,,,,,Webマーケ,,
98,CyberHorn株式会社,https://cyberhorn.co.jp,〒162-0821 東京都新宿区津久戸町4-7 OSビル5F・9F,,,https://cyberhorn.co.jp/contact/,,,,,,,制作マーケ複合,,
99,株式会社linkwin,https://listing.linkwin.jp,〒860-0078 熊本県熊本市中央区京町1丁目14-33 観音坂ビル2F,096-227-6390,,https://business.form-mailer.jp/fms/35772d27277859,,,,,,,制作マーケ複合,,
100,株式会社SUBMARK,https://submark.co.jp,〒060-0061 札幌市中央区南一条西十六丁目1番地323 春野ビル3F,,,https://submark.co.jp/#,,,,,,,Webマーケ,,
101,WEBTRIBE株式会社,https://webtribe.co.jp,〒060-0005 北海道札幌市中央区北5条西11丁目15-4 BYYARD 206,,,https://webtribe.co.jp/services/marketing-acquisition,,,,,,,制作マーケ複合,,
102,株式会社ThankMarketing,https://thankmarketing.jp,〒810-0001 福岡県福岡市中央区天神2丁目11-1 福岡PARCO新館5F,,,https://thankmarketing.jp/#index_sec07_bg,,,,,,,制作マーケ複合,,
103,株式会社イエローバード,https://www.yellowbird.co.jp,〒320-0023 栃木県宇都宮市仲町3-16,,,https://www.yellowbird.co.jp/contact,,,,,,,制作マーケ複合,,
104,Media Management株式会社,https://www.media-management.org,群馬県太田市飯田町1010,,,https://www.media-management.org/inquiry.php,,,,,,,周辺業種_Web付随,,
105,株式会社広告新聞,https://corp.koukokushinbun.co.jp,〒379-2152 群馬県前橋市下大島町24,027-289-5300,,https://corp.koukokushinbun.co.jp/contact-keisai/,,,,,,,周辺業種_Webなし,,
106,茨城弘報株式会社,https://www.ibakoho.co.jp,〒310-0841 茨城県水戸市酒門町4269-6,029-304-5040,,https://www.ibakoho.co.jp/contents/contact.html,,,,,,,周辺業種_Web付随,,
107,株式会社toritoke,https://toritoke.jp,〒399-0011 長野県松本市寿北6丁目11-1 渕庵村Wベース02,,,https://toritoke.jp/contact/,,,,,,,制作マーケ複合,,
108,株式会社ゲインズ,https://gains.co.jp,〒320-0851 栃木県宇都宮市鶴田町1329-10,,,https://gains.co.jp/#contact,,,,,,,周辺業種_Webなし,,
109,アルトワ株式会社,https://altwa.co.jp,〒910-0001 福井県福井市大願寺2-8-8 1階,,,https://altwa.co.jp/contact/,,,,,,,Webマーケ,,
110,株式会社創栄,https://www.souei-ad.com,〒939-8205 富山県富山市新根塚町3-4-15,076-422-8100,,https://www.souei-ad.com/contact-us,,,,,,,制作マーケ複合,,
111,株式会社山広,https://www.wsunc.co.jp,〒693-0063 島根県出雲市大塚町1148,0853-22-8222,,https://www.wsunc.co.jp/contact/,,,,,,,Webマーケ,,
112,株式会社アドバタイジング真,https://www.ad-shin.co.jp,〒753-0043 山口県山口市宮島町7番29号,083-934-0808,,https://www.ad-shin.co.jp/contact/,,,,,,,周辺業種_Web付随,,
113,株式会社K2コミュニケーションズ,https://k2c.co.jp,〒700-0975 岡山県岡山市北区今4-9-23 第一今ビル3F,086-250-7000,,https://k2c.co.jp/contact,,,,,,,制作マーケ複合,,
114,株式会社イクシー,https://exi-ad.com,〒701-0204 岡山県岡山市南区大福621-8,086-209-0277,,https://exi-ad.com/contact,,,,,,,周辺業種_Webなし,,
115,株式会社ウェブズ,https://webz.co.jp,〒849-1312 佐賀県鹿島市納富分3785-1,,,https://webz.co.jp/toiawase/,,,,,,,制作マーケ複合,,
116,株式会社大分毎日広告社,https://www.oita-maiko.jp,〒870-0026 大分県大分市金池町2丁目1番16号,097-534-5841,,https://www.oita-maiko.jp/contact,,,,,,,制作マーケ複合,,
117,株式会社プランニング大分,https://www.planning-oita.jp,〒870-8605 大分県大分市府内町3丁目9-15 大分合同新聞社7F,097-538-9661,,https://www.planning-oita.jp/contact,,,,,,,Webマーケ,,
118,株式会社TOSエンタープライズ,https://tosep.co.jp,〒870-0011 大分市春日浦843-27,097-533-1797,,https://tosep.co.jp/contact.html,,,,,,,Webマーケ,,
119,C-Reward株式会社,https://c-reward.jp,宮崎県宮崎市橘通西5-1-24 6F,,,https://c-reward.jp/contact,,,,,,,制作マーケ複合,,
120,株式会社D2promotion,https://www.d2promotion.com,〒889-1912 宮崎県北諸県郡三股町宮村2789-10,0986-36-8145,,https://www.d2promotion.com/,,,,,,,Webマーケ,,
121,株式会社大博,https://daihaku-miyazaki.co.jp,〒880-0051 宮崎市江平西2丁目2-20-6,0985-24-3001,,https://daihaku-miyazaki.co.jp/#contact,,,,,,,制作マーケ複合,,
122,株式会社日本コミュニケーションズ,https://www.nichicomm.jp,〒892-0846 鹿児島市加治屋町11-1-1F,099-805-2710,,https://www.nichicomm.jp/contact/,,,,,,,Webマーケ,,
123,株式会社KCR,https://www.ktscr.co.jp,〒890-0055 鹿児島市上荒田町22-3 育英ビル4F,,,https://www.ktscr.co.jp/contact,,,,,,,周辺業種_Webなし,,
124,株式会社サン・エージェンシー,https://www.sun-agc.co.jp,〒900-0011 沖縄県那覇市上之屋314-2 サンメディアビル2階,098-862-3939,,https://www.sun-agc.co.jp/contact/,,,,,,,Webマーケ,,
125,株式会社創見,https://www.kk-sohken.co.jp,〒850-0875 長崎県長崎市栄町5番5号 エフエム長崎ビル4階,095-825-9900,,https://www.kk-sohken.co.jp/contact,,,,,,,周辺業種_Web付随,,
126,株式会社ちゅらweb,https://churaweb.net,沖縄県豊見城市字与根248番地2,,,https://churaweb.net/contact/,,,,,,,制作マーケ複合,,
127,有限会社クイック,https://www.quick-oki.co.jp,〒901-1105 沖縄県島尻郡南風原町新川97-6 DSパティオ101,098-851-3199,,https://www.quick-oki.co.jp/contact,,,,,,,Webマーケ,,
128,有限会社アド・プランニング,https://adshizuoka.com,静岡県静岡市葵区栄町4-8 メンテック栄町ビル609,054-221-5661,,https://adshizuoka.com/free/info,,,,,,,周辺業種_Webなし,,
129,株式会社ハイライン,https://www.high-line.co.jp,〒435-0054 静岡県浜松市中央区早出町1643-1,053-461-7738,,https://www.high-line.co.jp/#contact-us,,,,,,,周辺業種_Webなし,,
130,株式会社i・PRo,https://ipro-ad.com,浜松市中央区鴨江2-41-17 エンブレム鴨江206,053-413-3070,,https://ipro-ad.com/contact/,,,,,,,周辺業種_Web付随,,
131,ビルボード株式会社,https://billboard.co.jp,〒649-6403 和歌山市中筋日延298-12,073-464-4303,,https://billboard.co.jp/contact/,,,,,,,周辺業種_Webなし,,
132,株式会社グリフィン,https://griffin-m.com,滋賀県野洲市小篠原1259-2,077-599-0817,,https://griffin-m.com/contact/,,,,,,,制作マーケ複合,,
133,クロスメディア株式会社,https://crsmda.net,和歌山県和歌山市八番丁9 県信ビル4F,,,https://crsmda.net/contact/,,,,,,,Webマーケ,,
134,株式会社オンリーワン,https://www.ad-onlyone.com,〒631-0813 奈良県奈良市秋篠新町262番地の3,0742-45-6262,,https://www.ad-onlyone.com/contact,,,,,,,周辺業種_Web付随,,
135,株式会社ウェイズ,https://kyoto-shikakeya.com,〒615-0022 京都府京都市右京区西院平町25 ライフプラザ西大路四条6階6011号室,075-746-3891,,https://liff.line.me/2006166015-kdr9Wbq9/landing?follow=%40751ufsyh&lp=vow0Mu&liff_id=2006166015-kdr9Wbq9,,,,,,,制作マーケ複合,,
136,株式会社熊日広告社,https://kumakou.jp,〒860-0822 熊本市中央区本山町225-1,096-366-1131,,https://kumakou.jp/about#link5,,,,,,,Webマーケ,,
137,株式会社LIFU,https://lifu-inc.com,〒812-0011 福岡県福岡市博多区博多駅前1丁目23番2号,092-692-8203,,https://lifu-inc.com/contact,,,,,,,制作マーケ複合,,
138,株式会社Aibin,https://www.aibin.design,〒730-0051 広島県広島市中区大手町5丁目1-1 大手町ファーストビル6F-D,,,https://www.aibin.design/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B,,,,,,,Webマーケ,,
139,株式会社Axivis,https://axivislp.com,〒062-0012 北海道札幌市豊平区美園12条7丁目1-18 KANTINE MISONO AN室,080-1869-6467,,https://axivislp.com/contact,,,,,,,Webマーケ,,
140,合同会社MEDIA HACK,https://media-hack.co.jp,〒157-0062 東京都世田谷区南烏山6丁目4-6 リバービルII 3F,,,https://media-hack.co.jp/contact/,,,,,,,制作マーケ複合,,
141,株式会社OTASUKE,https://e-otasuke.com,〒150-0036 東京都渋谷区南平台町19番17号南平台スクエアC,090-6274-6585,,https://e-otasuke.com/contact/,,,,,,,Webマーケ,,
142,合同会社Four Seasons,https://4seasons-official.com,〒761-0130 香川県高松市庵治町5919-1,080-2989-7117,,https://4seasons-official.com/#contact,,,,,,,Webマーケ,,
143,株式会社Doer,https://www.doers.co.jp,東京都渋谷区本町4-22-10-1011,03-5304-5778,,https://www.doers.co.jp/contact/,,,,,,,制作マーケ複合,,
144,株式会社イット,https://www.itto-create.co.jp,〒550-0013 大阪府大阪市西区新町1丁目10-24 四ツ橋YHビル4階,06-6225-7078,,https://www.itto-create.co.jp/contact/,,,,,,,Webマーケ,,
145,合同会社シックス・マン,https://www.six-man.com,〒488-0801 愛知県尾張旭市東大道町原田2672-390,0561-67-6455,,https://www.six-man.com/contact,,,,,,,制作マーケ複合,,
146,株式会社ミカタ,https://mikataga.jp,〒890-0053 鹿児島市中央町14-9 三森ビル3F,,,https://mikataga.jp/#contact,,,,,,,制作マーケ複合,,
147,株式会社デジコム,https://djcom.jp,〒124-0023 東京都葛飾区東新小岩3丁目11-15,03-3693-1033,,https://djcom.jp/inquiry,,,,,,,Webマーケ,,
148,株式会社NARERU,https://nareru-group.jp,〒395-0036 長野県飯田市愛宕町2716-67,,,https://nareru-group.jp/contact/,,,,,,,制作マーケ複合,,
