"company_name","url","address","phone","maps_url","area_hint","query"
"㈱レブ･ジャポン","https://www.revejapon.com/","札幌市 北１条西３丁目3−２０ 7F","011-290-1111","https://www.google.com/maps/place/%E3%88%B1%E3%83%AC%E3%83%96%EF%BD%A5%E3%82%B8%E3%83%A3%E3%83%9D%E3%83%B3/data=!4m7!3m6!1s0x5f0b299deb283759:0xee83c111513a3cf6!8m2!3d43.0628913!4d141.3528725!16s%2Fg%2F1hc3f92hg!19sChIJWTco650pC18R9jw6URHBg-4?authuser=0&hl=ja&rclk=1","札幌市","札幌市 インターネット広告代理店"
"㈱エス･マーケティング･デザイン･ジャパン 札幌支社","https://www.smdj.jp/company/","札幌市 南１条東１丁目","011-596-7931","https://www.google.com/maps/place/%E3%88%B1%E3%82%A8%E3%82%B9%EF%BD%A5%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%EF%BD%A5%E3%83%87%E3%82%B6%E3%82%A4%E3%83%B3%EF%BD%A5%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3+%E6%9C%AD%E5%B9%8C%E6%94%AF%E7%A4%BE/data=!4m7!3m6!1s0x5f0b2937e88b65df:0x319fc8dbb749f2ba!8m2!3d43.060253!4d141.3577433!16s%2Fg%2F11rxhfj432!19sChIJ32WL6DcpC18RuvJJt9vInzE?authuser=0&hl=ja&rclk=1","札幌市","札幌市 SNSマーケティング会社"
"株式会社ラセン 旭川ラボ","https://racen.co.jp/","旭川市 ２条通８丁目１４４−２ 旭川二条通ビル 6階","0166-85-6555","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%A9%E3%82%BB%E3%83%B3+%E6%97%AD%E5%B7%9D%E3%83%A9%E3%83%9C/data=!4m7!3m6!1s0x5f0ce707a5a05071:0xbb14ff77bc0bc835!8m2!3d43.7659616!4d142.3606679!16s%2Fg%2F11zb_nkbpp!19sChIJcVCgpQfnDF8RNcgLvHf_FLs?authuser=0&hl=ja&rclk=1","旭川市","旭川市 デジタルマーケティング会社"
"㈱アイディアサンタ","https://ideasanta.com/","旭川市 大町１条４丁目１４−３１５","0166-73-6711","https://www.google.com/maps/place/%E3%88%B1%E3%82%A2%E3%82%A4%E3%83%87%E3%82%A3%E3%82%A2%E3%82%B5%E3%83%B3%E3%82%BF/data=!4m7!3m6!1s0x5f0ce65089bee6df:0x8920c0ce681f1fae!8m2!3d43.7855909!4d142.3603282!16s%2Fg%2F1tk6q3qj!19sChIJ3-a-iVDmDF8Rrh8faM7AIIk?authuser=0&hl=ja&rclk=1","旭川市","旭川市 デジタルマーケティング会社"
"エヌ･エス㈱ 旭川支店","http://www.ns-es.com/","旭川市 忠和５条７丁目３−１８","0166-62-1911","https://www.google.com/maps/place/%E3%82%A8%E3%83%8C%EF%BD%A5%E3%82%A8%E3%82%B9%E3%88%B1+%E6%97%AD%E5%B7%9D%E6%94%AF%E5%BA%97/data=!4m7!3m6!1s0x5f0cef561cc2a537:0x41153b4e58244fbd!8m2!3d43.7708529!4d142.3244607!16s%2Fg%2F1xfsnk2m!19sChIJN6XCHFbvDF8RvU8kWE47FUE?authuser=0&hl=ja&rclk=1","旭川市","旭川市 SNSマーケティング会社"
"旭川地域情報ポータルサイト""いいあさひかわ""｜㈱ニムリス","http://www.nmrs.jp/","旭川市 本町３丁目４３７−２７５","0166-59-5555","https://www.google.com/maps/place/%E6%97%AD%E5%B7%9D%E5%9C%B0%E5%9F%9F%E6%83%85%E5%A0%B1%E3%83%9D%E3%83%BC%E3%82%BF%E3%83%AB%E3%82%B5%E3%82%A4%E3%83%88%22%E3%81%84%E3%81%84%E3%81%82%E3%81%95%E3%81%B2%E3%81%8B%E3%82%8F%22%EF%BD%9C%E3%88%B1%E3%83%8B%E3%83%A0%E3%83%AA%E3%82%B9/data=!4m7!3m6!1s0x5f0ce5d9477ab393:0x491f97edc8d1ad70!8m2!3d43.7817089!4d142.35785!16s%2Fg%2F1tct8j4s!19sChIJk7N6R9nlDF8RcK3RyO2XH0k?authuser=0&hl=ja&rclk=1","旭川市","旭川市 SNSマーケティング会社"
"ランドリーム俱楽部","https://www.laundream.co.jp/membership","旭川市 ７条通５丁目２５００−７７","0166-68-5121","https://www.google.com/maps/place/%E3%83%A9%E3%83%B3%E3%83%89%E3%83%AA%E3%83%BC%E3%83%A0%E4%BF%B1%E6%A5%BD%E9%83%A8/data=!4m7!3m6!1s0xa50fc5b04bc42c4b:0x20cef8a5d759ac2e!8m2!3d43.7739769!4d142.3591626!16s%2Fg%2F11zcvwx1xc!19sChIJSyzES7DFD6URLqxZ16X4ziA?authuser=0&hl=ja&rclk=1","旭川市","旭川市 SNSマーケティング会社"
"マークネクスト㈱","http://www.h-maneki.net/","函館市 桔梗町３７９−２７","0138-84-1231","https://www.google.com/maps/place/%E3%83%9E%E3%83%BC%E3%82%AF%E3%83%8D%E3%82%AF%E3%82%B9%E3%83%88%E3%88%B1/data=!4m7!3m6!1s0x5f9ef793ee61e987:0xbefb2a6cd095dcb8!8m2!3d41.8376306!4d140.731821!16s%2Fg%2F11qg0f6p28!19sChIJh-lh7pP3nl8RuNyV0Gwq-74?authuser=0&hl=ja&rclk=1","函館市","函館市 SNSマーケティング会社"
"㈱S 函館支社","http://s12.co.jp/","函館市 五稜郭町１−１４ 五稜郭114ビル 7F・8F","0120-030-561","https://www.google.com/maps/place/%E3%88%B1S+%E5%87%BD%E9%A4%A8%E6%94%AF%E7%A4%BE/data=!4m7!3m6!1s0x5f9ef5f919ce0827:0x375ae300ba6c66b1!8m2!3d41.7925261!4d140.7513483!16s%2Fg%2F11f62stl2f!19sChIJJwjOGfn1nl8RsWZsugDjWjc?authuser=0&hl=ja&rclk=1","函館市","函館市 SNSマーケティング会社"
"株式会社テレ・マーカー 青森営業所","https://tele-marker.co.jp/","青森市 新町１丁目１−１４ 青森ビル 4F 損保ジャパン","017-721-0177","https://www.google.com/maps/place/%28%E6%A0%AA%29%E3%83%86%E3%83%AC%E3%83%BB%E3%83%9E%E3%83%BC%E3%82%AB%E3%83%BC+%E9%9D%92%E6%A3%AE%E5%96%B6%E6%A5%AD%E6%89%80/data=!4m7!3m6!1s0x5f9b9f031c43b267:0x41f9bbb4acf3e6dc!8m2!3d40.8280691!4d140.7361071!16s%2Fg%2F1td04ws3!19sChIJZ7JDHAOfm18R3ObzrLS7-UE?authuser=0&hl=ja&rclk=1","青森市","青森市 デジタルマーケティング会社"
"㈱東北博報堂 青森支社","https://www.tohoku.hakuhodo.co.jp/about/network/","青森市 長島２丁目１０−３ フコク生命","017-776-4351","https://www.google.com/maps/place/%E3%88%B1%E6%9D%B1%E5%8C%97%E5%8D%9A%E5%A0%B1%E5%A0%82+%E9%9D%92%E6%A3%AE%E6%94%AF%E7%A4%BE/data=!4m7!3m6!1s0x5f9b9f1cb474baf5:0x75c0686ee80637ad!8m2!3d40.8231554!4d140.7412663!16s%2Fg%2F1td1jv1g!19sChIJ9bp0tByfm18RrTcG6G5owHU?authuser=0&hl=ja&rclk=1","青森市","青森市 デジタルマーケティング会社"
"㈱フォリウム 八戸オーグメンテーションセンター","https://www.folium.co.jp/","八戸市 十三日町１ ヴィアノヴァ2F","0178-20-8668","https://www.google.com/maps/place/%E3%88%B1%E3%83%95%E3%82%A9%E3%83%AA%E3%82%A6%E3%83%A0+%E5%85%AB%E6%88%B8%E3%82%AA%E3%83%BC%E3%82%B0%E3%83%A1%E3%83%B3%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC/data=!4m7!3m6!1s0x5f9b53d0a35bc1df:0xffdf60a89ab363c2!8m2!3d40.5085931!4d141.488081!16s%2Fg%2F11fhykv4zm!19sChIJ38Fbo9BTm18RwmOzmqhg3_8?authuser=0&hl=ja&rclk=1","八戸市","八戸市 SNSマーケティング会社"
"㈱岩手デジタルシステム","http://iwate-ds.jp/","盛岡市 上田１丁目１１−２９ NFビル","019-681-8581","https://www.google.com/maps/place/%E3%88%B1%E5%B2%A9%E6%89%8B%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0/data=!4m7!3m6!1s0x5f857640f70bffff:0x48bd5a8c00aa278c!8m2!3d39.7130962!4d141.1437996!16s%2Fg%2F11hbkj4h5n!19sChIJ__8L90B2hV8RjCeqAIxavUg?authuser=0&hl=ja&rclk=1","盛岡市","盛岡市 デジタルマーケティング会社"
"キヤノンシステムアンドサポート株式会社 盛岡営業所","https://corporate.jp.canon/profile/group/system-and-support","盛岡市 盛岡駅前北通５−３２ 朝日生命 ２階 ビル２階","019-604-2326","https://www.google.com/maps/place/%E3%82%AD%E3%83%A4%E3%83%8E%E3%83%B3%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%82%A2%E3%83%B3%E3%83%89%E3%82%B5%E3%83%9D%E3%83%BC%E3%83%88%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE+%E7%9B%9B%E5%B2%A1%E5%96%B6%E6%A5%AD%E6%89%80/data=!4m7!3m6!1s0x5f8576342504135b:0xe0d39fecc0617167!8m2!3d39.7046307!4d141.1346464!16s%2Fg%2F1tcvbq23!19sChIJWxMEJTR2hV8RZ3FhwOyf0-A?authuser=0&hl=ja&rclk=1","盛岡市","盛岡市 デジタルマーケティング会社"
"総合探偵社ガルエージェンシー岩手","https://www.galu-iwate.com/","盛岡市 中央通１丁目７−３５ コアフィールド盛岡 ３F","0120-862-007","https://www.google.com/maps/place/%E7%B7%8F%E5%90%88%E6%8E%A2%E5%81%B5%E7%A4%BE%E3%82%AC%E3%83%AB%E3%82%A8%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B7%E3%83%BC%E5%B2%A9%E6%89%8B/data=!4m7!3m6!1s0x5f85763ab7b9784b:0xe8b402d2a49680f9!8m2!3d39.7038457!4d141.149641!16s%2Fg%2F11dz5pfvfd!19sChIJS3i5tzp2hV8R-YCWpNICtOg?authuser=0&hl=ja&rclk=1","盛岡市","盛岡市 インターネット広告代理店"
"株式会社MSK 盛岡営業所","https://mskweb.net/company/","盛岡市 内丸６−１５ 3階 302号","019-656-0672","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BEMSK+%E7%9B%9B%E5%B2%A1%E5%96%B6%E6%A5%AD%E6%89%80/data=!4m7!3m6!1s0x5f85771275283113:0xb9a2210b63b5b497!8m2!3d39.7023253!4d141.1507885!16s%2Fg%2F11xl64y28j!19sChIJEzEodRJ3hV8Rl7S1Ywshork?authuser=0&hl=ja&rclk=1","盛岡市","盛岡市 SNSマーケティング会社"
"㈱エヌエスシー 盛岡事業所","http://www.nsc-inc.co.jp/","盛岡市 盛岡駅前北通４−９","019-653-0777","https://www.google.com/maps/place/%E3%88%B1%E3%82%A8%E3%83%8C%E3%82%A8%E3%82%B9%E3%82%B7%E3%83%BC+%E7%9B%9B%E5%B2%A1%E4%BA%8B%E6%A5%AD%E6%89%80/data=!4m7!3m6!1s0x5f8576305d67174b:0xcee06dc14532dde3!8m2!3d39.7040589!4d141.1355199!16s%2Fg%2F1ptxqtc9s!19sChIJSxdnXTB2hV8R490yRcFt4M4?authuser=0&hl=ja&rclk=1","盛岡市","盛岡市 SNSマーケティング会社"
"スカイライトマーケティング仙台事務所","https://skylightmarketing.co.jp/","仙台市 二日町７−２８ エイブルスペース","06-7878-5697","https://www.google.com/maps/place/%E3%82%B9%E3%82%AB%E3%82%A4%E3%83%A9%E3%82%A4%E3%83%88%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E4%BB%99%E5%8F%B0%E4%BA%8B%E5%8B%99%E6%89%80/data=!4m7!3m6!1s0x5f8a29006162e007:0x31dee141e8b1961f!8m2!3d38.2703005!4d140.8686363!16s%2Fg%2F11njrvzmn4!19sChIJB-BiYQApil8RH5ax6EHh3jE?authuser=0&hl=ja&rclk=1","仙台市","仙台市 デジタルマーケティング会社"
"ビーモード㈱","http://www.b-mode.info/","仙台市 本町２丁目１０−３３ 第二日本オフィスビル9F","022-796-2575","https://www.google.com/maps/place/%E3%83%93%E3%83%BC%E3%83%A2%E3%83%BC%E3%83%89%E3%88%B1/data=!4m7!3m6!1s0x5f8a282c736dd9c9:0x6ea2c272f2b7456f!8m2!3d38.264046!4d140.877103!16s%2Fg%2F1tm68rmc!19sChIJydltcywoil8Rb0W38nLCom4?authuser=0&hl=ja&rclk=1","仙台市","仙台市 デジタルマーケティング会社"
"探偵社ガルエージェンシー仙台青葉｜仙台の浮気調査・不倫調査","https://www.galu-sendaiaoba.com/","仙台市 上杉５丁目３−３６ 第三勝山ビル ２階","0120-531-007","https://www.google.com/maps/place/%E6%8E%A2%E5%81%B5%E7%A4%BE%E3%82%AC%E3%83%AB%E3%82%A8%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B7%E3%83%BC%E4%BB%99%E5%8F%B0%E9%9D%92%E8%91%89%EF%BD%9C%E4%BB%99%E5%8F%B0%E3%81%AE%E6%B5%AE%E6%B0%97%E8%AA%BF%E6%9F%BB%E3%83%BB%E4%B8%8D%E5%80%AB%E8%AA%BF%E6%9F%BB/data=!4m7!3m6!1s0x5f8987808beaeea9:0x9876d15e88887b0!8m2!3d38.2735947!4d140.8741677!16s%2Fg%2F1tjt1rk5!19sChIJqe7qi4CHiV8RsIeI6BVthwk?authuser=0&hl=ja&rclk=1","仙台市","仙台市 インターネット広告代理店"
"表示灯㈱ 仙台支社","https://www.hyojito.co.jp/corporate/access/","仙台市 中央４丁目１０−３ 6F","022-262-2611","https://www.google.com/maps/place/%E8%A1%A8%E7%A4%BA%E7%81%AF%E3%88%B1+%E4%BB%99%E5%8F%B0%E6%94%AF%E7%A4%BE/data=!4m7!3m6!1s0x5f8a28177aeb0897:0x3d0a0d312fe59ba5!8m2!3d38.2575974!4d140.8807739!16s%2Fg%2F1vxvhp6h!19sChIJlwjrehcoil8RpZvlLzENCj0?authuser=0&hl=ja&rclk=1","仙台市","仙台市 インターネット広告代理店"
"㈱SST","http://www.sst-ltd.co.jp/","仙台市 中央２丁目８−１３","022-355-7945","https://www.google.com/maps/place/%E3%88%B1SST/data=!4m7!3m6!1s0x5f8a281c329ee467:0xf1df6e63157d3533!8m2!3d38.2617486!4d140.8748121!16s%2Fg%2F1tm887jh!19sChIJZ-SeMhwoil8RMzV9FWNu3_E?authuser=0&hl=ja&rclk=1","仙台市","仙台市 SNSマーケティング会社"
"メルデジタル","https://www.meldigital.jp/","秋田市 山王６丁目１−５ 太平ビル 4F","018-823-2665","https://www.google.com/maps/place/%E3%83%A1%E3%83%AB%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB/data=!4m7!3m6!1s0x5f8fc3bf0e1a6a45:0x3051d95d21017e82!8m2!3d39.7166123!4d140.1011112!16s%2Fg%2F11hvgdp05p!19sChIJRWoaDr_Dj18Rgn4BIV3ZUTA?authuser=0&hl=ja&rclk=1","秋田市","秋田市 デジタルマーケティング会社"
"マゼンタ株式会社","https://www.on-net.co.jp/magenta/","秋田市 中通４丁目１−２ 秋田スクエアビル 6C","018-893-5321","https://www.google.com/maps/place/%E3%83%9E%E3%82%BC%E3%83%B3%E3%82%BF%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE/data=!4m7!3m6!1s0x5f8fc11a2ddfe9a1:0xa57526e5506437bd!8m2!3d39.7159649!4d140.1223718!16s%2Fg%2F1tfvsslt!19sChIJoenfLRrBj18RvTdkUOUmdaU?authuser=0&hl=ja&rclk=1","秋田市","秋田市 デジタルマーケティング会社"
"株式会社さきがけデジタル","https://sakigake-d.jp/","秋田市 山王臨海町１−１","","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%81%95%E3%81%8D%E3%81%8C%E3%81%91%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB/data=!4m7!3m6!1s0x5f8fc3fbadd38b17:0xb0e69e2cbe9eddef!8m2!3d39.7182024!4d140.0881138!16s%2Fg%2F11sgtyzqck!19sChIJF4vTrfvDj18R792eviye5rA?authuser=0&hl=ja&rclk=1","秋田市","秋田市 デジタルマーケティング会社"
"アークス","https://arcs-akita.com/","秋田市 楢山南中町９−１０","018-866-3966","https://www.google.com/maps/place/%E3%82%A2%E3%83%BC%E3%82%AF%E3%82%B9/data=!4m7!3m6!1s0x5f8fc341513f9087:0x2ab126607ddc3eb4!8m2!3d39.7052741!4d140.116936!16s%2Fg%2F11g22yxylh!19sChIJh5A_UUHDj18RtD7cfWAmsSo?authuser=0&hl=ja&rclk=1","秋田市","秋田市 インターネット広告代理店"
"総合探偵社ガルエージェンシー","https://www.galu-akita.com/","秋田市 中通２丁目２−３２ 山二ビル ６階","0120-862-007","https://www.google.com/maps/place/%E7%B7%8F%E5%90%88%E6%8E%A2%E5%81%B5%E7%A4%BE%E3%82%AC%E3%83%AB%E3%82%A8%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B7%E3%83%BC/data=!4m7!3m6!1s0x5f8fc2ec8f9c11c5:0x254bf2393921dc4a!8m2!3d39.7163641!4d140.1238327!16s%2Fg%2F11g8bt_47l!19sChIJxRGcj-zCj18RStwhOTnySyU?authuser=0&hl=ja&rclk=1","秋田市","秋田市 インターネット広告代理店"
"エヌエス・テック株式会社 秋田事業所","https://www.nstec.co.jp/","秋田市 東通３丁目１−６ プラザワイズ 101号室","018-884-0145","https://www.google.com/maps/place/%E3%82%A8%E3%83%8C%E3%82%A8%E3%82%B9%E3%83%BB%E3%83%86%E3%83%83%E3%82%AF%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE+%E7%A7%8B%E7%94%B0%E4%BA%8B%E6%A5%AD%E6%89%80/data=!4m7!3m6!1s0x5f8fc31c0897c399:0x350433afce105dac!8m2!3d39.7171276!4d140.1416933!16s%2Fg%2F11f9zr889_!19sChIJmcOXCBzDj18RrF0Qzq8zBDU?authuser=0&hl=ja&rclk=1","秋田市","秋田市 SNSマーケティング会社"
"㈱CNS 秋田営業所","https://www.cns-s.biz/company-1","秋田市 泉北４丁目６−１","018-893-3941","https://www.google.com/maps/place/%E3%88%B1CNS+%E7%A7%8B%E7%94%B0%E5%96%B6%E6%A5%AD%E6%89%80/data=!4m7!3m6!1s0x5f8fc2ad3c9ea8cd:0x144a11cbc74b5924!8m2!3d39.7361546!4d140.1133894!16s%2Fg%2F11s0sv1qmv!19sChIJzaiePK3Cj18RJFlLx8sRShQ?authuser=0&hl=ja&rclk=1","秋田市","秋田市 SNSマーケティング会社"
"㈱デジコンキューブ","http://www.dc3.jp/","山形市 薬師町１丁目１−１−８","023-627-5150","https://www.google.com/maps/place/%E3%88%B1%E3%83%87%E3%82%B8%E3%82%B3%E3%83%B3%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%96/data=!4m7!3m6!1s0x5f8bc9e235704413:0x611835eccae33cff!8m2!3d38.2614602!4d140.340715!16s%2Fg%2F1tjfb2cr!19sChIJE0RwNeLJi18R_zzjyuw1GGE?authuser=0&hl=ja&rclk=1","山形市","山形市 デジタルマーケティング会社"
"株式会社スプリングス","http://springs-web.co.jp/","山形市 流通センター２丁目３","023-679-3360","https://www.google.com/maps/place/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%B9%E3%83%97%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%B9/data=!4m7!3m6!1s0x5f8bc8e5cb5d8513:0x495949cab48fca37!8m2!3d38.2899858!4d140.3557637!16s%2Fg%2F11kfjrhp9h!19sChIJE4Vdy-XIi18RN8qPtMpJWUk?authuser=0&hl=ja&rclk=1","山形市","山形市 SNSマーケティング会社"
"SKソリューションズ","http://sk-solutions.org/","山形市 西田１丁目１２−１０","","https://www.google.com/maps/place/SK%E3%82%BD%E3%83%AA%E3%83%A5%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%BA/data=!4m7!3m6!1s0x5f8bb626414a2d15:0x7842a02871dced25!8m2!3d38.2643223!4d140.3190672!16s%2Fg%2F11gd39vjgf!19sChIJFS1KQSa2i18RJe3ccSigQng?authuser=0&hl=ja&rclk=1","山形市","山形市 SNSマーケティング会社"
"デジタルクリエイションーフジワラ株式会社","http://dc-f.net/","福島市 御山清次郎作り１１−２４","024-559-3593","https://www.google.com/maps/place/%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AF%E3%83%AA%E3%82%A8%E3%82%A4%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%BC%E3%83%95%E3%82%B8%E3%83%AF%E3%83%A9%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE/data=!4m7!3m6!1s0x5f8a860395ceaaab:0xfe76c149ea4f0c75!8m2!3d37.7798402!4d140.4600481!16s%2Fg%2F11t2fhz0jw!19sChIJq6rOlQOGil8RdQxP6knBdv4?authuser=0&hl=ja&rclk=1","福島市","福島市 デジタルマーケティング会社"
