company_name,url,contact_url,decision,reason
有限会社和弘印刷,https://www.wako-pri.co.jp/,https://www.wako-pri.co.jp/contact/,accept,no_live_or_master_match
有限会社西尾印刷所,https://nishioprinting.com/,https://nishioprinting.com/,accept,no_live_or_master_match
木村紙商事株式会社,https://www.re-papyrus.com/,https://www.re-papyrus.com/お問い合わせ/,accept,no_live_or_master_match
東洋インキ株式会社,https://www.artiencegroup.com/ja/group/toyo-ink/profile.html,https://www.artiencegroup.com/ja/corporate/rd/platform/,accept,no_live_or_master_match
株式会社アイワット,https://www.iwat.co.jp/,https://www.iwat.co.jp/contact/,exclude,existing_sheet_match
株式会社アオイグラビア,http://www.aoi-g.co.jp/,https://www.aoi-g.co.jp/mail/,accept,no_live_or_master_match
株式会社アサプリホールディングス,https://www.asapri-hd.jp/,https://www.asapri-hd.jp/contact/,exclude,existing_sheet_match
株式会社エムアイシーグループ,https://www.micg.co.jp/,https://www.micg.co.jp/contact/,exclude,existing_sheet_match
株式会社キャン・ドゥ,https://cando-design.jp/,https://cando-design.jp/promotion/corporate-information/,exclude,existing_sheet_match
株式会社キングコーポレーション,http://www.king-corp.co.jp/,http://www.king-corp.co.jp/contact/houjin/,accept,no_live_or_master_match
株式会社サンジュ堂印刷,https://sanjudo.jp/,https://sanjudo.jp/,accept,no_live_or_master_match
株式会社シイエム・シイ,http://www.cmc.co.jp/,http://www.cmc.co.jp/contact/,review,jpx_name_requires_official_domain_check
株式会社タツミ,https://www.tatsumi-net.com/,https://www.tatsumi-net.com/お問い合わせ,accept,no_live_or_master_match
株式会社フジカ,https://www.fujika1970.co.jp/,https://www.fujika1970.co.jp/contact/,accept,no_live_or_master_match
株式会社マルワ,https://www.maruwanet.co.jp/,https://www.maruwanet.co.jp/ask/,accept,no_live_or_master_match
株式会社ミデコクリエイションズ,http://mideco.jp/,https://mideco.jp/contact,accept,no_live_or_master_match
株式会社モトヤ,https://www.motoya.co.jp/,https://www.motoya.co.jp/contact/free_consultation.html,exclude,existing_sheet_match
株式会社光文堂,https://www.kobundo.co.jp/,https://www.kobundo.co.jp/contact/,accept,no_live_or_master_match
株式会社岡田印刷,https://okada-printing.com/,https://okada-printing.com/contact.html,accept,no_live_or_master_match
株式会社愛知印刷工業,http://aichi-p.co.jp/,https://aichi-p.co.jp/contact/,accept,no_live_or_master_match
株式会社文方社,https://bunposha.co.jp/,https://bunposha.co.jp/,accept,no_live_or_master_match
株式会社活英社,https://katsueisha.com/,https://katsueisha.com/contact/,accept,no_live_or_master_match
株式会社鈴活印刷,http://suzukatsu.com/,http://suzukatsu.com/contact/,accept,no_live_or_master_match
株式会社隆文社,https://www.ryubunsha.co.jp/,https://www.ryubunsha.co.jp/contact/,accept,no_live_or_master_match
知多印刷株式会社,https://chita.co.jp/,https://chita.co.jp/contact,exclude,existing_sheet_match
神田印刷工業株式会社,https://www.kanda-p.co.jp/,https://www.kanda-p.co.jp/contact/,accept,no_live_or_master_match
菱源株式会社,https://hishigen.co.jp/,https://hishigen.co.jp/about-offset-printing,accept,no_live_or_master_match
豊橋合同印刷株式会社,https://tgd.co.jp/,https://tgd.co.jp/,exclude,existing_sheet_match
長苗印刷株式会社,https://www.naganae.co.jp/,https://www.naganae.co.jp/contact/index.php,accept,no_live_or_master_match
駒田印刷株式会社,http://www.kp-c.co.jp/,https://www.kp-c.co.jp/business-information/,accept,no_live_or_master_match
